# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl8;60;1440229426;219824;30767996;99.29;0;29065056;10605412;34.22;12662856;17467872;437396
pgxl8;60;1440229486;228520;30759300;99.26;0;28559540;10733376;34.64;12360668;17265192;24596
pgxl8;60;1440229546;233032;30754788;99.25;0;28065024;10652588;34.38;12983952;16070124;865680
pgxl8;60;1440229606;2354916;28632904;92.40;0;25806712;10814264;34.90;15443776;11506740;696
pgxl8;60;1440229666;219080;30768740;99.29;0;27771588;10984516;35.45;15249756;13835652;200
pgxl8;60;1440229726;241020;30746800;99.22;0;27748488;10985324;35.45;15822664;13240656;1892
pgxl8;60;1440229786;210060;30777760;99.32;0;27723968;11067192;35.71;13011536;16090372;32
pgxl8;60;1440229846;226056;30761764;99.27;0;27687512;11083584;35.77;12626012;16459988;32
pgxl8;60;1440229906;224620;30763200;99.28;0;27938284;10785360;34.81;14967972;14086364;928948
pgxl8;60;1440229966;222700;30765120;99.28;0;27821388;10897024;35.17;12964668;16073904;175504
pgxl8;60;1440230026;224136;30763684;99.28;0;27490684;11198120;36.14;11283064;17726752;860
pgxl8;60;1440230086;717252;30270568;97.69;0;26809464;11453780;36.96;16745584;11831728;32
pgxl8;60;1440230146;558132;30429688;98.20;0;26928816;11496616;37.10;16989104;11745488;896
pgxl8;60;1440230206;325992;30661828;98.95;0;27791768;11691076;37.73;18490128;11432172;410944
pgxl8;60;1440230266;222008;30765812;99.28;0;27784704;11790040;38.05;15882100;14114408;338364
pgxl8;60;1440230326;221132;30766688;99.29;0;26734684;12197724;39.36;15268704;13955900;112
pgxl8;60;1440230386;223028;30764792;99.28;0;26377556;12345468;39.84;14070316;14942712;174492
pgxl8;60;1440230446;219036;30768784;99.29;0;26070248;12632296;40.77;14213444;14780580;335492
pgxl8;60;1440230506;1374088;29613732;95.57;0;25098444;12371056;39.92;14584348;13211660;8596
pgxl8;60;1440230566;456996;30530824;98.53;0;25732836;12618124;40.72;15140516;13534380;38196
pgxl8;60;1440230626;208460;30779360;99.33;0;25817196;12751464;41.15;15429608;13462420;2728
pgxl8;60;1440230686;222568;30765252;99.28;0;25706044;12847468;41.46;14760456;14116208;1928
pgxl8;60;1440230746;222692;30765128;99.28;0;25618000;12945740;41.78;14248524;14638556;452
pgxl8;60;1440230806;947664;30040156;96.94;0;24845096;13017896;42.01;14212164;13975844;52
pgxl8;60;1440230866;1227248;29760572;96.04;0;25264228;12333552;39.80;16720256;11204736;84
pgxl8;60;1440230926;1404692;29583128;95.47;0;25266352;12150304;39.21;16557876;11189840;2576
pgxl8;60;1440230986;213260;30774560;99.31;0;26158852;12475104;40.26;15288484;13658848;32
pgxl8;60;1440231046;226092;30761728;99.27;0;25946672;12645300;40.81;16130768;12794148;122376
pgxl8;60;1440231106;227336;30760484;99.27;0;26052976;12502784;40.35;14309404;14582440;564208
pgxl8;60;1440231166;592344;30395476;98.09;0;26266104;12150680;39.21;16449304;12309612;90160
pgxl8;60;1440231226;224892;30762928;99.27;0;27479128;12002616;38.73;18358604;11551852;212720
pgxl8;60;1440231286;1811500;29176320;94.15;0;25923940;11984096;38.67;15748284;12589604;24
pgxl8;60;1440231346;222508;30765312;99.28;0;27183660;12326712;39.78;16094856;13822052;360292
pgxl8;60;1440231406;210888;30776932;99.32;0;27424856;12070800;38.95;15378764;14528100;98240
pgxl8;60;1440231466;218096;30769724;99.30;0;27393912;12087212;39.01;15182200;14709064;58084
pgxl8;60;1440231526;213264;30774556;99.31;0;27385448;12092364;39.02;14845080;15043260;38048
pgxl8;60;1440231586;2574596;28413224;91.69;0;26330264;10725792;34.61;12971312;14518932;156
pgxl8;60;1440231646;209224;30778596;99.32;0;28316284;11007432;35.52;15578324;14162956;130800
pgxl8;60;1440231706;222964;30764856;99.28;0;28288968;11000408;35.50;15153748;14523792;8624
pgxl8;60;1440231766;209404;30778416;99.32;0;28168888;11126360;35.91;15854812;13823732;1020
pgxl8;60;1440231826;211300;30776520;99.32;0;28040428;11250892;36.31;17185920;12489284;7304
pgxl8;60;1440231886;526560;30461260;98.30;0;27879812;11078148;35.75;17393640;11953420;264
pgxl8;60;1440231946;220844;30766976;99.29;0;27840844;11421140;36.86;17179840;12469704;50980
pgxl8;60;1440232006;221216;30766604;99.29;0;27631860;11624800;37.51;16580816;13063656;58264
pgxl8;60;1440232066;212636;30775184;99.31;0;27492716;11771528;37.99;16306888;13340876;713308
pgxl8;60;1440232126;226664;30761156;99.27;0;27322132;11927880;38.49;16202904;13429768;2240
pgxl8;60;1440232186;699292;30288528;97.74;0;26671284;12119724;39.11;16290648;12884028;32
pgxl8;60;1440232246;230452;30757368;99.26;0;26482084;12470492;40.24;15911584;13340988;3160
pgxl8;60;1440232306;329972;30657848;98.94;0;25897672;12644544;40.80;14593348;14248924;19736
pgxl8;60;1440232366;235256;30752564;99.24;0;25614248;12963180;41.83;14781620;14096876;330720
pgxl8;60;1440232426;218616;30769204;99.29;0;25442584;13136768;42.39;20148132;8733288;2552
pgxl8;60;1440232486;214548;30773272;99.31;0;24793820;13782868;44.48;20425492;8450688;49188
pgxl8;60;1440232546;1679912;29307908;94.58;0;24868908;12208928;39.40;18939968;8443828;2420
pgxl8;60;1440232606;333224;30654596;98.92;0;26019200;12314764;39.74;19614456;9025844;3600
pgxl8;60;1440232666;333072;30654748;98.93;0;25450368;12870000;41.53;20120420;8505992;62036
pgxl8;60;1440232726;222336;30765484;99.28;0;26910200;11475624;37.03;20026524;8661980;98556
pgxl8;60;1440232786;233452;30754368;99.25;0;26873100;11503136;37.12;19194236;9482816;2976
pgxl8;60;1440232846;247812;30740008;99.20;0;26825196;11554044;37.29;19252984;9425360;2416
pgxl8;60;1440232906;369088;30618732;98.81;0;26769028;11551016;37.28;19233840;9363868;5152
pgxl8;60;1440232966;1314436;29673384;95.76;0;27340992;11100712;35.82;19887896;8913032;76076
pgxl8;60;1440233026;225900;30761920;99.27;0;28079200;11403200;36.80;21883752;7991304;15320
pgxl8;60;1440233086;229920;30757900;99.26;0;27418476;12007512;38.75;22635000;7184572;85932
pgxl8;60;1440233146;227500;30760320;99.27;0;26995072;12402428;40.02;21325884;8443756;201680
pgxl8;60;1440233206;209184;30778636;99.32;0;26925824;12513068;40.38;22822912;6980268;176708
pgxl8;60;1440233266;233312;30754508;99.25;0;26760904;12680600;40.92;22896872;6904116;230104
pgxl8;60;1440233326;303712;30684108;99.02;0;26930072;12491216;40.31;23507520;6300240;270300
pgxl8;60;1440233386;226400;30761420;99.27;0;26943604;12548704;40.50;20796400;9069936;35664
