ctime,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1440226737.35204,0,0,0,0,0,0,0,0,0,0
1440226737.35204,0,0,0,0,0,0,0,0,0,0
1440226737.35204,0,674,0,368,22206,199386,6441,0,0,0
1440226737.35204,4,5638,3,5214,904506,1253272,484028,1734635754,294,2255252
1440226797.35456,0,0,0,0,0,0,0,0,0,0
1440226797.35456,0,0,0,0,0,0,0,0,0,0
1440226797.35456,0,676,0,373,22276,200388,6452,0,0,0
1440226797.35456,3,5662,3,5257,908068,1259327,485577,1734635755,294,2255252
1440226857.35376,0,0,0,0,0,0,0,0,0,0
1440226857.35376,0,0,0,0,0,0,0,0,0,0
1440226857.35376,0,678,0,373,22351,201390,6463,0,0,0
1440226857.35376,3,5695,3,5351,912982,1265800,487899,1735385562,296,2255252
1440226917.36773,0,0,0,0,0,0,0,0,0,0
1440226917.36773,0,0,0,0,0,0,0,0,0,0
1440226917.36773,0,680,0,373,22426,202392,6474,0,0,0
1440226917.36773,3,5723,3,5499,917429,1272513,490466,1735385563,297,2255252
1440226977.3718,0,0,0,0,0,0,0,0,0,0
1440226977.3718,0,0,0,0,0,0,0,0,0,0
1440226977.3718,0,682,0,373,22501,203394,6485,0,0,0
1440226977.3718,4,5740,3,5499,920534,1277940,491751,1735385563,297,2255252
1440227037.39015,0,0,0,0,0,0,0,0,0,0
1440227037.39015,0,0,0,0,0,0,0,0,0,0
1440227037.39015,0,684,0,373,22576,204396,6496,0,0,0
1440227037.39015,4,5757,3,5499,923639,1283367,493036,1735385563,297,2255252
1440227097.40018,0,0,0,0,0,0,0,0,0,0
1440227097.40018,0,0,0,0,0,0,0,0,0,0
1440227097.40018,0,686,0,373,22651,205398,6507,0,0,0
1440227097.40018,6,5777,3,5499,926464,1288256,494143,1735385563,297,2255252
1440227157.40481,0,0,0,0,0,0,0,0,0,0
1440227157.40481,0,0,0,0,0,0,0,0,0,0
1440227157.40481,0,688,0,373,22726,206400,6518,0,0,0
1440227157.40481,3,5794,3,5499,930096,1294337,495721,1735385563,297,2255252
1440227217.41712,0,0,0,0,0,0,0,0,0,0
1440227217.41712,0,0,0,0,0,0,0,0,0,0
1440227217.41712,0,690,0,373,22801,207402,6529,0,0,0
1440227217.41712,2,5806,3,5499,932929,1299636,496880,1735385563,297,2255252
1440227277.42744,0,0,0,0,0,0,0,0,0,0
1440227277.42744,0,0,0,0,0,0,0,0,0,0
1440227277.42744,0,692,0,373,22876,208404,6540,0,0,0
1440227277.42744,5,5822,3,5499,935704,1304501,497965,1735385563,297,2255252
1440227337.43929,0,0,0,0,0,0,0,0,0,0
1440227337.43929,0,0,0,0,0,0,0,0,0,0
1440227337.43929,0,694,0,373,22951,209406,6551,0,0,0
1440227337.43929,5,5843,3,5499,938859,1309952,499272,1735385563,297,2255252
1440227397.45008,0,0,0,0,0,0,0,0,0,0
1440227397.45008,0,0,0,0,0,0,0,0,0,0
1440227397.45008,0,696,0,373,23026,210408,6562,0,0,0
1440227397.45008,4,5859,3,5499,942269,1315929,500746,1735385563,297,2255252
1440227457.44487,0,0,0,0,0,0,0,0,0,0
1440227457.44487,0,0,0,0,0,0,0,0,0,0
1440227457.44487,0,698,0,373,23101,211410,6573,0,0,0
1440227457.44487,3,5873,3,5499,945019,1320782,501820,1735385563,297,2255252
1440227517.46142,0,0,0,0,0,0,0,0,0,0
1440227517.46142,0,0,0,0,0,0,0,0,0,0
1440227517.46142,0,700,0,373,23176,212412,6584,0,0,0
1440227517.46142,5,5892,3,5499,948149,1326221,503116,1735385563,297,2255252
