ctime,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,517,0,584,23826,241931,6363,0,0,0
946684800,3,9844,12,127643000,244919900,5461242558,696241462,244895995,206,380533
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,519,0,595,23890,242933,6374,0,0,0
946684800,27,9907,12,127643062,244923315,5461247776,696242814,244895995,206,380533
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,521,0,595,23965,243935,6385,0,0,0
946684800,98,10068,12,128883251,244975015,5472678772,707658381,244895995,206,380533
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,523,0,601,24034,244937,6396,0,0,0
946684800,98,10087,12,129996758,245897065,5566517580,710503792,244895995,206,380533
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,525,0,632,24078,245939,6407,0,0,0
946684800,99,10234,12,130040634,247343022,5566988280,710970192,244895996,206,380533
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,527,0,661,24124,246941,6418,0,0,0
946684800,96,10278,12,131129304,249713619,5584020235,711997405,244895996,206,380533
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,529,0,661,24199,247943,6429,0,0,0
946684800,97,10297,12,131129330,249716665,5584025726,711998707,244895996,206,380533
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,531,0,661,24274,248945,6440,0,0,0
946684800,96,10345,12,131522242,249878282,5587437127,712905416,244895996,207,380533
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,533,0,661,24349,249947,6451,0,0,0
946684800,96,10362,12,131522242,249881329,5587442606,712906707,244895996,207,380533
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,535,0,661,24424,250949,6462,0,0,0
946684800,96,10421,12,132958465,250750194,5691683557,716156047,244895996,207,380533
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,537,0,661,24499,251951,6473,0,0,0
946684800,98,10475,12,133030849,251108262,5692496117,716196158,244895996,207,380533
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,539,0,661,24574,252953,6484,0,0,0
946684800,96,10497,12,135560648,263115494,5817943058,766604729,244895996,207,380533
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,541,0,661,24649,253955,6495,0,0,0
946684800,95,10513,12,135560648,263118334,5817948433,766605916,244895996,207,380533
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,543,0,661,24724,254957,6506,0,0,0
946684800,97,10559,12,137565022,275678797,5943402416,817020687,244895996,207,380533
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,545,0,661,24799,255959,6517,0,0,0
946684800,32,10708,12,140118269,279082954,6060708547,823091488,244895996,207,380533
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,547,0,676,24859,256961,6528,0,0,0
946684800,34,10771,12,141694261,279684681,6109722053,871236246,244895996,207,380533
946684800,0,0,0,0,0,0,0,0,0,0
