# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
pgxl5;60;1440226796;508.22;25615.48;7926.40;0.10;4716.25;0.00;0.00;0.00;0.00
pgxl5;60;1440226856;37741.73;4151.65;29994.60;0.20;23325.78;21130.10;17.07;21137.02;99.95
pgxl5;60;1440226916;13561.93;9807.83;18531.48;1.63;19987.22;7442.15;17.07;7458.88;100.00
pgxl5;60;1440226976;13520.40;3192.13;2499.87;0.00;5093.23;2086.93;0.00;2086.93;100.00
pgxl5;60;1440227036;14597.93;2.60;2258.30;0.02;7223.88;3954.00;0.00;3953.98;100.00
pgxl5;60;1440227096;14588.20;3.27;2089.75;0.00;7252.80;4011.43;0.00;4011.43;100.00
pgxl5;60;1440227156;14537.27;216.77;2120.62;0.00;7218.60;4002.43;0.00;4002.40;100.00
pgxl5;60;1440227216;14519.33;96.37;2122.45;0.00;7240.72;4009.47;0.00;4009.47;100.00
pgxl5;60;1440227276;14736.53;146.87;2108.53;0.00;7317.82;4024.45;0.00;4024.38;100.00
pgxl5;60;1440227336;11663.20;2.30;2135.88;0.00;6684.58;3353.13;17.07;3366.03;99.88
pgxl5;60;1440227396;78.13;2.35;2403.67;0.00;4057.43;381.18;0.00;381.18;100.00
pgxl5;60;1440227456;7528.67;2.53;2332.42;0.05;5863.08;2363.40;0.00;2363.40;100.00
pgxl5;60;1440227516;10661.13;3.07;2185.70;0.00;6425.92;3051.62;0.00;3051.62;100.00
pgxl5;60;1440227576;13058.27;2.63;2109.58;0.00;6884.10;3589.43;0.00;3589.43;100.00
pgxl5;60;1440227636;17650.40;2.38;2710.75;0.00;6932.17;5973.10;0.00;5973.00;100.00
pgxl5;60;1440227696;32254.53;121.15;4410.33;0.00;8548.43;8076.18;0.00;8076.18;100.00
pgxl5;60;1440227756;1611.47;83.78;12081.27;0.00;5642.17;3222.08;51.20;3273.28;100.00
pgxl5;60;1440227816;5383.73;4392.43;11937.13;0.00;16992.13;296.12;0.00;296.12;100.00
pgxl5;60;1440227876;15497.73;2.28;16471.10;0.00;11375.25;0.00;0.00;0.00;0.00
pgxl5;60;1440227936;14013.00;3.22;15059.13;0.00;12158.77;490.88;0.00;490.88;100.00
pgxl5;60;1440227996;15250.99;45.39;14741.66;0.00;15562.91;3753.51;0.00;3753.51;100.00
pgxl5;60;1440228056;4359.73;6.02;16959.10;0.00;9684.15;1579.37;0.00;1579.37;100.00
pgxl5;60;1440228116;25926.40;5.22;27451.63;0.00;41977.82;9491.80;18.67;9510.47;100.00
pgxl5;60;1440228176;22669.47;5368.97;4556.97;0.00;12926.27;12500.17;71.47;12571.63;100.00
pgxl5;60;1440228236;595.00;17479.15;706.90;0.00;3220.27;2938.63;0.00;2938.63;100.00
pgxl5;60;1440228296;41250.13;12605.48;3937.80;0.00;21674.97;12957.78;0.00;12957.20;100.00
pgxl5;60;1440228356;21088.87;19511.28;10829.58;0.03;26923.93;2998.60;17.07;3015.67;100.00
pgxl5;60;1440228416;40621.73;7.73;21417.62;0.00;5318.07;1275.28;0.00;1275.28;100.00
pgxl5;60;1440228476;43654.33;20802.03;366.97;1.12;15623.43;15198.52;17.07;15215.58;100.00
pgxl5;60;1440228536;29426.07;12862.20;520.03;0.02;10708.38;10391.58;17.07;10408.55;100.00
pgxl5;60;1440228596;10950.47;1507.58;233.23;0.00;9631.08;459.95;17.07;477.02;100.00
pgxl5;60;1440228656;32.67;316.03;1273.78;0.53;783.02;0.00;0.00;0.00;0.00
pgxl5;60;1440228716;5.20;3000.53;13371.80;0.25;5568.22;0.00;0.00;0.00;0.00
pgxl5;60;1440228776;2137.53;5470.60;1485.53;0.00;5479.07;0.00;0.00;0.00;0.00
pgxl5;60;1440228836;412.53;5190.82;11496.78;0.05;2680.08;0.00;0.00;0.00;0.00
pgxl5;60;1440228896;34039.53;6.05;2148.92;0.10;3450.38;674.35;0.00;674.35;100.00
pgxl5;60;1440228956;275.20;4937.08;203.63;0.00;2848.77;2398.63;0.00;2398.63;100.00
pgxl5;60;1440229016;6278.87;5.80;49230.35;0.02;7451.87;2242.22;0.00;2242.13;100.00
pgxl5;60;1440229076;0.67;3.20;22482.40;0.00;2166.75;0.00;0.00;0.00;0.00
pgxl5;60;1440229136;3461.20;3.02;232.77;0.00;5608.97;5510.23;0.00;5505.62;99.92
pgxl5;60;1440229196;18813.93;36319.05;975.05;0.00;13910.72;6682.63;147.53;4373.60;64.03
pgxl5;60;1440229256;14307.87;5.58;3191.25;1.27;2652.53;0.00;0.00;0.00;0.00
pgxl5;60;1440229316;11646.67;4.87;207.68;0.00;4770.90;1671.30;0.00;1671.30;100.00
