# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl5;60;1440226796;eth0;24.93;14.98;200.86;1.46;0.00;0.00;0.00
pgxl5;60;1440226796;lo;9.62;9.62;1.71;1.71;0.00;0.00;0.00
pgxl5;60;1440226856;eth0;134.50;131.83;538.76;543.76;0.00;0.00;0.00
pgxl5;60;1440226856;lo;41.28;41.28;80.18;80.18;0.00;0.00;0.00
pgxl5;60;1440226916;eth0;2251.37;2193.45;2037.00;2044.78;0.00;0.00;0.00
pgxl5;60;1440226916;lo;343.75;343.75;292.61;292.61;0.00;0.00;0.00
pgxl5;60;1440226976;eth0;1141.18;984.78;5659.58;5543.85;0.00;0.00;0.00
pgxl5;60;1440226976;lo;165.85;165.85;793.44;793.44;0.00;0.00;0.00
pgxl5;60;1440227036;eth0;1221.35;1038.27;6079.47;5946.86;0.00;0.00;0.00
pgxl5;60;1440227036;lo;174.52;174.52;850.84;850.84;0.00;0.00;0.00
pgxl5;60;1440227096;eth0;1226.27;1067.92;6114.99;5967.05;0.00;0.00;0.00
pgxl5;60;1440227096;lo;176.68;176.68;852.76;852.76;0.00;0.00;0.00
pgxl5;60;1440227156;eth0;1221.90;1067.88;6092.77;5947.84;0.00;0.00;0.00
pgxl5;60;1440227156;lo;183.92;183.92;851.17;851.17;0.00;0.00;0.00
pgxl5;60;1440227216;eth0;1222.93;1058.58;6090.00;5950.57;0.00;0.00;0.00
pgxl5;60;1440227216;lo;184.30;184.30;852.26;852.26;0.00;0.00;0.00
pgxl5;60;1440227276;eth0;1238.95;1080.68;6177.28;6013.79;0.00;0.00;0.00
pgxl5;60;1440227276;lo;179.45;179.45;860.35;860.35;0.00;0.00;0.00
pgxl5;60;1440227336;eth0;1259.03;1069.38;6264.00;6167.49;0.00;0.00;0.00
pgxl5;60;1440227336;lo;180.77;180.77;880.91;880.91;0.00;0.00;0.00
pgxl5;60;1440227396;eth0;1422.38;1203.48;7093.60;6990.61;0.00;0.00;0.00
pgxl5;60;1440227396;lo;203.82;203.82;1002.05;1002.05;0.00;0.00;0.00
pgxl5;60;1440227456;eth0;1353.27;1169.07;6755.41;6603.51;0.00;0.00;0.00
pgxl5;60;1440227456;lo;193.10;193.10;946.17;946.17;0.00;0.00;0.00
pgxl5;60;1440227516;eth0;1297.00;1115.38;6463.64;6336.23;0.00;0.00;0.00
pgxl5;60;1440227516;lo;185.80;185.80;906.60;906.60;0.00;0.00;0.00
