# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl5;60;1440229426;eth0;1330.45;1321.75;326.76;340.24;0.00;0.00;0.00
pgxl5;60;1440229426;lo;202.90;202.90;47.87;47.87;0.00;0.00;0.00
pgxl5;60;1440229486;eth0;5015.97;5037.73;6050.32;6177.01;0.00;0.00;0.00
pgxl5;60;1440229486;lo;668.18;668.18;865.16;865.16;0.00;0.00;0.00
pgxl5;60;1440229546;eth0;13130.95;13012.68;17420.60;17492.82;0.00;0.00;0.00
pgxl5;60;1440229546;lo;1652.28;1652.28;2475.30;2475.30;0.00;0.00;0.00
pgxl5;60;1440229606;eth0;2800.50;2772.50;3004.58;3048.34;0.00;0.00;0.00
pgxl5;60;1440229606;lo;383.82;383.82;433.92;433.92;0.00;0.00;0.00
pgxl5;60;1440229666;eth0;33.67;33.82;94.58;110.47;0.00;0.00;0.00
pgxl5;60;1440229666;lo;17.25;17.25;15.99;15.99;0.00;0.00;0.00
pgxl5;60;1440229726;eth0;24.28;23.70;73.11;77.40;0.00;0.00;0.00
pgxl5;60;1440229726;lo;8.85;8.85;11.54;11.54;0.00;0.00;0.00
pgxl5;60;1440229786;eth0;34.18;33.62;104.52;103.26;0.00;0.00;0.00
pgxl5;60;1440229786;lo;11.02;11.02;16.03;16.03;0.00;0.00;0.00
pgxl5;60;1440229846;eth0;1.77;1.53;0.16;1.75;0.00;0.00;0.00
pgxl5;60;1440229846;lo;4.13;4.13;0.98;0.98;0.00;0.00;0.00
pgxl5;60;1440229906;eth0;412.03;534.92;47.11;1547.77;0.00;0.00;0.00
pgxl5;60;1440229906;lo;52.97;52.97;7.09;7.09;0.00;0.00;0.00
pgxl5;60;1440229966;eth0;1125.32;1129.72;129.41;144.57;0.00;0.00;0.00
pgxl5;60;1440229966;lo;169.75;169.75;20.12;20.12;0.00;0.00;0.00
pgxl5;60;1440230026;eth0;3.40;4.55;3.24;19.20;0.00;0.00;0.00
pgxl5;60;1440230026;lo;7.05;7.05;1.45;1.45;0.00;0.00;0.00
pgxl5;60;1440230086;eth0;9.87;8.27;52.99;1.32;0.00;0.00;0.00
pgxl5;60;1440230086;lo;8.78;8.78;1.59;1.59;0.00;0.00;0.00
pgxl5;60;1440230146;eth0;45.87;45.18;184.11;142.82;0.00;0.00;0.00
pgxl5;60;1440230146;lo;15.28;15.28;18.62;18.62;0.00;0.00;0.00
pgxl5;60;1440230206;eth0;1095.78;1337.33;564.92;2683.99;0.00;0.00;0.00
pgxl5;60;1440230206;lo;167.32;167.32;77.30;77.30;0.00;0.00;0.00
pgxl5;60;1440230266;eth0;1541.48;1599.77;6038.62;5979.68;0.00;0.00;0.00
pgxl5;60;1440230266;lo;236.45;236.45;875.29;875.29;0.00;0.00;0.00
pgxl5;60;1440230326;eth0;10004.03;9963.98;18135.90;18772.58;0.00;0.00;0.00
pgxl5;60;1440230326;lo;1280.63;1280.63;2576.12;2576.12;0.00;0.00;0.00
pgxl5;60;1440230386;eth0;9792.70;9807.05;18668.90;18818.35;0.00;0.00;0.00
pgxl5;60;1440230386;lo;1237.28;1237.28;2672.42;2672.42;0.00;0.00;0.00
pgxl5;60;1440230446;eth0;780.20;807.73;4181.27;4226.70;0.00;0.00;0.00
pgxl5;60;1440230446;lo;101.75;101.75;594.69;594.69;0.00;0.00;0.00
pgxl5;60;1440230506;eth0;6988.15;7032.87;14964.61;15661.30;0.00;0.00;0.00
pgxl5;60;1440230506;lo;891.62;891.62;2134.27;2134.27;0.00;0.00;0.00
pgxl5;60;1440230566;eth0;12527.00;12576.92;21313.91;21523.76;0.00;0.00;0.00
pgxl5;60;1440230566;lo;1563.68;1563.68;3027.10;3027.10;0.00;0.00;0.00
pgxl5;60;1440230626;eth0;1115.82;1167.13;6355.99;6380.02;0.00;0.00;0.00
pgxl5;60;1440230626;lo;158.45;158.45;911.18;911.18;0.00;0.00;0.00
pgxl5;60;1440230686;eth0;1024.82;1080.48;5987.10;6022.56;0.00;0.00;0.00
pgxl5;60;1440230686;lo;144.87;144.87;854.81;854.81;0.00;0.00;0.00
pgxl5;60;1440230746;eth0;1053.68;1099.82;6100.41;6177.68;0.00;0.00;0.00
pgxl5;60;1440230746;lo;139.62;139.62;865.39;865.39;0.00;0.00;0.00
pgxl5;60;1440230806;eth0;865.78;911.28;4769.28;4783.04;0.00;0.00;0.00
pgxl5;60;1440230806;lo;126.27;126.27;683.98;683.98;0.00;0.00;0.00
pgxl5;60;1440230866;eth0;1076.20;1127.90;6103.26;6142.79;0.00;0.00;0.00
pgxl5;60;1440230866;lo;150.25;150.25;863.00;863.00;0.00;0.00;0.00
pgxl5;60;1440230926;eth0;1131.77;1253.00;6925.36;6861.33;0.00;0.00;0.00
pgxl5;60;1440230926;lo;169.53;169.53;978.16;978.16;0.00;0.00;0.00
pgxl5;60;1440230986;eth0;606.40;735.67;3304.16;4077.67;0.00;0.00;0.00
pgxl5;60;1440230986;lo;94.52;94.52;475.54;475.54;0.00;0.00;0.00
pgxl5;60;1440231046;eth0;600.37;550.82;3041.25;2170.76;0.00;0.00;0.00
pgxl5;60;1440231046;lo;92.93;92.93;431.50;431.50;0.00;0.00;0.00
pgxl5;60;1440231106;eth0;583.70;587.52;72.01;80.44;0.00;0.00;0.00
pgxl5;60;1440231106;lo;109.87;109.87;14.91;14.91;0.00;0.00;0.00
pgxl5;60;1440231166;eth0;1315.05;1322.60;150.38;170.11;0.00;0.00;0.00
pgxl5;60;1440231166;lo;181.50;181.50;22.55;22.55;0.00;0.00;0.00
