# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
pgxl2;60;1440229426;38118.73;15444.43;106790.83;0.05;17942.17;15391.70;119.63;14805.28;95.45
pgxl2;60;1440229486;35137.47;20861.27;44672.38;0.02;23459.15;12842.90;0.00;12842.55;100.00
pgxl2;60;1440229546;17507.07;24541.07;33975.03;0.00;41767.60;14554.27;0.00;14553.93;100.00
pgxl2;60;1440229606;42069.87;12861.48;25852.68;0.02;63072.58;3526.67;136.53;3663.17;100.00
pgxl2;60;1440229666;58455.13;7098.38;7953.08;0.07;10209.93;6141.90;0.00;6141.77;100.00
pgxl2;60;1440229726;25510.13;18057.68;25481.73;0.02;9719.75;6957.57;17.07;6974.53;100.00
pgxl2;60;1440229786;8132.20;7139.72;3233.00;0.00;3733.38;1185.77;51.20;1236.97;100.00
pgxl2;60;1440229846;28714.07;1429.67;1887.58;2.17;8231.47;7892.18;17.07;7908.93;100.00
pgxl2;60;1440229906;5478.27;3.77;6378.13;0.05;5893.75;1270.57;17.07;1287.48;99.99
pgxl2;60;1440229966;19190.40;20845.13;5749.62;0.87;11117.15;9416.70;0.00;9415.02;99.98
pgxl2;60;1440230026;35011.00;34319.07;2160.30;0.00;19362.18;18056.13;0.00;18052.92;99.98
pgxl2;60;1440230086;60214.40;2447.47;9219.75;1.02;32355.38;10918.52;102.40;11020.72;100.00
pgxl2;60;1440230146;32164.13;1483.38;7767.60;0.05;17226.93;1866.50;17.07;1883.57;100.00
pgxl2;60;1440230206;12973.80;280.57;15802.07;0.05;13043.48;1518.37;34.13;1552.38;99.99
pgxl2;60;1440230266;7763.33;15894.98;28586.12;0.03;11751.95;5874.25;85.87;5960.05;100.00
pgxl2;60;1440230326;2941.87;11478.13;24396.48;0.07;26073.33;4300.57;34.13;4334.27;99.99
pgxl2;60;1440230386;45411.40;6502.00;24844.02;0.30;47626.05;12620.27;51.20;12671.30;100.00
pgxl2;60;1440230446;34590.20;20891.17;4236.42;1.00;24729.17;14374.97;0.00;14368.22;99.95
pgxl2;60;1440230506;10817.60;201.62;11054.93;0.23;17492.32;0.00;0.00;0.00;0.00
pgxl2;60;1440230566;18594.53;979.95;14682.43;0.00;25474.20;1946.53;0.00;1944.42;99.89
pgxl2;60;1440230626;32207.33;21795.75;8520.37;0.00;17283.55;11156.23;0.00;11152.32;99.96
pgxl2;60;1440230686;20636.00;20866.62;8707.95;1.07;11081.60;5697.50;0.00;5697.10;99.99
