Linux 3.10.0-229.el7.x86_64 (pgxl2) 	08/22/2015 	_x86_64_	(4 CPU)

03:42:46 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:43:46 AM     all     30.56      0.00     12.25     26.42      0.15     30.62
03:44:46 AM     all     20.35      0.00      7.27     39.62      0.24     32.52
03:45:46 AM     all     47.70      0.00     14.78     21.57      0.22     15.72
03:46:46 AM     all     37.51      0.00     12.56      9.41      0.09     40.44
03:47:46 AM     all      2.24      0.00      2.01     41.71      0.06     53.97
03:48:46 AM     all      8.43      0.00      2.34     31.72      0.12     57.39
03:49:46 AM     all      0.62      0.00      0.49     15.14      0.05     83.71
03:50:46 AM     all      4.86      0.00      0.95      9.64      0.02     84.53
03:51:46 AM     all      3.63      0.00      1.47      6.12      0.06     88.71
03:52:46 AM     all      4.50      0.00      2.95     29.62      0.21     62.72
03:53:46 AM     all      3.96      0.00      2.73     36.29      0.10     56.91
03:54:46 AM     all      6.13      0.00      2.72     44.29      0.15     46.71
03:55:46 AM     all     11.52      0.00      3.27     31.07      0.09     54.06
03:56:46 AM     all      8.12      0.00      2.68      5.07      0.11     84.02
03:57:46 AM     all     49.88      0.00      5.42      4.56      0.10     40.05
03:58:46 AM     all     70.83      0.00      9.41      0.84      0.10     18.83
03:59:46 AM     all     55.91      0.00     10.88      8.48      0.22     24.51
04:00:46 AM     all     25.30      0.00      3.99     29.20      0.11     41.40
04:01:46 AM     all     37.86      0.00      6.43     15.00      0.20     40.51
04:02:46 AM     all     37.99      0.00      8.14     16.65      0.32     36.91
04:03:46 AM     all     23.31      0.00      6.86     40.55      0.82     28.47
04:04:46 AM     all     26.93      0.00     12.33     31.38      1.98     27.37
04:05:46 AM     all     25.49      0.00      9.85     20.44      1.87     42.35
04:06:46 AM     all     10.70      0.00      1.19     22.94      0.11     65.05
04:07:46 AM     all     24.98      0.00      3.86     25.48      0.31     45.36
04:08:46 AM     all     28.34      0.00      2.13     22.58      0.19     46.75
04:09:46 AM     all     49.86      0.00      3.35     10.89      0.08     35.82
04:10:46 AM     all     39.16      0.00      3.90     19.57      0.09     37.28
04:11:46 AM     all     35.75      0.00      6.75     32.09      0.12     25.30
04:12:46 AM     all     32.17      0.00      3.93     25.08      0.23     38.59
04:13:46 AM     all      8.23      0.00      1.32     37.88      0.29     52.28
04:14:46 AM     all     14.74      0.00      1.48      9.22      0.03     74.53
04:15:46 AM     all     21.17      0.00      4.90     12.97      0.04     60.91
04:16:46 AM     all      3.65      0.00      1.66     27.63      0.19     66.86
04:17:46 AM     all      3.12      0.00      1.41     26.67      0.11     68.69
04:18:46 AM     all      1.47      0.00      0.66      7.71      0.03     90.14
04:19:46 AM     all     21.32      0.00      2.86     34.61      0.16     41.05
04:20:46 AM     all     68.93      0.00      9.26     16.56      0.12      5.12
04:21:46 AM     all     63.31      0.00      7.50     14.33      0.16     14.71
04:22:46 AM     all     69.77      0.00      8.36      7.51      0.15     14.21
04:23:46 AM     all     83.07      0.00      7.25      4.56      0.06      5.05
04:24:46 AM     all     80.36      0.00      5.95      2.07      0.08     11.54
04:25:46 AM     all     88.47      0.00      7.81      0.51      0.10      3.11
04:26:46 AM     all     86.73      0.00      8.32      0.55      0.09      4.32
04:27:46 AM     all     83.13      0.00      8.57      0.54      0.10      7.66
04:28:46 AM     all     75.02      0.00      6.29      9.29      0.15      9.26
04:29:46 AM     all     88.52      0.00      7.71      1.77      0.10      1.91
04:30:46 AM     all     82.09      0.00     12.91      1.70      0.22      3.08
04:31:46 AM     all     75.82      0.00     12.25      2.35      0.16      9.42
04:32:46 AM     all     62.85      0.00      7.32      9.51      0.13     20.19
04:33:46 AM     all     28.76      0.00      2.95     29.17      0.22     38.90
04:34:46 AM     all     48.75      0.00      3.93     20.74      0.16     26.41
04:35:46 AM     all     29.62      0.00      2.65     32.72      0.21     34.80
04:36:46 AM     all     17.43      0.00      2.85     56.16      0.33     23.23
04:37:46 AM     all     46.11      0.00      9.70     36.64      0.93      6.61
04:38:46 AM     all     17.23      0.00      4.79     56.00      0.19     21.80
04:39:46 AM     all      1.04      0.00      1.46     64.10      0.27     33.14
04:40:46 AM     all      1.78      0.00      1.66     63.86      0.30     32.40
04:41:46 AM     all      3.18      0.00      2.08     62.30      0.23     32.21
