# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl2;60;1440229426;218308;30769512;99.30;0;28950048;10510836;33.92;13232912;16757328;562932
pgxl2;60;1440229486;229884;30757936;99.26;0;28657956;10662432;34.41;13205068;16510580;3188
pgxl2;60;1440229546;346196;30641624;98.88;0;28276124;10580552;34.14;12193000;16936212;592832
pgxl2;60;1440229606;2412256;28575564;92.22;0;25896704;10739636;34.66;15655852;11377520;6752
pgxl2;60;1440229666;222380;30765440;99.28;0;27952940;10865624;35.06;13514892;15700376;109004
pgxl2;60;1440229726;229100;30758720;99.26;0;27886696;10910532;35.21;14398376;14795612;328764
pgxl2;60;1440229786;229776;30758044;99.26;0;27965356;10824064;34.93;14055296;15137252;1792
pgxl2;60;1440229846;235596;30752224;99.24;0;27793104;11008852;35.53;11491704;17692144;12
pgxl2;60;1440229906;220884;30766936;99.29;0;28117904;10673968;34.45;12196288;16994720;461160
pgxl2;60;1440229966;215040;30772780;99.31;0;27962708;10826488;34.94;12988372;16186020;174452
pgxl2;60;1440230026;212196;30775624;99.32;0;27732552;11059716;35.69;11631620;17544572;117920
pgxl2;60;1440230086;214468;30773352;99.31;0;27609220;11180844;36.08;11749536;17431360;2568
pgxl2;60;1440230146;595008;30392812;98.08;0;27021952;11422080;36.86;15620668;13197888;4968
pgxl2;60;1440230206;239212;30748608;99.23;0;27723972;11616036;37.49;16337064;13514060;383168
pgxl2;60;1440230266;213132;30774688;99.31;0;27662516;11714552;37.80;15843008;14026656;328828
pgxl2;60;1440230326;227688;30760132;99.27;0;27157736;12128536;39.14;15407808;14233808;96
pgxl2;60;1440230386;228840;30758980;99.26;0;26841764;12337276;39.81;13849568;15684188;316720
pgxl2;60;1440230446;1673260;29314560;94.60;0;25163300;12564948;40.55;13470484;14612456;3552
pgxl2;60;1440230506;1113148;29874672;96.41;0;25813528;12299932;39.69;15960644;12544964;51868
pgxl2;60;1440230566;233336;30754484;99.25;0;26546484;12369512;39.92;15198000;14111788;83860
pgxl2;60;1440230626;221808;30766012;99.28;0;26458932;12469676;40.24;12691140;16630304;332160
pgxl2;60;1440230686;227708;30760112;99.27;0;26355432;12565508;40.55;12250368;17063556;1288
pgxl2;60;1440230746;208544;30779276;99.33;0;26276300;12664548;40.87;12278752;17055328;1388
