# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl7;60;1440226796;6280484;24707336;79.73;0;24060144;9568332;30.88;20729628;3388524;58312
pgxl7;60;1440226856;225576;30762244;99.27;0;29822352;9849740;31.79;13510348;16629688;98916
pgxl7;60;1440226916;884236;30103584;97.15;0;29170720;9828936;31.72;11499048;17962076;65544
pgxl7;60;1440226976;778124;30209696;97.49;0;29184132;9919316;32.01;11718828;17846532;12
pgxl7;60;1440227036;681136;30306684;97.80;0;29184160;10016028;32.32;11815432;17846540;12
pgxl7;60;1440227096;583632;30404188;98.12;0;29184200;10112864;32.63;11912536;17846556;196
pgxl7;60;1440227156;477632;30510188;98.46;0;29192824;10209428;32.95;12017828;17846568;2824
pgxl7;60;1440227216;370148;30617672;98.81;0;29203308;10305732;33.26;12124744;17846580;1944
pgxl7;60;1440227276;264792;30723028;99.15;0;29208400;10403436;33.57;12227636;17846592;12
pgxl7;60;1440227336;238944;30748876;99.23;0;29135080;10503520;33.90;12241024;17859808;32
pgxl7;60;1440227396;238368;30749452;99.23;0;29017588;10616320;34.26;12195160;17901316;32
pgxl7;60;1440227456;210072;30777748;99.32;0;28942344;10723620;34.61;12199932;17928656;32
pgxl7;60;1440227516;230260;30757560;99.26;0;28834624;10828404;34.94;12059692;18064076;32
pgxl7;60;1440227576;220300;30767520;99.29;0;28757484;10926672;35.26;11989408;18155312;32
pgxl7;60;1440227636;239312;30748508;99.23;0;28715368;10951892;35.34;11417160;18711248;7152
pgxl7;60;1440227696;232244;30755576;99.25;0;28661736;11034520;35.61;11461276;18684744;32
pgxl7;60;1440227756;212160;30775660;99.32;0;28172336;11539044;37.24;11711732;18452532;248052
pgxl7;60;1440227816;1825632;29162188;94.11;0;28342056;9709728;31.33;10519572;17994132;32
pgxl7;60;1440227876;1113624;29874196;96.41;0;29018892;9709384;31.33;11389364;17801092;32
pgxl7;60;1440227936;289120;30698700;99.07;0;29816236;9709728;31.33;12285856;17702296;32
pgxl7;60;1440227996;228356;30759464;99.26;0;29878028;9709592;31.33;12218332;17832324;32
pgxl7;60;1440228056;228580;30759240;99.26;0;29530976;9893048;31.93;13338356;16450300;32
pgxl7;60;1440228116;212780;30775040;99.31;0;28640976;10193224;32.89;10514752;18685076;166756
pgxl7;60;1440228176;214504;30773316;99.31;0;27787640;11062848;35.70;11559456;17653340;160476
pgxl7;60;1440228236;233612;30754208;99.25;0;27766796;11062848;35.70;12045320;17146608;92
pgxl7;60;1440228296;410936;30576884;98.67;0;27607184;11048184;35.65;11246152;17772476;698080
pgxl7;60;1440228356;2619824;28367996;91.55;0;26147524;10281492;33.18;11843948;14948820;32
pgxl7;60;1440228416;227920;30759900;99.26;0;28535652;10276036;33.16;12162648;17015108;583896
pgxl7;60;1440228476;239708;30748112;99.23;0;28588036;10276036;33.16;10586348;18643620;317144
pgxl7;60;1440228536;219752;30768068;99.29;0;28603380;10276032;33.16;13888404;15357008;82544
pgxl7;60;1440228596;754616;30233204;97.56;0;28071556;10276032;33.16;15702320;13011960;36
pgxl7;60;1440228656;1394016;29593804;95.50;0;27461368;10286788;33.20;16068196;12044456;23764
pgxl7;60;1440228716;1494140;29493680;95.18;0;27720696;10490320;33.85;21379624;7263504;42476
pgxl7;60;1440228776;2268916;28718904;92.68;0;27569144;10050236;32.43;22510156;5570784;20
pgxl7;60;1440228836;1591292;29396528;94.86;0;27977852;10386224;33.52;23228584;5528900;143216
pgxl7;60;1440228896;372756;30615064;98.80;0;29458048;10057956;32.46;23078400;6898328;36
pgxl7;60;1440228956;216268;30771552;99.30;0;29614092;10057964;32.46;21510080;8622712;363776
pgxl7;60;1440229016;1015440;29972380;96.72;0;28806672;10158444;32.78;22682248;6738912;12
pgxl7;60;1440229076;1143296;29844524;96.31;0;28807856;10038068;32.39;23258724;6057820;12
pgxl7;60;1440229136;222424;30765396;99.28;0;29686984;10038064;32.39;21625288;8569872;1769288
pgxl7;60;1440229196;1948440;29039380;93.71;0;27827148;10237468;33.04;21840984;6682316;12
pgxl7;60;1440229256;1294668;29693152;95.82;0;28675284;10029884;32.37;26133016;3042812;36
pgxl7;60;1440229316;979980;30007840;96.84;0;28989204;10029880;32.37;25778480;3711288;60
