# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
pgxl7;60;1440226796;438.82;25965.35;7932.38;0.05;4603.35;0.00;0.00;0.00;0.00
pgxl7;60;1440226856;40540.67;3063.33;30232.22;0.12;15610.25;12350.53;228.80;12574.62;99.96
pgxl7;60;1440226916;9435.67;10809.57;18161.03;0.15;20419.70;7118.12;281.60;7399.70;100.00
pgxl7;60;1440226976;158.93;3094.93;2661.35;0.00;3784.37;0.00;0.00;0.00;0.00
pgxl7;60;1440227036;0.00;3.35;2204.15;0.00;3811.92;0.00;0.00;0.00;0.00
pgxl7;60;1440227096;0.00;2.57;2078.80;0.00;3853.02;0.00;0.00;0.00;0.00
pgxl7;60;1440227156;0.93;136.48;2111.93;0.00;3911.17;0.00;0.00;0.00;0.00
pgxl7;60;1440227216;0.80;189.80;2118.12;0.00;4795.07;0.00;0.00;0.00;0.00
pgxl7;60;1440227276;0.00;116.83;2111.57;0.00;3705.33;0.00;0.00;0.00;0.00
pgxl7;60;1440227336;1.53;2.30;2141.45;0.00;4202.93;288.93;17.07;306.00;100.00
pgxl7;60;1440227396;411.95;31.82;2768.55;3.48;5100.23;579.93;0.00;579.93;100.00
pgxl7;60;1440227456;1722.60;3.32;2325.57;0.22;4866.43;727.08;17.07;744.15;100.00
pgxl7;60;1440227516;12675.87;1.95;2191.97;0.00;7657.88;3617.63;0.00;3617.63;100.00
pgxl7;60;1440227576;10113.00;2.02;2124.03;0.22;6709.38;2849.52;0.00;2849.52;100.00
pgxl7;60;1440227636;18176.00;2.67;2719.47;0.00;7250.47;6209.78;0.00;6209.78;100.00
pgxl7;60;1440227696;32700.53;120.95;5860.52;0.00;8756.72;8364.15;34.67;8398.82;100.00
pgxl7;60;1440227756;457.12;77.75;10561.06;0.00;5516.88;3135.28;51.19;3186.47;100.00
pgxl7;60;1440227816;7559.80;4360.18;12016.72;0.00;16990.83;148.08;0.00;148.08;100.00
pgxl7;60;1440227876;11278.27;1.47;16386.93;0.00;11637.72;0.00;0.00;0.00;0.00
pgxl7;60;1440227936;13295.60;2.55;15122.47;0.02;11954.77;0.00;0.00;0.00;0.00
pgxl7;60;1440227996;13145.73;44.72;14695.23;0.00;14901.65;3029.35;0.00;3029.35;100.00
pgxl7;60;1440228056;5091.68;4.22;22662.40;0.03;9250.30;2720.02;0.00;2720.02;100.00
pgxl7;60;1440228116;25324.73;3.73;46063.57;0.00;37756.27;10717.22;19.20;10736.42;100.00
pgxl7;60;1440228176;23332.07;13129.05;4562.97;0.00;13036.73;12613.23;70.40;12683.63;100.00
pgxl7;60;1440228236;34.13;14264.03;715.60;0.00;3237.25;2952.05;0.00;2952.05;100.00
pgxl7;60;1440228296;43339.07;9072.92;5761.58;0.00;26880.82;13057.35;0.00;13057.13;100.00
pgxl7;60;1440228356;20569.87;49.40;8767.73;0.02;20300.05;2728.00;85.33;2813.33;100.00
pgxl7;60;1440228416;40725.87;911.87;20673.62;0.00;7223.20;2892.22;0.00;2892.22;100.00
pgxl7;60;1440228476;54266.22;20673.88;341.55;0.00;18028.20;17404.35;0.00;17404.22;100.00
pgxl7;60;1440228536;33291.27;12082.53;453.52;0.02;10580.00;10300.32;0.00;10300.23;100.00
pgxl7;60;1440228596;24523.87;1687.98;222.63;0.00;8718.25;3516.60;0.00;3516.60;100.00
pgxl7;60;1440228656;4939.93;209.50;1274.03;1.07;4881.37;0.00;0.00;0.00;0.00
pgxl7;60;1440228716;0.53;4012.83;12399.23;0.00;8638.52;0.00;0.00;0.00;0.00
pgxl7;60;1440228776;2390.73;4361.50;951.45;0.02;5696.82;0.00;0.00;0.00;0.00
pgxl7;60;1440228836;1178.87;3251.75;2807.93;0.07;2703.62;0.00;0.00;0.00;0.00
pgxl7;60;1440228896;30302.33;1826.22;92549.10;0.75;4104.22;0.00;0.00;0.00;0.00
pgxl7;60;1440228956;5604.20;3.60;233.55;0.02;2727.22;2249.25;17.07;2266.27;100.00
pgxl7;60;1440229016;8061.13;18258.28;35338.60;0.00;9097.10;3873.38;0.00;3863.98;99.76
pgxl7;60;1440229076;19.00;5.10;11868.92;0.02;1762.78;0.00;0.00;0.00;0.00
pgxl7;60;1440229136;4327.47;2938.97;204.65;0.05;5786.60;5667.30;0.00;5663.63;99.94
pgxl7;60;1440229196;18236.07;31395.05;911.03;0.00;14991.77;4063.92;0.00;4063.87;100.00
pgxl7;60;1440229256;14134.93;5.10;2614.27;0.82;2708.77;0.00;0.00;0.00;0.00
pgxl7;60;1440229316;10853.60;3.88;207.62;0.00;4638.43;1408.50;0.00;1405.58;99.79
