Linux 3.10.0-229.el7.x86_64 (pgxl7) 	08/22/2015 	_x86_64_	(4 CPU)

02:58:56 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:59:56 AM     all      1.10      0.00      1.07     10.10      0.07     87.66
03:00:56 AM     all      3.46      0.00      2.94     13.59      0.08     79.94
03:01:56 AM     all     24.41      0.00      2.67      6.60      0.15     66.16
03:02:56 AM     all     11.98      0.00      0.65      1.94      0.07     85.36
03:03:56 AM     all     11.70      0.00      0.54      0.00      0.05     87.70
03:04:56 AM     all     11.75      0.00      0.55      0.00      0.05     87.64
03:05:56 AM     all     11.74      0.00      0.59      0.01      0.05     87.61
03:06:56 AM     all     11.74      0.00      0.64      0.01      0.05     87.55
03:07:56 AM     all     11.82      0.00      0.55      0.01      0.05     87.58
03:08:56 AM     all     12.15      0.00      0.57      0.00      0.06     87.23
03:09:56 AM     all     13.71      0.08      0.67      0.25      0.06     85.23
03:10:56 AM     all     14.80      0.00      0.70      0.75      0.07     83.68
03:11:56 AM     all     14.58      0.00      0.78      2.05      0.07     82.51
03:12:56 AM     all     13.62      0.00      0.78      2.03      0.07     83.51
03:13:56 AM     all      3.71      0.00      0.35     18.08      0.10     77.76
03:14:56 AM     all      2.25      0.00      0.67     21.93      0.15     75.00
03:15:56 AM     all     32.01      0.00      1.37      0.54      0.10     65.99
03:16:56 AM     all     30.81      0.00      3.31      2.80      0.26     62.82
03:17:56 AM     all     43.14      0.00      4.72      3.59      0.34     48.21
03:18:56 AM     all     44.59      0.00      4.88      3.66      0.34     46.55
03:19:56 AM     all     44.55      0.00      4.88      3.74      0.34     46.48
03:20:56 AM     all     12.28      0.00      3.63      1.06      0.09     82.94
03:21:56 AM     all     31.83      0.00      9.51      7.28      0.20     51.19
03:22:56 AM     all     14.40      0.00      1.55     10.05      0.02     73.98
03:23:56 AM     all     24.50      0.00      0.83      1.57      0.01     73.09
03:24:56 AM     all      9.63      0.00      2.63     12.77      0.03     74.94
03:25:56 AM     all      8.70      0.00      1.96     10.10      0.10     79.14
03:26:56 AM     all      7.08      0.00      2.93     22.04      0.36     67.60
03:27:56 AM     all      3.23      0.00      1.56     19.63      0.09     75.50
03:28:56 AM     all      5.23      0.00      2.21     16.74      0.07     75.75
03:29:56 AM     all      5.67      0.00      1.88     16.37      0.08     75.99
03:30:56 AM     all      5.17      0.00      0.89      1.57      0.03     92.35
03:31:56 AM     all     14.09      0.00      2.16      0.18      0.08     83.50
03:32:56 AM     all     19.54      0.00      1.47      2.00      0.01     76.98
03:33:56 AM     all     18.68      0.00      4.09      1.24      0.40     75.59
03:34:56 AM     all     11.57      0.00      3.11     14.74      0.07     70.50
03:35:56 AM     all      7.15      0.00      1.14      3.09      0.02     88.60
03:36:56 AM     all      9.48      0.00      3.56     11.32      0.05     75.59
03:37:56 AM     all     18.34      0.00      1.78      0.04      0.01     79.83
03:38:56 AM     all     22.37      0.00      1.70      0.55      0.01     75.37
03:39:56 AM     all      4.73      0.00      2.35     10.18      0.03     82.71
03:40:56 AM     all      9.72      0.00      1.66     13.04      0.21     75.37
03:41:56 AM     all     15.38      0.00      4.57      0.99      0.01     79.05
