# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
pgxl;60;1440226796;21.13;1587.25;2886.23;0.03;2955.57;789.40;34.13;823.53;100.00
pgxl;60;1440226856;0.00;16.22;1190.98;0.00;595.03;0.00;0.00;0.00;0.00
pgxl;60;1440226916;10.27;19.08;966.18;0.10;326.15;0.00;0.00;0.00;0.00
pgxl;60;1440226976;0.00;13.43;676.98;0.00;220.85;0.00;0.00;0.00;0.00
pgxl;60;1440227036;0.00;12.05;952.45;0.00;220.77;0.00;0.00;0.00;0.00
pgxl;60;1440227096;0.13;12.40;676.40;0.00;229.48;0.00;0.00;0.00;0.00
pgxl;60;1440227156;136.87;14.88;825.82;1.25;267.27;0.00;0.00;0.00;0.00
pgxl;60;1440227216;0.00;12.45;678.02;0.00;223.28;0.00;0.00;0.00;0.00
pgxl;60;1440227276;0.00;12.07;676.95;0.00;230.02;0.00;0.00;0.00;0.00
pgxl;60;1440227336;0.00;12.88;678.08;0.00;222.90;0.00;0.00;0.00;0.00
pgxl;60;1440227396;0.00;13.18;678.13;0.00;231.10;0.00;0.00;0.00;0.00
pgxl;60;1440227456;0.00;12.77;729.92;0.00;240.37;0.00;0.00;0.00;0.00
pgxl;60;1440227516;0.00;13.18;680.18;0.00;223.50;0.00;0.00;0.00;0.00
pgxl;60;1440227576;0.00;14.47;740.88;0.00;246.65;0.00;0.00;0.00;0.00
pgxl;60;1440227636;0.00;11.83;681.52;0.00;224.82;0.00;0.00;0.00;0.00
pgxl;60;1440227696;0.00;13.12;682.12;0.00;224.62;0.00;0.00;0.00;0.00
pgxl;60;1440227756;0.00;12.55;681.35;0.00;224.17;0.00;0.00;0.00;0.00
pgxl;60;1440227816;0.00;12.97;846.35;0.00;286.23;0.00;0.00;0.00;0.00
pgxl;60;1440227876;0.00;10.53;684.32;0.00;226.08;0.00;0.00;0.00;0.00
pgxl;60;1440227936;0.00;12.12;684.05;0.00;234.72;0.00;0.00;0.00;0.00
pgxl;60;1440227996;0.00;10.45;683.92;0.00;225.85;0.00;0.00;0.00;0.00
pgxl;60;1440228056;0.00;30.03;1037.43;0.00;400.65;0.00;0.00;0.00;0.00
pgxl;60;1440228116;0.00;15.20;835.73;0.00;274.42;0.00;0.00;0.00;0.00
pgxl;60;1440228176;0.00;14.38;686.85;0.00;228.52;0.00;0.00;0.00;0.00
pgxl;60;1440228236;0.00;12.80;686.07;0.00;228.57;0.00;0.00;0.00;0.00
pgxl;60;1440228296;0.00;15.63;686.58;0.00;228.48;0.00;0.00;0.00;0.00
pgxl;60;1440228356;0.00;15.07;840.35;0.00;271.40;0.00;0.00;0.00;0.00
pgxl;60;1440228416;0.07;17.00;826.48;0.02;281.57;0.00;0.00;0.00;0.00
pgxl;60;1440228476;0.00;16.60;687.77;0.00;228.81;0.00;0.00;0.00;0.00
pgxl;60;1440228536;0.00;14.03;718.02;0.00;239.97;0.00;0.00;0.00;0.00
pgxl;60;1440228596;0.00;15.87;689.98;0.00;229.77;0.00;0.00;0.00;0.00
pgxl;60;1440228656;0.00;17.20;959.02;0.00;435.63;0.00;0.00;0.00;0.00
pgxl;60;1440228716;0.00;16.72;689.63;0.00;232.62;0.00;0.00;0.00;0.00
pgxl;60;1440228776;0.00;13.80;835.68;0.00;280.02;0.00;0.00;0.00;0.00
pgxl;60;1440228836;0.00;15.10;834.75;0.00;274.52;0.00;0.00;0.00;0.00
pgxl;60;1440228896;0.00;15.03;845.78;0.00;278.47;0.00;0.00;0.00;0.00
pgxl;60;1440228956;0.00;13.22;4608.88;0.00;12830.43;2742.70;68.27;2810.97;100.00
pgxl;60;1440229016;1.07;45.37;1034.13;0.00;422.98;0.00;0.00;0.00;0.00
pgxl;60;1440229076;1.07;62.25;834.65;0.00;287.97;0.00;0.00;0.00;0.00
pgxl;60;1440229136;0.13;12.33;889.12;0.00;288.52;0.00;0.00;0.00;0.00
pgxl;60;1440229196;394.98;104.15;7935.95;2.53;10586.27;3834.98;102.93;3937.92;100.00
pgxl;60;1440229256;0.00;14.40;5109.72;0.00;19068.45;3954.08;102.40;4056.48;100.00
pgxl;60;1440229316;0.00;14.10;987.62;0.00;328.22;0.00;0.00;0.00;0.00
