# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
pgxl;60;1440226796;110.98;0.00;-418.97
pgxl;60;1440226856;212.57;0.00;8.77
pgxl;60;1440226916;-4.02;0.00;4.75
pgxl;60;1440226976;-4.12;0.00;1.10
pgxl;60;1440227036;-12.48;0.00;1.13
pgxl;60;1440227096;8.68;0.00;1.27
pgxl;60;1440227156;-33.87;0.00;34.37
pgxl;60;1440227216;-20.42;0.00;1.05
pgxl;60;1440227276;-2.77;0.00;1.20
pgxl;60;1440227336;-2.32;0.00;1.08
pgxl;60;1440227396;0.67;0.00;1.22
pgxl;60;1440227456;-0.55;0.00;1.10
pgxl;60;1440227516;-0.90;0.00;1.18
pgxl;60;1440227576;-3.57;0.00;1.18
pgxl;60;1440227636;4.58;0.00;0.98
pgxl;60;1440227696;-4.68;0.00;1.17
pgxl;60;1440227756;-2.90;0.00;1.23
pgxl;60;1440227816;4.27;0.00;1.25
pgxl;60;1440227876;-4.87;0.00;1.05
pgxl;60;1440227936;-0.73;0.00;1.07
pgxl;60;1440227996;1.17;0.00;1.17
pgxl;60;1440228056;1.95;0.00;5.38
pgxl;60;1440228116;-5.33;0.00;3.15
pgxl;60;1440228176;-7.50;0.00;1.48
pgxl;60;1440228236;3.83;0.00;1.30
pgxl;60;1440228296;-4.82;0.00;1.30
pgxl;60;1440228356;-5.25;0.00;1.48
pgxl;60;1440228416;3.72;0.00;1.87
pgxl;60;1440228476;-4.37;0.00;1.48
pgxl;60;1440228536;-3.20;0.00;1.17
pgxl;60;1440228596;-3.22;0.00;1.45
pgxl;60;1440228656;-3.43;0.00;2.45
pgxl;60;1440228716;-1.22;0.00;1.48
pgxl;60;1440228776;5.83;0.00;0.95
pgxl;60;1440228836;-1.38;0.00;1.68
pgxl;60;1440228896;-8.37;0.00;1.15
pgxl;60;1440228956;2799.77;0.00;-2830.02
pgxl;60;1440229016;-46.20;0.00;14.92
pgxl;60;1440229076;12.97;0.00;2.40
pgxl;60;1440229136;-76.90;0.00;3.73
pgxl;60;1440229196;-3713.75;0.00;-3866.83
pgxl;60;1440229256;11569.53;0.00;-4068.95
pgxl;60;1440229316;-8.53;0.00;1.22
