ctime,pid,usesysid,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
946684800,25864,10,psql,10.93.131.148,56721,2015-08-22 02:58:57.344253-04,,2015-08-22 02:58:57.385966-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-22 02:58:57.38597-04
946684800,25866,10,psql,10.93.131.148,56726,2015-08-22 02:58:57.348003-04,,2015-08-22 02:58:57.386418-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-22 02:58:57.386421-04
946684800,25867,10,psql,10.93.131.148,56729,2015-08-22 02:58:57.35012-04,,2015-08-22 02:58:57.387746-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-22 02:58:57.387749-04
946684800,25868,10,psql,10.93.131.148,56734,2015-08-22 02:58:57.358676-04,,2015-08-22 02:58:57.390211-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-22 02:58:57.390214-04
946684800,25869,10,psql,10.93.131.148,56736,2015-08-22 02:58:57.35885-04,,2015-08-22 02:58:57.388102-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-22 02:58:57.388105-04
946684800,25886,10,pgxc,10.93.131.148,56745,2015-08-22 02:59:04.958371-04,2015-08-22 02:59:04.930893-04,2015-08-22 02:59:49.181544-04,f,COPY public.orders FROM STDIN DELIMITER AS '|',idle in transaction,2015-08-22 02:59:54.651485-04
946684800,25893,10,psql,10.93.131.148,56795,2015-08-22 02:59:57.349231-04,,2015-08-22 02:59:57.366414-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-08-22 02:59:57.366416-04
946684800,25892,10,psql,10.93.131.148,56794,2015-08-22 02:59:57.347901-04,,2015-08-22 02:59:57.362739-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2015-08-22 02:59:57.362742-04
946684800,25890,10,psql,10.93.131.148,56774,2015-08-22 02:59:57.337663-04,,2015-08-22 02:59:57.366694-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2015-08-22 02:59:57.366698-04
946684800,25886,10,pgxc,10.93.131.148,56745,2015-08-22 02:59:04.958371-04,2015-08-22 03:00:23.601824-04,2015-08-22 03:00:23.614252-04,f,Remote Subplan,active,2015-08-22 03:00:23.6364-04
946684800,25894,10,pgxc,10.87.8.227,47817,2015-08-22 02:59:58.672981-04,2015-08-22 03:00:23.601824-04,2015-08-22 03:00:23.602301-04,f,Remote Subplan,active,2015-08-22 03:00:23.633526-04
946684800,25895,10,pgxc,10.87.3.232,55935,2015-08-22 02:59:58.673185-04,2015-08-22 03:00:23.601824-04,2015-08-22 03:00:23.602374-04,f,Remote Subplan,active,2015-08-22 03:00:23.635194-04
946684800,25896,10,pgxc,10.87.3.206,40807,2015-08-22 02:59:58.683296-04,2015-08-22 03:00:23.601824-04,2015-08-22 03:00:23.602308-04,f,Remote Subplan,active,2015-08-22 03:00:23.63616-04
946684800,25897,10,pgxc,10.92.9.245,37140,2015-08-22 02:59:58.683509-04,2015-08-22 03:00:23.601824-04,2015-08-22 03:00:23.602452-04,f,Remote Subplan,active,2015-08-22 03:00:23.635013-04
946684800,25898,10,pgxc,10.223.4.4,54121,2015-08-22 02:59:58.683763-04,2015-08-22 03:00:23.601824-04,2015-08-22 03:00:23.602453-04,f,Remote Subplan,active,2015-08-22 03:00:23.641113-04
