# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl;60;1440232726;eth0;19.43;21.85;10.69;38.79;0.00;0.00;0.00
pgxl;60;1440232726;lo;10.25;10.25;2.44;2.44;0.00;0.00;0.00
pgxl;60;1440232786;eth0;14.87;16.60;8.10;26.61;0.00;0.00;0.00
pgxl;60;1440232786;lo;6.98;6.98;1.76;1.76;0.00;0.00;0.00
pgxl;60;1440232846;eth0;14.83;16.65;9.06;27.48;0.00;0.00;0.00
pgxl;60;1440232846;lo;6.98;6.98;1.75;1.75;0.00;0.00;0.00
pgxl;60;1440232906;eth0;24.38;26.50;20.70;56.16;0.00;0.00;0.00
pgxl;60;1440232906;lo;11.63;11.63;2.82;2.82;0.00;0.00;0.00
pgxl;60;1440232966;eth0;2197.68;364.53;17520.13;102.83;0.00;0.00;0.00
pgxl;60;1440232966;lo;11.85;11.85;2.76;2.76;0.00;0.00;0.00
pgxl;60;1440233026;eth0;3204.97;942.18;23956.39;144.19;0.00;0.00;0.00
pgxl;60;1440233026;lo;12.08;12.08;2.77;2.77;0.00;0.00;0.00
pgxl;60;1440233086;eth0;31.93;29.31;68.41;97.10;0.00;0.00;0.00
pgxl;60;1440233086;lo;9.27;9.27;2.18;2.18;0.00;0.00;0.00
pgxl;60;1440233146;eth0;20.87;22.75;10.72;44.42;0.00;0.00;0.00
pgxl;60;1440233146;lo;11.57;11.57;2.72;2.72;0.00;0.00;0.00
pgxl;60;1440233206;eth0;14.75;16.60;6.31;33.64;0.00;0.00;0.00
pgxl;60;1440233206;lo;6.98;6.98;1.70;1.70;0.00;0.00;0.00
pgxl;60;1440233266;eth0;17.20;19.02;10.12;50.36;0.00;0.00;0.00
pgxl;60;1440233266;lo;7.03;7.03;1.70;1.70;0.00;0.00;0.00
pgxl;60;1440233326;eth0;23.20;23.67;28.94;56.68;0.00;0.00;0.00
pgxl;60;1440233326;lo;9.85;9.85;2.32;2.32;0.00;0.00;0.00
pgxl;60;1440233386;eth0;16.10;18.35;5.65;46.95;0.00;0.00;0.00
pgxl;60;1440233386;lo;6.98;6.98;1.71;1.71;0.00;0.00;0.00
pgxl;60;1440233446;eth0;51.27;42.30;83.91;424.79;0.00;0.00;0.00
pgxl;60;1440233446;lo;14.62;14.62;3.30;3.30;0.00;0.00;0.00
pgxl;60;1440233506;eth0;2149.87;452.47;17468.23;37.24;0.00;0.00;0.00
pgxl;60;1440233506;lo;11.88;11.88;2.82;2.82;0.00;0.00;0.00
pgxl;60;1440233566;eth0;13.37;15.07;5.70;3.91;0.00;0.00;0.00
pgxl;60;1440233566;lo;9.30;9.30;2.25;2.25;0.00;0.00;0.00
pgxl;60;1440233626;eth0;10.35;12.33;5.32;1.30;0.00;0.00;0.00
pgxl;60;1440233626;lo;7.40;7.40;1.77;1.77;0.00;0.00;0.00
pgxl;60;1440233686;eth0;10.77;12.15;5.42;1.28;0.00;0.00;0.00
pgxl;60;1440233686;lo;6.98;6.98;1.72;1.72;0.00;0.00;0.00
pgxl;60;1440233746;eth0;16.47;18.92;6.12;8.07;0.00;0.00;0.00
pgxl;60;1440233746;lo;11.68;11.68;2.72;2.72;0.00;0.00;0.00
pgxl;60;1440233806;eth0;10.40;12.15;5.36;1.27;0.00;0.00;0.00
pgxl;60;1440233806;lo;6.98;6.98;1.73;1.73;0.00;0.00;0.00
pgxl;60;1440233866;eth0;10.02;12.42;5.57;1.34;0.00;0.00;0.00
pgxl;60;1440233866;lo;7.02;7.02;1.73;1.73;0.00;0.00;0.00
pgxl;60;1440233926;eth0;13.95;14.23;35.63;1.42;0.00;0.00;0.00
pgxl;60;1440233926;lo;6.98;6.98;1.72;1.72;0.00;0.00;0.00
pgxl;60;1440233986;eth0;13.22;15.52;9.50;3.95;0.00;0.00;0.00
pgxl;60;1440233986;lo;9.28;9.28;2.24;2.24;0.00;0.00;0.00
pgxl;60;1440234046;eth0;2175.93;302.67;17282.69;34.36;0.00;0.00;0.00
pgxl;60;1440234046;lo;11.63;11.63;2.77;2.77;0.00;0.00;0.00
pgxl;60;1440234106;eth0;15.95;17.15;26.15;9.02;0.00;0.00;0.00
pgxl;60;1440234106;lo;9.30;9.30;2.26;2.26;0.00;0.00;0.00
pgxl;60;1440234166;eth0;17.17;18.65;14.27;13.15;0.00;0.00;0.00
pgxl;60;1440234166;lo;11.65;11.65;2.73;2.73;0.00;0.00;0.00
pgxl;60;1440234226;eth0;12.87;15.45;6.79;3.46;0.00;0.00;0.00
pgxl;60;1440234226;lo;9.37;9.37;2.26;2.26;0.00;0.00;0.00
pgxl;60;1440234286;eth0;10.45;11.97;6.50;1.27;0.00;0.00;0.00
pgxl;60;1440234286;lo;7.00;7.00;1.74;1.74;0.00;0.00;0.00
pgxl;60;1440234346;eth0;10.45;12.37;6.58;1.30;0.00;0.00;0.00
pgxl;60;1440234346;lo;7.00;7.00;1.75;1.75;0.00;0.00;0.00
pgxl;60;1440234406;eth0;18.03;19.82;8.93;10.42;0.00;0.00;0.00
pgxl;60;1440234406;lo;12.17;12.17;2.90;2.90;0.00;0.00;0.00
pgxl;60;1440234466;eth0;13.17;15.18;6.16;8.61;0.00;0.00;0.00
pgxl;60;1440234466;lo;9.33;9.33;2.26;2.26;0.00;0.00;0.00
pgxl;60;1440234526;eth0;13.03;15.35;8.93;7.17;0.00;0.00;0.00
pgxl;60;1440234526;lo;9.32;9.32;2.25;2.25;0.00;0.00;0.00
pgxl;60;1440234586;eth0;15.37;15.95;26.35;5.33;0.00;0.00;0.00
pgxl;60;1440234586;lo;9.30;9.30;2.28;2.28;0.00;0.00;0.00
pgxl;60;1440234646;eth0;36.83;26.52;153.55;13.37;0.00;0.00;0.00
pgxl;60;1440234646;lo;11.65;11.65;2.78;2.78;0.00;0.00;0.00
pgxl;60;1440234706;eth0;12.92;15.00;6.00;3.42;0.00;0.00;0.00
pgxl;60;1440234706;lo;9.28;9.28;2.23;2.23;0.00;0.00;0.00
pgxl;60;1440234766;eth0;9.90;12.17;5.83;1.27;0.00;0.00;0.00
pgxl;60;1440234766;lo;7.00;7.00;1.73;1.73;0.00;0.00;0.00
pgxl;60;1440234826;eth0;13.15;15.13;6.20;3.94;0.00;0.00;0.00
pgxl;60;1440234826;lo;9.30;9.30;2.23;2.23;0.00;0.00;0.00
pgxl;60;1440234886;eth0;887.70;239.88;6587.62;22.42;0.00;0.00;0.00
pgxl;60;1440234886;lo;9.30;9.30;2.21;2.21;0.00;0.00;0.00
pgxl;60;1440234946;eth0;737.33;223.58;5411.59;29.11;0.00;0.00;0.00
pgxl;60;1440234946;lo;13.92;13.92;3.26;3.26;0.00;0.00;0.00
pgxl;60;1440235006;eth0;11.58;14.15;5.97;1.42;0.00;0.00;0.00
pgxl;60;1440235006;lo;6.98;6.98;1.73;1.73;0.00;0.00;0.00
pgxl;60;1440235066;eth0;10.35;12.13;5.65;1.27;0.00;0.00;0.00
pgxl;60;1440235066;lo;6.98;6.98;1.74;1.74;0.00;0.00;0.00
pgxl;60;1440235126;eth0;10.47;12.62;7.59;1.32;0.00;0.00;0.00
pgxl;60;1440235126;lo;7.00;7.00;1.76;1.76;0.00;0.00;0.00
pgxl;60;1440235186;eth0;13.62;15.62;7.24;6.34;0.00;0.00;0.00
pgxl;60;1440235186;lo;9.33;9.33;2.25;2.25;0.00;0.00;0.00
pgxl;60;1440235246;eth0;12.55;14.83;6.28;5.24;0.00;0.00;0.00
pgxl;60;1440235246;lo;9.28;9.28;2.26;2.26;0.00;0.00;0.00
pgxl;60;1440235306;eth0;11.37;12.80;10.74;1.32;0.00;0.00;0.00
pgxl;60;1440235306;lo;6.98;6.98;1.73;1.73;0.00;0.00;0.00
pgxl;60;1440235366;eth0;37.57;27.35;151.87;7.44;0.00;0.00;0.00
pgxl;60;1440235366;lo;11.08;11.08;2.73;2.73;0.00;0.00;0.00
pgxl;60;1440235426;eth0;10.27;12.20;5.50;1.26;0.00;0.00;0.00
pgxl;60;1440235426;lo;7.00;7.00;1.68;1.68;0.00;0.00;0.00
pgxl;60;1440235486;eth0;10.13;12.45;5.52;1.30;0.00;0.00;0.00
pgxl;60;1440235486;lo;6.98;6.98;1.68;1.68;0.00;0.00;0.00
pgxl;60;1440235546;eth0;16.10;16.77;24.99;2.74;0.00;0.00;0.00
pgxl;60;1440235546;lo;8.78;8.78;2.13;2.13;0.00;0.00;0.00
pgxl;60;1440235606;eth0;15.68;18.18;5.60;5.19;0.00;0.00;0.00
pgxl;60;1440235606;lo;11.05;11.05;2.60;2.60;0.00;0.00;0.00
pgxl;60;1440235666;eth0;10.12;11.82;4.90;1.20;0.00;0.00;0.00
pgxl;60;1440235666;lo;6.98;6.98;1.63;1.63;0.00;0.00;0.00
pgxl;60;1440235726;eth0;12.82;15.13;5.25;3.27;0.00;0.00;0.00
pgxl;60;1440235726;lo;9.28;9.28;2.12;2.12;0.00;0.00;0.00
pgxl;60;1440235786;eth0;10.13;11.95;5.02;1.20;0.00;0.00;0.00
pgxl;60;1440235786;lo;6.97;6.97;1.60;1.60;0.00;0.00;0.00
