# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl;60;1440229425;2874580;28113240;90.72;0;26969892;9488380;30.62;13537392;13627064;32
pgxl;60;1440229485;2860916;28126904;90.77;0;26970196;9505492;30.67;13552156;13624672;40
pgxl;60;1440229545;2863208;28124612;90.76;0;26970728;9505328;30.67;13550536;13624644;32
pgxl;60;1440229605;2857844;28129976;90.78;0;26971272;9505124;30.67;13553824;13624640;32
pgxl;60;1440229665;2857488;28130332;90.78;0;26971692;9505204;30.67;13554632;13624588;76
pgxl;60;1440229725;2852192;28135628;90.80;0;26972092;9513404;30.70;13559000;13624604;12
pgxl;60;1440229785;2849384;28138436;90.80;0;26972468;9507240;30.68;13562988;13624604;44
pgxl;60;1440229845;2846620;28141200;90.81;0;26972880;9515464;30.71;13563592;13624636;28
pgxl;60;1440229905;2849388;28138432;90.80;0;26974992;9503692;30.67;13563532;13624620;1796
pgxl;60;1440229965;2831108;28156712;90.86;0;26975392;9528796;30.75;13581212;13624688;44
pgxl;60;1440230025;2824880;28162940;90.88;0;26975800;9527692;30.75;13586808;13624688;28
pgxl;60;1440230086;2824444;28163376;90.89;0;26976188;9535892;30.77;13587288;13624688;28
pgxl;60;1440230145;2824084;28163736;90.89;0;26976532;9528204;30.75;13586176;13624628;28
pgxl;60;1440230206;2979380;28008440;90.39;0;26840400;9508324;30.68;13463960;13595424;84
pgxl;60;1440230265;2976876;28010944;90.39;0;26840852;9505876;30.68;13464720;13595528;48
pgxl;60;1440230325;2977480;28010340;90.39;0;26841188;9506252;30.68;13465144;13595508;28
pgxl;60;1440230386;2717760;28270060;91.23;0;26861696;9680012;31.24;13724596;13595676;19876
pgxl;60;1440230445;2868040;28119780;90.74;0;26936616;9507192;30.68;13573724;13595724;28
pgxl;60;1440230505;2871036;28116784;90.73;0;26937036;9505584;30.68;13570736;13595664;40
pgxl;60;1440230566;2866556;28121264;90.75;0;26937560;9504880;30.67;13575264;13595748;40
pgxl;60;1440230625;2865152;28122668;90.75;0;26937996;9513072;30.70;13575876;13595756;28
pgxl;60;1440230685;2858220;28129600;90.78;0;26938404;9513072;30.70;13582280;13595728;28
pgxl;60;1440230746;2859456;28128364;90.77;0;26938828;9511528;30.69;13581740;13595784;28
pgxl;60;1440230806;2856792;28131028;90.78;0;26939652;9513080;30.70;13583168;13596172;28
pgxl;60;1440230866;2857428;28130392;90.78;0;26940060;9505780;30.68;13584112;13596168;32
pgxl;60;1440230926;2857248;28130572;90.78;0;26940452;9504580;30.67;13583560;13596164;40
pgxl;60;1440230986;2855624;28132196;90.78;0;26940876;9502884;30.67;13585184;13596212;36
pgxl;60;1440231046;2847396;28140424;90.81;0;26944108;9504484;30.67;13592920;13596236;2844
pgxl;60;1440231106;2847408;28140412;90.81;0;26944544;9504264;30.67;13593532;13596244;28
pgxl;60;1440231166;2847184;28140636;90.81;0;26945040;9504268;30.67;13593624;13596344;60
pgxl;60;1440231226;2845076;28142744;90.82;0;26945460;9512460;30.70;13594272;13596376;28
pgxl;60;1440231286;2843356;28144464;90.82;0;26945768;9512468;30.70;13596656;13596392;28
pgxl;60;1440231346;2840848;28146972;90.83;0;26946052;9502364;30.66;13601596;13596376;52
pgxl;60;1440231406;2751524;28236296;91.12;0;27040764;9502456;30.67;13689880;13596408;94376
pgxl;60;1440231466;2745984;28241836;91.14;0;27041088;9510644;30.69;13692944;13596464;28
pgxl;60;1440231526;2745056;28242764;91.14;0;27041400;9510644;30.69;13695120;13596472;28
pgxl;60;1440231586;2744812;28243008;91.14;0;27041752;9503920;30.67;13696916;13596476;56
pgxl;60;1440231646;2735104;28252716;91.17;0;27042128;9512088;30.70;13705072;13596500;36
pgxl;60;1440231706;2735972;28251848;91.17;0;27042508;9507552;30.68;13706048;13596484;28
pgxl;60;1440231766;2734860;28252960;91.17;0;27042936;9507144;30.68;13705988;13596508;36
pgxl;60;1440231826;2733316;28254504;91.18;0;27043336;9515348;30.71;13706520;13596520;28
pgxl;60;1440231886;2732960;28254860;91.18;0;27043752;9508764;30.69;13708424;13596560;52
pgxl;60;1440231946;2721000;28266820;91.22;0;27044180;9516960;30.71;13718660;13596564;28
pgxl;60;1440232006;2721024;28266796;91.22;0;27044604;9516964;30.71;13719140;13596576;28
pgxl;60;1440232066;2721284;28266536;91.22;0;27045036;9507908;30.68;13719412;13596588;40
pgxl;60;1440232126;2720068;28267752;91.22;0;27045472;9516116;30.71;13719904;13596608;28
pgxl;60;1440232186;2719592;28268228;91.22;0;27045848;9516112;30.71;13720404;13596556;28
pgxl;60;1440232246;2720936;28266884;91.22;0;27047220;9506324;30.68;13720020;13596604;1000
pgxl;60;1440232306;2715344;28272476;91.24;0;27047792;9507876;30.68;13725368;13596652;56
pgxl;60;1440232366;2714884;28272936;91.24;0;27048344;9507164;30.68;13725996;13596668;40
pgxl;60;1440232426;2623572;28364248;91.53;0;27143228;9507180;30.68;13817736;13596848;0
pgxl;60;1440232486;2617996;28369824;91.55;0;27143668;9515356;30.71;13821452;13596820;28
pgxl;60;1440232546;2622136;28365684;91.54;0;27144164;9505944;30.68;13819064;13596888;44
pgxl;60;1440232606;2613896;28373924;91.56;0;27144656;9514136;30.70;13825400;13596924;28
pgxl;60;1440232666;2607752;28380068;91.58;0;27145116;9514136;30.70;13831712;13596916;28
pgxl;60;1440232726;2592644;28395176;91.63;0;27145616;9529136;30.75;13848000;13596956;52
pgxl;60;1440232786;2591520;28396300;91.64;0;27146048;9537240;30.78;13848516;13596948;28
pgxl;60;1440232846;2588836;28398984;91.65;0;27146508;9537256;30.78;13850468;13596980;28
pgxl;60;1440232906;2588740;28399080;91.65;0;27146984;9530924;30.76;13850236;13597012;36
pgxl;60;1440232966;3022116;27965704;90.25;0;26719788;9508352;30.68;13506724;13508396;44
pgxl;60;1440233026;3022504;27965316;90.25;0;26723720;9505876;30.68;13506780;13508480;3532
pgxl;60;1440233086;3016520;27971300;90.27;0;26726992;9507884;30.68;13511612;13508476;28
