# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
pgxl1;60;1440226796;xvda;1100.32;1037.73;52851.65;48.98;44.49;40.43;0.39;43.20
pgxl1;60;1440226796;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440226856;xvda;1251.47;81977.87;10087.80;73.57;27.15;21.69;0.53;66.94
pgxl1;60;1440226856;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440226916;xvda;673.49;23122.81;18351.51;61.58;17.09;25.37;0.40;27.22
pgxl1;60;1440226916;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440226976;xvda;251.69;491.28;3933.31;17.58;10.86;43.14;0.31;7.80
pgxl1;60;1440226976;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440227036;xvda;1.28;18.93;4.37;18.16;0.00;0.99;0.60;0.08
pgxl1;60;1440227036;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440227096;xvda;0.85;10.67;6.48;20.18;0.00;0.71;0.63;0.05
pgxl1;60;1440227096;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440227156;xvda;26.73;6.93;463.52;17.60;0.12;4.41;0.06;0.15
pgxl1;60;1440227156;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440227216;xvda;18.90;1.07;336.72;17.87;0.09;4.53;0.05;0.10
pgxl1;60;1440227216;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440227276;xvda;1.62;3.47;128.83;81.84;0.00;1.99;0.39;0.06
pgxl1;60;1440227276;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440227336;xvda;0.47;4.93;5.08;21.46;0.00;0.86;0.57;0.03
pgxl1;60;1440227336;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440227396;xvda;3.98;127.87;5.98;33.60;0.00;0.95;0.64;0.26
pgxl1;60;1440227396;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440227456;xvda;73.43;12248.00;5.13;166.86;0.11;1.48;1.14;8.37
pgxl1;60;1440227456;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440227516;xvda;181.42;30996.13;5.52;170.89;0.26;1.44;1.13;20.53
pgxl1;60;1440227516;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440227576;xvda;188.75;24865.73;5.10;131.77;0.25;1.30;0.90;16.94
pgxl1;60;1440227576;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440227636;xvda;1281.78;38316.00;64.63;29.94;0.99;0.77;0.60;76.44
pgxl1;60;1440227636;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440227696;xvda;1875.78;61478.13;185.15;32.87;1.71;0.91;0.45;84.22
pgxl1;60;1440227696;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440227756;xvda;40.03;153.07;6459.48;165.18;1.26;31.60;0.45;1.78
pgxl1;60;1440227756;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440227816;xvda;1558.02;38552.67;8.65;24.75;1.46;0.94;0.22;34.24
pgxl1;60;1440227816;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440227876;xvda;1765.50;43593.07;4.98;24.69;1.64;0.93;0.24;42.76
pgxl1;60;1440227876;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440227936;xvda;983.78;28160.67;6.55;28.63;0.85;0.86;0.33;32.04
pgxl1;60;1440227936;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440227996;xvda;992.73;33046.53;94.63;33.38;0.79;0.80;0.38;37.98
pgxl1;60;1440227996;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440228056;xvda;808.92;15829.73;12.07;19.58;0.55;0.68;0.58;46.75
pgxl1;60;1440228056;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440228116;xvda;369.75;53266.40;3322.78;153.05;1.36;3.67;1.16;42.92
pgxl1;60;1440228116;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440228176;xvda;308.18;46320.80;26647.50;236.77;11.36;36.12;1.51;46.62
pgxl1;60;1440228176;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440228236;xvda;78.57;266.93;15742.42;203.77;5.67;75.10;0.70;5.51
pgxl1;60;1440228236;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440228296;xvda;462.48;84438.53;27760.82;242.60;10.08;21.80;1.43;66.22
pgxl1;60;1440228296;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440228356;xvda;793.62;40077.73;5000.72;56.80;2.00;2.52;0.45;35.73
pgxl1;60;1440228356;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440228416;xvda;1870.48;82006.27;15.48;43.85;1.83;0.98;0.40;75.75
pgxl1;60;1440228416;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440228476;xvda;2614.22;69530.80;45627.77;44.05;24.31;9.30;0.34;89.68
pgxl1;60;1440228476;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440228536;xvda;1590.60;74116.53;21689.25;60.23;6.42;4.03;0.46;73.72
pgxl1;60;1440228536;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440228596;xvda;654.47;19025.07;3313.53;34.13;1.14;1.74;0.42;27.57
pgxl1;60;1440228596;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440228656;xvda;4.33;79.07;593.10;155.12;0.06;14.84;0.46;0.20
pgxl1;60;1440228656;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440228716;xvda;20.75;2.27;5157.83;248.68;0.99;47.79;0.39;0.82
pgxl1;60;1440228716;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440228776;xvda;139.73;4503.33;11097.62;111.65;2.30;16.44;0.61;8.46
pgxl1;60;1440228776;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440228836;xvda;96.98;1162.40;6684.35;80.91;1.36;14.06;0.61;5.92
pgxl1;60;1440228836;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440228896;xvda;634.22;68367.87;5309.63;116.17;1.97;3.10;1.03;65.16
pgxl1;60;1440228896;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440228956;xvda;9.73;532.53;1626.52;221.82;0.28;29.07;0.58;0.56
pgxl1;60;1440228956;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl1;60;1440229016;xvda;259.77;12982.00;8.65;50.01;0.19;0.74;0.60;15.52
pgxl1;60;1440229016;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
