# hostname;interval;timestamp;pswpin/s;pswpout/s
pgxl1;60;1440226796;0.00;0.00
pgxl1;60;1440226856;0.00;0.00
pgxl1;60;1440226916;0.00;0.00
pgxl1;60;1440226976;0.00;0.00
pgxl1;60;1440227036;0.00;0.00
pgxl1;60;1440227096;0.00;0.00
pgxl1;60;1440227156;0.00;0.00
pgxl1;60;1440227216;0.00;0.00
pgxl1;60;1440227276;0.00;0.00
pgxl1;60;1440227336;0.00;0.00
pgxl1;60;1440227396;0.00;0.00
pgxl1;60;1440227456;0.00;0.00
pgxl1;60;1440227516;0.00;0.00
pgxl1;60;1440227576;0.00;0.00
pgxl1;60;1440227636;0.00;0.00
pgxl1;60;1440227696;0.00;0.00
pgxl1;60;1440227756;0.00;0.00
pgxl1;60;1440227816;0.00;0.00
pgxl1;60;1440227876;0.00;0.00
pgxl1;60;1440227936;0.00;0.00
pgxl1;60;1440227996;0.00;0.00
pgxl1;60;1440228056;0.00;0.00
pgxl1;60;1440228116;0.00;0.00
pgxl1;60;1440228176;0.00;0.00
pgxl1;60;1440228236;0.00;0.00
pgxl1;60;1440228296;0.00;0.00
pgxl1;60;1440228356;0.00;0.00
pgxl1;60;1440228416;0.00;0.00
pgxl1;60;1440228476;0.00;0.00
pgxl1;60;1440228536;0.00;0.00
pgxl1;60;1440228596;0.00;0.00
pgxl1;60;1440228656;0.00;0.00
pgxl1;60;1440228716;0.00;0.00
pgxl1;60;1440228776;0.00;0.00
pgxl1;60;1440228836;0.00;0.00
pgxl1;60;1440228896;0.00;0.00
pgxl1;60;1440228956;0.00;0.00
pgxl1;60;1440229016;0.00;0.00
pgxl1;60;1440229076;0.00;0.00
pgxl1;60;1440229136;0.00;0.00
pgxl1;60;1440229196;0.00;0.00
pgxl1;60;1440229256;0.00;0.00
pgxl1;60;1440229316;0.00;0.00
