ctime,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,341,0,445,15641,154499,4357,0,0,0
946684800,4,6457,5,82006773,174980672,3352135109,521902438,122600684,59,285802
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,343,0,450,15711,155501,4368,0,0,0
946684800,22,6556,5,82023915,175027386,3352141979,521905685,123288926,110,285803
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,345,0,450,15786,156503,4379,0,0,0
946684800,28,6608,5,82032980,175050107,3352146792,521907627,123413926,110,285803
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,347,0,450,15861,157505,4390,0,0,0
946684800,36,6671,5,82055236,175091522,3352157348,521910926,123851976,117,286192
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,349,0,450,15936,158507,4401,0,0,0
946684800,47,6712,5,82055236,175092580,3352158656,521911546,124165072,117,286192
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,351,0,450,16011,159509,4412,0,0,0
946684800,46,6788,5,82070665,175132082,3352170171,521915202,124790806,119,286192
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,353,0,450,16086,160511,4423,0,0,0
946684800,46,6833,6,82145975,175217208,3354675592,521917632,125541377,126,286578
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,355,0,450,16161,161513,4434,0,0,0
946684800,47,6881,7,82159813,175382123,3362185050,521920679,125541395,145,286578
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,357,0,450,16236,162515,4445,0,0,0
946684800,46,6937,8,82167930,175445717,3364196153,521925085,125666406,145,286578
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,359,0,450,16311,163517,4456,0,0,0
946684800,45,6989,8,82287393,175951960,3371203513,521927638,128168831,163,287151
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,361,0,450,16386,164519,4467,0,0,0
946684800,48,7011,8,82367531,176161529,3371207397,521928998,130667679,163,287151
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,363,0,450,16461,165521,4478,0,0,0
946684800,50,7070,8,82504725,176490113,3371212516,521930882,138639083,163,287151
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,365,0,450,16536,166523,4489,0,0,0
946684800,50,7107,9,82609181,176665278,3371218235,521932654,141763971,163,287151
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,367,0,450,16611,167525,4500,0,0,0
946684800,50,7144,9,82890266,176873061,3381227281,521934480,144109230,163,287151
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,369,0,450,16686,168527,4511,0,0,0
946684800,50,7209,9,83324185,178797585,3401240173,521936486,152547189,165,287151
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,371,0,450,16761,169529,4522,0,0,0
946684800,41,7289,11,83754182,179086831,3416251157,521940732,161421630,165,287151
946684800,0,0,0,0,0,0,0,0,0,0
