# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl6;60;1440224124;29534372;1453448;4.69;0;1086468;9029588;29.14;380260;787048;237588
pgxl6;60;1440224184;28503540;2484280;8.02;0;1991444;9170008;29.59;1047468;1124752;325460
pgxl6;60;1440224244;27485032;3502788;11.30;0;2876044;9286172;29.97;1730228;1426828;281448
pgxl6;60;1440224304;26460244;4527576;14.61;0;3709284;9436508;30.45;2475392;1680484;512488
pgxl6;60;1440224364;25620900;5366920;17.32;0;4562652;9422768;30.41;3148272;1818884;346104
pgxl6;60;1440224424;24768072;6219748;20.07;0;5285388;9512804;30.70;4144060;1648960;201092
pgxl6;60;1440224484;23301288;7686532;24.81;0;6746480;9492848;30.63;4977116;2245072;353152
pgxl6;60;1440224544;21522752;9465068;30.54;0;7567980;10429764;33.66;7154320;1818768;574120
pgxl6;60;1440224604;21618464;9369356;30.24;0;8280660;9579976;30.92;7091036;1768660;295004
pgxl6;60;1440224664;20798080;10189740;32.88;0;8950512;9695280;31.29;7839824;1782700;110188
pgxl6;60;1440224724;19822200;11165620;36.03;0;9660628;9997740;32.26;8954060;1658136;591896
pgxl6;60;1440224784;18808828;12178992;39.30;0;10373132;10292600;33.21;9962352;1643984;443100
pgxl6;60;1440224844;15321240;15666580;50.56;0;13106056;10989432;35.46;11840000;3214084;384012
pgxl6;60;1440224904;15322792;15665028;50.55;0;13808524;10249088;33.07;11813292;3219756;376152
pgxl6;60;1440224964;11776568;19211252;62.00;0;14611040;13060936;42.15;14993644;3537368;739140
pgxl6;60;1440225024;12402140;18585680;59.98;0;16337436;10514984;33.93;13423032;4437048;909540
pgxl6;60;1440225084;9318048;21669772;69.93;0;17706872;12663012;40.86;15726580;5198636;491252
pgxl6;60;1440225144;8706328;22281492;71.90;0;18837264;11669340;37.66;18967816;2543472;280108
pgxl6;60;1440225204;9228576;21759244;70.22;0;19342148;10621928;34.28;18467028;2510432;352836
pgxl6;60;1440225264;8865496;22122324;71.39;0;19875588;10440280;33.69;18827460;2504696;317660
pgxl6;60;1440225324;9639276;21348544;68.89;0;20365000;9153740;29.54;18092592;2460736;308136
pgxl6;60;1440225384;9136008;21851812;70.52;0;20868580;9138780;29.49;18637428;2407980;288432
pgxl6;60;1440225444;8637472;22350348;72.13;0;21355280;9140044;29.50;19138176;2393392;259300
pgxl6;60;1440225504;8129988;22857832;73.76;0;21858520;9126712;29.45;19642708;2386008;211336
pgxl6;60;1440225564;7454880;23532940;75.94;0;22345236;9325344;30.09;20414304;2286888;151660
pgxl6;60;1440225624;6296824;24690996;79.68;0;22849120;9946028;32.10;21616720;2229288;106576
pgxl6;60;1440225684;5768260;25219560;81.39;0;23366060;9942968;32.09;22193228;2169036;60852
pgxl6;60;1440225744;5244404;25743416;83.08;0;23875364;9942584;32.09;22688524;2183276;14180
pgxl6;60;1440225804;4753268;26234552;84.66;0;24357400;9939680;32.08;23182132;2168880;372868
pgxl6;60;1440225864;4254540;26733280;86.27;0;24862600;9917472;32.00;23753048;2083168;342164
pgxl6;60;1440225924;3608164;27379656;88.36;0;25321412;10099316;32.59;24428808;2043176;2720516
pgxl6;60;1440225984;1638268;29349552;94.71;0;25321804;12111452;39.08;26416656;2022908;4679816
pgxl6;60;1440226044;1512288;29475532;95.12;0;24394504;14521172;46.86;18073612;10509192;1661888
pgxl6;60;1440226104;225284;30762536;99.27;0;19932180;20316140;65.56;21019416;8893980;68
pgxl6;60;1440226164;725484;30262336;97.66;0;7328700;37110248;119.76;25691096;4117704;80
pgxl6;60;1440226224;226432;30761388;99.27;0;11322548;32688292;105.49;22126468;8068784;1209148
pgxl6;60;1440226284;5779780;25208040;81.35;0;15062240;20871140;67.35;12819888;11737440;680232
pgxl6;60;1440226344;14120468;16867352;54.43;0;16095088;10101592;32.60;4395308;11813896;954796
pgxl6;60;1440226404;11161712;19826108;63.98;0;18970300;10110216;32.63;7270424;11821296;1118716
pgxl6;60;1440226464;8088356;22899464;73.90;0;21966852;10110220;32.63;10261140;11828840;1602104
pgxl6;60;1440226524;5887248;25100572;81.00;0;24098148;10107716;32.62;11806148;12414360;1060932
pgxl6;60;1440226584;3411168;27576652;88.99;0;25620608;10018424;32.33;22931768;3762332;2516
pgxl6;60;1440226644;4360664;26627156;85.93;0;25621732;9060024;29.24;21983396;3761836;80
