Linux 3.10.0-229.el7.x86_64 (pgxl6) 	08/22/2015 	_x86_64_	(4 CPU)

02:14:24 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:15:24 AM     all      7.28      0.00      2.48      1.10      0.05     89.08
02:16:24 AM     all      4.94      0.00      1.30      2.48      0.07     91.21
02:17:24 AM     all     12.40      0.00      1.35      2.63      0.07     83.55
02:18:24 AM     all     17.49      0.00      1.39      3.66      0.07     77.39
02:19:24 AM     all      8.97      0.00      1.37      4.48      0.07     85.10
02:20:24 AM     all     14.38      0.00      1.66      7.00      0.08     76.89
02:21:24 AM     all     43.11      0.00      2.46      6.39      0.06     47.98
02:22:24 AM     all     43.43      0.00      2.09      2.64      0.07     51.78
02:23:24 AM     all     39.76      0.00      1.80      4.23      0.07     54.14
02:24:24 AM     all      5.16      0.00      1.34      6.93      0.08     86.48
02:25:24 AM     all      6.34      0.00      1.60      6.42      0.09     85.55
02:26:24 AM     all      6.33      0.00      1.53      6.44      0.10     85.60
02:27:24 AM     all     14.81      0.00      2.32      4.87      0.09     77.90
02:28:24 AM     all     25.35      0.00      1.42      2.21      0.09     70.93
02:29:24 AM     all     43.78      0.00      3.31      9.95      0.10     42.87
02:30:24 AM     all     46.54      0.00      3.05     23.37      0.06     26.98
02:31:24 AM     all     64.81      0.00      4.33      8.16      0.06     22.64
02:32:24 AM     all     59.89      0.00      3.52      5.97      0.07     30.55
02:33:24 AM     all     58.17      0.00      1.24      1.09      0.08     39.43
02:34:24 AM     all     32.55      0.00      1.04      2.29      0.10     64.02
02:35:24 AM     all      8.33      0.00      0.86      1.73      0.11     88.96
02:36:24 AM     all      5.27      0.00      0.80      1.91      0.11     91.91
02:37:24 AM     all      5.30      0.00      0.84      2.17      0.11     91.58
02:38:24 AM     all      5.21      0.00      0.87      1.94      0.11     91.87
02:39:24 AM     all      5.35      0.00      0.95      2.27      0.11     91.32
02:40:24 AM     all      5.37      0.00      0.95      2.14      0.11     91.44
02:41:24 AM     all      5.84      0.00      0.92      2.51      0.11     90.62
02:42:24 AM     all      5.41      0.00      0.84      1.89      0.13     91.73
02:43:24 AM     all      5.46      0.00      0.83      1.60      0.11     91.99
02:44:24 AM     all      5.45      0.00      0.85      2.44      0.11     91.15
02:45:24 AM     all     20.55      0.00      1.53      2.63      0.10     75.19
02:46:24 AM     all     31.03      0.00      2.23     33.40      0.04     33.30
02:47:24 AM     all     34.12      0.00      2.42     29.62      0.04     33.79
02:48:24 AM     all     48.72      0.00      7.64     10.62      0.02     33.00
02:49:24 AM     all     82.87      0.00     11.43      1.36      0.01      4.33
02:50:24 AM     all     75.20      0.00      3.24     16.26      0.02      5.28
02:51:24 AM     all     17.94      0.00      2.34     35.90      0.04     43.78
02:52:24 AM     all      0.23      0.00      0.79      9.88      0.02     89.07
02:53:24 AM     all      0.66      0.00      0.98     24.27      0.04     74.05
02:54:24 AM     all      0.69      0.00      0.95     23.67      0.04     74.65
02:55:24 AM     all      0.99      0.00      1.11     23.10      0.05     74.76
02:56:24 AM     all     10.41      0.00      1.91     12.46      0.02     75.20
02:57:24 AM     all     20.70      0.00      0.15      0.02      0.00     79.13
