# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl6;60;1440226104;eth0;2.23;1.98;0.22;0.57;0.00;0.00;0.00
pgxl6;60;1440226104;lo;4.77;4.77;1.14;1.14;0.00;0.00;0.00
pgxl6;60;1440226164;eth0;1.50;1.30;0.14;0.53;0.00;0.00;0.00
pgxl6;60;1440226164;lo;5.62;5.62;1.17;1.17;0.00;0.00;0.00
pgxl6;60;1440226224;eth0;1.93;1.80;0.18;0.56;0.00;0.00;0.00
pgxl6;60;1440226224;lo;11.50;11.50;2.01;2.01;0.00;0.00;0.00
pgxl6;60;1440226284;eth0;1.97;1.78;0.17;0.57;0.00;0.00;0.00
pgxl6;60;1440226284;lo;14.05;14.05;2.37;2.37;0.00;0.00;0.00
pgxl6;60;1440226344;eth0;2.27;1.97;0.19;0.61;0.00;0.00;0.00
pgxl6;60;1440226344;lo;11.45;11.45;2.06;2.06;0.00;0.00;0.00
pgxl6;60;1440226404;eth0;1.73;1.47;0.23;0.60;0.00;0.00;0.00
pgxl6;60;1440226404;lo;3.98;3.98;1.00;1.00;0.00;0.00;0.00
pgxl6;60;1440226464;eth0;1.52;1.35;0.13;0.55;0.00;0.00;0.00
pgxl6;60;1440226464;lo;3.95;3.95;0.93;0.93;0.00;0.00;0.00
pgxl6;60;1440226524;eth0;1.63;1.30;0.14;0.54;0.00;0.00;0.00
pgxl6;60;1440226524;lo;11.68;11.68;1.96;1.96;0.00;0.00;0.00
pgxl6;60;1440226584;eth0;1.60;1.37;0.14;0.55;0.00;0.00;0.00
pgxl6;60;1440226584;lo;13.87;13.87;2.25;2.25;0.00;0.00;0.00
pgxl6;60;1440226644;eth0;1.80;1.57;0.16;0.59;0.00;0.00;0.00
pgxl6;60;1440226644;lo;11.07;11.07;1.94;1.94;0.00;0.00;0.00
