Linux 3.10.0-229.el7.x86_64 (pgxl2) 	08/22/2015 	_x86_64_	(4 CPU)

02:14:24 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:15:24 AM     all      7.52      0.00      2.58      1.02      0.09     88.80
02:16:24 AM     all      6.84      0.00      1.36      2.35      0.11     89.33
02:17:24 AM     all     12.97      0.00      1.39      2.61      0.10     82.93
02:18:24 AM     all     14.09      0.00      1.52      3.59      0.10     80.70
02:19:24 AM     all     10.76      0.00      1.43      4.66      0.09     83.06
02:20:24 AM     all     11.77      0.00      1.72      6.13      0.10     80.28
02:21:24 AM     all     45.41      0.00      2.51      6.16      0.07     45.86
02:22:24 AM     all     40.90      0.00      2.13      5.42      0.07     51.48
02:23:24 AM     all     36.75      0.00      1.67      5.97      0.09     55.52
02:24:24 AM     all      5.50      0.00      1.49      5.39      0.11     87.51
02:25:24 AM     all      5.77      0.00      1.53      4.66      0.11     87.93
02:26:24 AM     all      6.37      0.00      1.63     10.14      0.11     81.75
02:27:24 AM     all     14.16      0.00      2.21      8.33      0.10     75.20
02:28:24 AM     all     26.23      0.00      1.50      2.66      0.09     69.51
02:29:24 AM     all     45.62      0.00      3.55      8.12      0.10     42.61
02:30:24 AM     all     42.44      0.00      3.03     22.81      0.08     31.63
02:31:24 AM     all     34.51      0.00      4.08     15.18      0.10     46.13
02:32:24 AM     all     44.84      0.00      3.17      4.22      0.09     47.67
02:33:24 AM     all     57.30      0.00      1.39      1.29      0.07     39.95
02:34:24 AM     all     32.83      0.00      1.07      2.00      0.11     63.99
02:35:24 AM     all      8.28      0.00      0.88      2.04      0.16     88.64
02:36:24 AM     all      5.80      0.00      0.83      2.48      0.16     90.73
02:37:24 AM     all      5.69      0.00      0.85      2.19      0.16     91.11
02:38:24 AM     all      5.73      0.00      0.82      2.39      0.16     90.90
02:39:24 AM     all      5.79      0.00      0.88      1.86      0.16     91.32
02:40:24 AM     all      5.90      0.00      0.92      1.83      0.15     91.19
02:41:24 AM     all      6.58      0.00      0.93      2.51      0.17     89.80
02:42:24 AM     all      6.02      0.00      0.87      1.71      0.15     91.24
02:43:24 AM     all      5.99      0.00      0.88      1.44      0.16     91.53
02:44:24 AM     all      5.93      0.00      0.90      2.32      0.16     90.70
02:45:24 AM     all     23.11      0.00      1.50      2.74      0.12     72.54
02:46:24 AM     all     32.10      0.00      2.96     39.75      0.03     25.16
02:47:24 AM     all     30.73      0.00      1.86     27.47      0.03     39.92
02:48:24 AM     all     49.59      0.00      7.62      8.68      0.02     34.10
02:49:24 AM     all     77.28      0.00     11.28      2.54      0.01      8.88
02:50:24 AM     all     76.82      0.00      3.34     12.25      0.01      7.58
02:51:24 AM     all     18.38      0.00      2.54     35.41      0.03     43.65
02:52:24 AM     all      0.26      0.00      0.82     10.96      0.02     87.95
02:53:24 AM     all      0.62      0.00      0.89     24.06      0.03     74.41
02:54:24 AM     all      0.77      0.00      1.03     23.14      0.03     75.03
02:55:24 AM     all      0.98      0.00      1.12     23.46      0.03     74.41
02:56:24 AM     all      0.27      0.00      0.83     23.30      0.03     75.57
02:57:24 AM     all     23.66      0.00      1.17      0.30      0.00     74.87
