# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl5;60;1440224124;eth0;727.02;434.53;6233.22;29.79;0.00;0.00;0.00
pgxl5;60;1440224124;lo;14.82;14.82;3.22;3.22;0.00;0.00;0.00
pgxl5;60;1440224184;eth0;1139.70;728.90;9942.99;49.50;0.00;0.00;0.00
pgxl5;60;1440224184;lo;13.58;13.58;2.56;2.56;0.00;0.00;0.00
pgxl5;60;1440224244;eth0;1173.08;823.18;10202.14;55.98;0.00;0.00;0.00
pgxl5;60;1440224244;lo;13.97;13.97;2.68;2.68;0.00;0.00;0.00
pgxl5;60;1440224304;eth0;1203.63;901.02;10466.43;61.53;0.00;0.00;0.00
pgxl5;60;1440224304;lo;14.08;14.08;2.63;2.63;0.00;0.00;0.00
pgxl5;60;1440224364;eth0;1208.98;934.05;10482.41;129.45;0.00;0.00;0.00
pgxl5;60;1440224364;lo;13.27;13.27;2.64;2.64;0.00;0.00;0.00
pgxl5;60;1440224424;eth0;1201.45;898.53;10421.15;79.63;0.00;0.00;0.00
pgxl5;60;1440224424;lo;14.25;14.25;2.41;2.41;0.00;0.00;0.00
pgxl5;60;1440224484;eth0;1209.83;861.28;10493.55;69.26;0.00;0.00;0.00
pgxl5;60;1440224484;lo;9.92;9.92;2.02;2.02;0.00;0.00;0.00
pgxl5;60;1440224544;eth0;1217.30;898.85;10590.93;66.74;0.00;0.00;0.00
pgxl5;60;1440224544;lo;6.98;6.98;1.51;1.51;0.00;0.00;0.00
pgxl5;60;1440224604;eth0;1270.57;926.75;11012.14;125.31;0.00;0.00;0.00
pgxl5;60;1440224604;lo;7.33;7.33;1.69;1.69;0.00;0.00;0.00
pgxl5;60;1440224664;eth0;1323.90;944.40;11475.30;92.13;0.00;0.00;0.00
pgxl5;60;1440224664;lo;5.35;5.35;1.19;1.19;0.00;0.00;0.00
pgxl5;60;1440224724;eth0;1302.62;928.65;11232.86;62.96;0.00;0.00;0.00
pgxl5;60;1440224724;lo;14.22;14.22;2.51;2.51;0.00;0.00;0.00
pgxl5;60;1440224784;eth0;1320.58;917.18;11338.50;61.88;0.00;0.00;0.00
pgxl5;60;1440224784;lo;10.58;10.58;1.90;1.90;0.00;0.00;0.00
