# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl3;60;1440224124;eth0;942.83;614.58;7944.69;41.32;0.00;0.00;0.00
pgxl3;60;1440224124;lo;14.88;14.88;3.22;3.22;0.00;0.00;0.00
pgxl3;60;1440224184;eth0;1224.70;820.92;10534.15;55.17;0.00;0.00;0.00
pgxl3;60;1440224184;lo;13.53;13.53;2.56;2.56;0.00;0.00;0.00
pgxl3;60;1440224244;eth0;1241.33;876.27;10732.47;59.44;0.00;0.00;0.00
pgxl3;60;1440224244;lo;14.05;14.05;2.69;2.69;0.00;0.00;0.00
pgxl3;60;1440224304;eth0;1227.60;906.60;10643.81;61.73;0.00;0.00;0.00
pgxl3;60;1440224304;lo;14.02;14.02;2.63;2.63;0.00;0.00;0.00
pgxl3;60;1440224364;eth0;1223.75;952.88;10580.24;112.87;0.00;0.00;0.00
pgxl3;60;1440224364;lo;12.95;12.95;2.61;2.61;0.00;0.00;0.00
pgxl3;60;1440224424;eth0;1218.58;901.23;10556.28;80.32;0.00;0.00;0.00
pgxl3;60;1440224424;lo;15.48;15.48;2.63;2.63;0.00;0.00;0.00
pgxl3;60;1440224484;eth0;1248.27;918.30;10775.80;90.35;0.00;0.00;0.00
pgxl3;60;1440224484;lo;9.30;9.30;1.93;1.93;0.00;0.00;0.00
pgxl3;60;1440224544;eth0;1231.25;923.07;10640.17;63.69;0.00;0.00;0.00
pgxl3;60;1440224544;lo;7.57;7.57;1.62;1.62;0.00;0.00;0.00
pgxl3;60;1440224604;eth0;1216.62;861.68;10516.82;125.61;0.00;0.00;0.00
pgxl3;60;1440224604;lo;6.40;6.40;1.52;1.52;0.00;0.00;0.00
pgxl3;60;1440224664;eth0;1224.95;850.72;10611.05;85.77;0.00;0.00;0.00
pgxl3;60;1440224664;lo;5.33;5.33;1.18;1.18;0.00;0.00;0.00
pgxl3;60;1440224724;eth0;1218.43;872.87;10485.16;59.08;0.00;0.00;0.00
pgxl3;60;1440224724;lo;14.43;14.43;2.54;2.54;0.00;0.00;0.00
pgxl3;60;1440224784;eth0;1212.82;845.42;10334.70;57.00;0.00;0.00;0.00
pgxl3;60;1440224784;lo;11.75;11.75;2.05;2.05;0.00;0.00;0.00
pgxl3;60;1440224844;eth0;1238.47;888.12;10573.78;59.74;0.00;0.00;0.00
pgxl3;60;1440224844;lo;6.95;6.95;1.51;1.51;0.00;0.00;0.00
pgxl3;60;1440224904;eth0;1276.13;863.50;10934.44;58.94;0.00;0.00;0.00
pgxl3;60;1440224904;lo;6.13;6.13;1.46;1.46;0.00;0.00;0.00
pgxl3;60;1440224964;eth0;966.38;757.07;7912.63;106.81;0.00;0.00;0.00
pgxl3;60;1440224964;lo;6.88;6.88;1.61;1.61;0.00;0.00;0.00
pgxl3;60;1440225024;eth0;921.15;455.07;7769.08;29.97;0.00;0.00;0.00
pgxl3;60;1440225024;lo;13.28;13.28;2.49;2.49;0.00;0.00;0.00
pgxl3;60;1440225084;eth0;1061.40;818.58;8739.78;53.39;0.00;0.00;0.00
pgxl3;60;1440225084;lo;15.40;15.40;2.58;2.58;0.00;0.00;0.00
pgxl3;60;1440225144;eth0;982.35;904.95;7841.13;59.03;0.00;0.00;0.00
pgxl3;60;1440225144;lo;11.30;11.30;1.95;1.95;0.00;0.00;0.00
pgxl3;60;1440225204;eth0;983.23;951.38;7835.74;61.88;0.00;0.00;0.00
pgxl3;60;1440225204;lo;4.60;4.60;1.11;1.11;0.00;0.00;0.00
pgxl3;60;1440225264;eth0;1048.10;1013.50;8341.70;96.51;0.00;0.00;0.00
pgxl3;60;1440225264;lo;4.77;4.77;1.14;1.14;0.00;0.00;0.00
pgxl3;60;1440225324;eth0;979.37;948.05;7789.19;103.52;0.00;0.00;0.00
pgxl3;60;1440225324;lo;8.23;8.23;1.62;1.62;0.00;0.00;0.00
pgxl3;60;1440225384;eth0;979.67;947.27;7807.92;61.54;0.00;0.00;0.00
pgxl3;60;1440225384;lo;4.20;4.20;1.00;1.00;0.00;0.00;0.00
pgxl3;60;1440225444;eth0;980.05;948.42;7809.46;61.67;0.00;0.00;0.00
pgxl3;60;1440225444;lo;4.17;4.17;0.99;0.99;0.00;0.00;0.00
pgxl3;60;1440225504;eth0;978.28;946.48;7795.36;61.49;0.00;0.00;0.00
pgxl3;60;1440225504;lo;4.33;4.33;1.03;1.03;0.00;0.00;0.00
pgxl3;60;1440225564;eth0;977.18;944.83;7786.55;61.35;0.00;0.00;0.00
pgxl3;60;1440225564;lo;4.67;4.67;1.04;1.04;0.00;0.00;0.00
pgxl3;60;1440225624;eth0;979.20;948.38;7803.86;61.61;0.00;0.00;0.00
pgxl3;60;1440225624;lo;7.40;7.40;1.40;1.40;0.00;0.00;0.00
pgxl3;60;1440225684;eth0;1047.68;1011.55;8351.64;65.65;0.00;0.00;0.00
pgxl3;60;1440225684;lo;4.15;4.15;0.99;0.99;0.00;0.00;0.00
