# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl3;60;1440224124;29483104;1504716;4.86;0;1132904;9026880;29.13;418016;798720;248344
pgxl3;60;1440224184;28467396;2520424;8.13;0;1998416;9190284;29.66;1086872;1114752;302608
pgxl3;60;1440224244;27438752;3549068;11.45;0;2883376;9317488;30.07;1786148;1414892;262752
pgxl3;60;1440224304;26746908;4240912;13.69;0;3750748;9097716;29.36;2261428;1610092;488044
pgxl3;60;1440224364;25611348;5376472;17.35;0;4561772;9429248;30.43;3183524;1793136;428352
pgxl3;60;1440224424;24887100;6100720;19.69;0;5288820;9395016;30.32;4098100;1579724;230948
pgxl3;60;1440224484;23276776;7711044;24.88;0;6764036;9489060;30.62;4991668;2254704;421720
pgxl3;60;1440224544;21527984;9459836;30.53;0;7561108;10419108;33.62;7188356;1781440;565500
pgxl3;60;1440224604;22005644;8982176;28.99;0;8264456;9191656;29.66;6686392;1788008;289512
pgxl3;60;1440224664;21167172;9820648;31.69;0;8972164;9318196;30.07;7496104;1795584;427844
pgxl3;60;1440224724;20177200;10810620;34.89;0;9670024;9588228;30.94;8604712;1654676;698436
pgxl3;60;1440224784;19201904;11785916;38.03;0;10352688;9874384;31.87;9577756;1636988;358068
pgxl3;60;1440224844;15851656;15136164;48.85;0;13078468;10475084;33.80;11303692;3221676;566504
pgxl3;60;1440224904;15772860;15214960;49.10;0;13798260;9807776;31.65;11366324;3218628;462576
pgxl3;60;1440224964;12262972;18724848;60.43;0;14630156;12544356;40.48;14497140;3547748;919432
pgxl3;60;1440225024;12794508;18193312;58.71;0;16314036;10140236;32.72;13029284;4437956;992368
pgxl3;60;1440225084;9350276;21637544;69.83;0;18044088;12279748;39.63;15340776;5545856;481008
pgxl3;60;1440225144;9084936;21902884;70.68;0;18834032;11285956;36.42;18582728;2551336;283944
pgxl3;60;1440225204;9604460;21383360;69.01;0;19340820;10239108;33.04;18050920;2553796;353272
pgxl3;60;1440225264;8880548;22107272;71.34;0;19855812;10436688;33.68;18827928;2488184;330692
pgxl3;60;1440225324;9638072;21349748;68.90;0;20360616;9150324;29.53;18093084;2462308;307856
pgxl3;60;1440225384;9135808;21852012;70.52;0;20863032;9135164;29.48;18638368;2407516;281656
pgxl3;60;1440225444;8636836;22350984;72.13;0;21351564;9131872;29.47;19138336;2393568;259108
pgxl3;60;1440225504;8129908;22857912;73.76;0;21853724;9123400;29.44;19644172;2385872;207308
pgxl3;60;1440225564;7414928;23572892;76.07;0;22338356;9358696;30.20;20455264;2286136;153796
pgxl3;60;1440225624;6130320;24857500;80.22;0;22842732;10132220;32.70;21778360;2232036;100848
pgxl3;60;1440225684;5116324;25871496;83.49;0;23360836;10604732;34.22;22842144;2170728;52068
pgxl3;60;1440225744;4432612;26555208;85.70;0;23858836;10767884;34.75;23508856;2173292;5672
pgxl3;60;1440225804;3929988;27057832;87.32;0;24352324;10764400;34.74;24002920;2170292;369792
pgxl3;60;1440225864;3435328;27552492;88.91;0;24854168;10743208;34.67;24569692;2084532;346968
pgxl3;60;1440225924;2991040;27996780;90.35;0;25311788;10718356;34.59;25041972;2047076;2853712
pgxl3;60;1440225984;436620;30551200;98.59;0;25312180;13750220;44.37;27594520;2047420;5157140
pgxl3;60;1440226044;4342084;26645736;85.99;0;23979304;10721116;34.60;15213848;10544600;1715580
pgxl3;60;1440226104;217208;30770612;99.30;0;18387036;21938200;70.80;21118028;8809860;72
pgxl3;60;1440226164;222400;30765420;99.28;0;7485500;38166748;123.17;26079512;4239776;76
pgxl3;60;1440226224;2440796;28547024;92.12;0;6992104;36160992;116.69;23475332;4641088;5536
pgxl3;60;1440226284;1527764;29460056;95.07;0;12180128;29128456;94.00;19098648;9773500;1835828
pgxl3;60;1440226344;13591556;17396264;56.14;0;14568640;12219024;39.43;4639912;12156748;96
pgxl3;60;1440226404;10958752;20029068;64.64;0;18145400;11276308;36.39;3698184;15730148;1132
pgxl3;60;1440226464;8544248;22443572;72.43;0;21720764;10107116;32.62;2616856;19232508;640
pgxl3;60;1440226524;4970088;26017732;83.96;0;25297952;10104604;32.61;11743592;13681888;1444
pgxl3;60;1440226584;3367292;27620528;89.13;0;25828080;10121896;32.66;22730128;4284496;1036
pgxl3;60;1440226644;4436920;26550900;85.68;0;25828748;9056920;29.23;21672360;4285040;76
