Linux 3.10.0-229.el7.x86_64 (pgxl1) 	08/22/2015 	_x86_64_	(4 CPU)

03:42:46 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:43:46 AM     all     23.74      0.00     10.77     36.30      0.21     28.99
03:44:46 AM     all     22.80      0.00      6.86     51.12      0.26     18.96
03:45:46 AM     all     33.62      0.00     10.83     40.50      0.41     14.63
03:46:46 AM     all     12.87      0.00      5.44     60.14      0.35     21.19
03:47:46 AM     all      4.90      0.00      2.35     58.76      0.24     33.74
03:48:46 AM     all      6.46      0.09      1.96     36.05      0.36     55.08
03:49:46 AM     all      7.52      0.00      2.74     42.41      0.33     47.00
03:50:46 AM     all      3.38      0.00      1.95     63.43      0.20     31.04
03:51:46 AM     all     16.63      0.00      4.73     45.05      0.22     33.38
03:52:46 AM     all      7.30      0.00      3.69     50.04      0.34     38.63
03:53:46 AM     all     12.00      0.00      5.55     47.32      0.08     35.04
03:54:46 AM     all     19.72      0.00      4.44     48.28      0.13     27.43
03:55:46 AM     all     10.15      0.00      2.88      5.24      0.03     81.70
03:56:46 AM     all      8.01      0.00      2.79      5.29      0.12     83.80
03:57:46 AM     all     49.28      0.00      6.05      9.69      0.12     34.86
03:58:46 AM     all     65.19      0.00      8.35      1.90      0.13     24.42
03:59:46 AM     all     55.93      0.00     11.18      9.41      0.27     23.22
04:00:46 AM     all     18.55      0.00      3.23     51.28      0.15     26.79
04:01:46 AM     all     38.19      0.00      6.96     35.68      0.24     18.93
04:02:46 AM     all     50.44      0.00     14.46     23.34      0.58     11.17
04:03:46 AM     all     33.09      0.00      8.91     17.36      0.85     39.78
04:04:46 AM     all     12.59      0.00      1.01     20.13      0.25     66.02
04:05:46 AM     all     12.94      0.00      1.07     20.18      0.24     65.57
04:06:46 AM     all      9.73      0.00      0.92     21.31      0.22     67.83
04:07:46 AM     all     20.89      0.00      2.23     23.85      0.25     52.78
04:08:46 AM     all     36.39      0.00      3.70     17.29      0.20     42.42
04:09:46 AM     all     44.07      0.00      2.71     10.98      0.10     42.14
04:10:46 AM     all     39.13      0.00      3.82     18.93      0.10     38.02
04:11:46 AM     all     40.22      0.00      9.96     30.31      0.18     19.33
04:12:46 AM     all     38.90      0.00      4.80     23.05      0.23     33.02
04:13:46 AM     all     12.43      0.00      1.05     19.64      0.24     66.63
04:14:46 AM     all     12.29      0.00      3.16      9.53      0.04     74.97
04:15:46 AM     all     14.79      0.00      3.77      8.88      0.03     72.53
04:16:46 AM     all      4.75      0.00      2.35     33.50      0.19     59.21
04:17:46 AM     all      3.02      0.00      2.56     31.44      0.17     62.81
04:18:46 AM     all      0.13      0.00      0.70     16.93      0.10     82.14
04:19:46 AM     all      7.94      0.00      2.04     19.32      0.15     70.56
04:20:46 AM     all     33.17      0.00      6.21     23.41      0.38     36.83
04:21:46 AM     all     34.11      0.00      7.47     29.60      0.57     28.26
04:22:46 AM     all     36.59      0.00      6.45     20.20      0.30     36.46
04:23:46 AM     all     49.67      0.00      6.79      9.91      0.22     33.42
04:24:46 AM     all     41.74      0.00      4.26      1.14      0.22     52.65
04:25:46 AM     all     61.66      0.00      6.73      1.95      0.22     29.44
04:26:46 AM     all     52.52      0.00      4.67      2.77      0.17     39.87
04:27:46 AM     all     61.07      0.00     10.11      2.75      0.12     25.95
04:28:46 AM     all     39.97      0.00      4.38     21.53      0.24     33.88
04:29:46 AM     all     53.00      0.00      5.09     14.85      0.23     26.83
04:30:46 AM     all     57.54      0.00      7.62      2.53      0.17     32.14
04:31:46 AM     all     69.36      0.00      9.06      0.86      0.13     20.58
04:32:46 AM     all     60.70      0.00      6.83     11.48      0.15     20.84
04:33:46 AM     all     28.52      0.00      3.05     34.24      0.27     33.91
04:34:46 AM     all     51.35      0.00      5.41     28.75      0.24     14.25
04:35:46 AM     all     44.12      0.00      9.72     29.65      0.97     15.53
04:36:46 AM     all     34.21      0.00     14.24     30.36      1.76     19.43
04:37:46 AM     all     31.78      0.00      3.69     34.47      0.29     29.77
04:38:46 AM     all     18.96      0.00      3.86     37.54      0.25     39.40
04:39:46 AM     all      1.53      0.00      1.55     64.33      0.28     32.31
04:40:46 AM     all      4.22      0.00      1.91     50.30      0.28     43.30
04:41:46 AM     all      5.51      0.00      1.83     22.52      0.14     70.01
04:42:46 AM     all     14.00      0.00      2.58      3.95      0.06     79.41
04:43:46 AM     all     12.04      0.00      3.22     19.85      0.17     64.72
04:44:46 AM     all     52.36      0.00      6.66     12.11      0.14     28.73
04:45:46 AM     all     14.52      0.00      4.49     26.28      0.09     54.62
04:46:46 AM     all     10.54      0.00      2.26     55.90      0.19     31.11
04:47:46 AM     all     14.72      0.00      2.12     27.92      0.15     55.10
