# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl;60;1440224124;eth0;4585.57;5091.23;247.28;61117.85;0.00;0.00;0.00
pgxl;60;1440224124;lo;58.66;58.66;11.39;11.39;0.00;0.00;0.00
pgxl;60;1440224184;eth0;6547.68;7007.38;350.95;86547.39;0.00;0.00;0.00
pgxl;60;1440224184;lo;8.28;8.28;2.06;2.06;0.00;0.00;0.00
pgxl;60;1440224244;eth0;7000.48;7187.22;378.27;87505.71;0.00;0.00;0.00
pgxl;60;1440224244;lo;9.18;9.18;2.21;2.21;0.00;0.00;0.00
pgxl;60;1440224304;eth0;7363.12;7301.77;400.39;88715.24;0.00;0.00;0.00
pgxl;60;1440224304;lo;9.08;9.08;2.24;2.24;0.00;0.00;0.00
pgxl;60;1440224364;eth0;7721.75;7507.38;894.22;89680.40;0.00;0.00;0.00
pgxl;60;1440224364;lo;15.53;15.53;3.35;3.35;0.00;0.00;0.00
pgxl;60;1440224424;eth0;7271.25;7315.67;582.15;88833.80;0.00;0.00;0.00
pgxl;60;1440224424;lo;14.07;14.07;2.84;2.84;0.00;0.00;0.00
pgxl;60;1440224484;eth0;7108.32;7257.39;483.68;88552.39;0.00;0.00;0.00
pgxl;60;1440224484;lo;16.03;16.03;3.39;3.39;0.00;0.00;0.00
pgxl;60;1440224544;eth0;7174.15;7236.78;510.99;88565.58;0.00;0.00;0.00
pgxl;60;1440224544;lo;11.38;11.38;2.62;2.62;0.00;0.00;0.00
pgxl;60;1440224604;eth0;7105.92;7208.62;829.37;88234.96;0.00;0.00;0.00
pgxl;60;1440224604;lo;11.47;11.47;2.36;2.36;0.00;0.00;0.00
pgxl;60;1440224664;eth0;7061.53;7191.92;583.16;87757.70;0.00;0.00;0.00
pgxl;60;1440224664;lo;10.20;10.20;2.39;2.39;0.00;0.00;0.00
pgxl;60;1440224724;eth0;6938.93;7248.99;374.92;87374.08;0.00;0.00;0.00
pgxl;60;1440224724;lo;17.41;17.41;3.24;3.24;0.00;0.00;0.00
pgxl;60;1440224784;eth0;6882.27;7463.03;369.89;86939.79;0.00;0.00;0.00
pgxl;60;1440224784;lo;13.00;13.00;2.49;2.49;0.00;0.00;0.00
pgxl;60;1440224844;eth0;7099.30;7555.92;380.35;86746.37;0.00;0.00;0.00
pgxl;60;1440224844;lo;12.13;12.13;2.59;2.59;0.00;0.00;0.00
pgxl;60;1440224904;eth0;6970.00;7478.40;496.78;86455.93;0.00;0.00;0.00
pgxl;60;1440224904;lo;11.96;11.96;2.39;2.39;0.00;0.00;0.00
pgxl;60;1440224964;eth0;6327.07;7014.80;669.24;64055.52;0.00;0.00;0.00
pgxl;60;1440224964;lo;14.32;14.32;2.90;2.90;0.00;0.00;0.00
pgxl;60;1440225024;eth0;4091.70;5853.09;212.68;61045.02;0.00;0.00;0.00
pgxl;60;1440225024;lo;13.68;13.68;2.61;2.61;0.00;0.00;0.00
pgxl;60;1440225084;eth0;6438.65;7689.03;332.20;68650.25;0.00;0.00;0.00
pgxl;60;1440225084;lo;11.10;11.10;2.34;2.34;0.00;0.00;0.00
pgxl;60;1440225144;eth0;7296.97;7776.48;376.24;62819.80;0.00;0.00;0.00
pgxl;60;1440225144;lo;10.65;10.65;2.18;2.18;0.00;0.00;0.00
pgxl;60;1440225204;eth0;7574.35;7856.83;389.26;62729.70;0.00;0.00;0.00
pgxl;60;1440225204;lo;7.48;7.48;1.68;1.68;0.00;0.00;0.00
pgxl;60;1440225264;eth0;8116.98;8395.85;661.88;66950.90;0.00;0.00;0.00
pgxl;60;1440225264;lo;8.68;8.68;1.85;1.85;0.00;0.00;0.00
pgxl;60;1440225324;eth0;7599.42;7844.92;724.98;62515.74;0.00;0.00;0.00
pgxl;60;1440225324;lo;10.45;10.45;2.11;2.11;0.00;0.00;0.00
pgxl;60;1440225384;eth0;7558.92;7836.78;387.90;62576.30;0.00;0.00;0.00
pgxl;60;1440225384;lo;7.48;7.48;1.68;1.68;0.00;0.00;0.00
pgxl;60;1440225444;eth0;7569.87;7839.80;388.35;62602.32;0.00;0.00;0.00
pgxl;60;1440225444;lo;7.48;7.48;1.67;1.67;0.00;0.00;0.00
pgxl;60;1440225504;eth0;7560.02;7839.17;387.80;62604.75;0.00;0.00;0.00
pgxl;60;1440225504;lo;7.45;7.45;1.66;1.66;0.00;0.00;0.00
pgxl;60;1440225564;eth0;7551.37;7829.61;387.29;62506.12;0.00;0.00;0.00
pgxl;60;1440225564;lo;7.63;7.63;1.69;1.69;0.00;0.00;0.00
pgxl;60;1440225624;eth0;7578.52;7848.20;388.70;62667.81;0.00;0.00;0.00
pgxl;60;1440225624;lo;9.87;9.87;2.00;2.00;0.00;0.00;0.00
pgxl;60;1440225684;eth0;8089.60;8383.24;414.57;66948.90;0.00;0.00;0.00
pgxl;60;1440225684;lo;7.50;7.50;1.67;1.67;0.00;0.00;0.00
pgxl;60;1440225744;eth0;7597.45;7860.40;389.85;62774.24;0.00;0.00;0.00
pgxl;60;1440225744;lo;7.40;7.40;1.66;1.66;0.00;0.00;0.00
pgxl;60;1440225804;eth0;7591.25;7854.33;389.41;62715.37;0.00;0.00;0.00
pgxl;60;1440225804;lo;7.53;7.53;1.68;1.68;0.00;0.00;0.00
pgxl;60;1440225864;eth0;7596.30;7858.57;389.69;62750.75;0.00;0.00;0.00
pgxl;60;1440225864;lo;7.48;7.48;1.66;1.66;0.00;0.00;0.00
pgxl;60;1440225924;eth0;7046.27;7316.57;362.22;58411.85;0.00;0.00;0.00
pgxl;60;1440225924;lo;14.17;14.17;2.87;2.87;0.00;0.00;0.00
pgxl;60;1440225984;eth0;12.28;12.80;4.22;1.44;0.00;0.00;0.00
pgxl;60;1440225984;lo;8.35;8.35;1.78;1.78;0.00;0.00;0.00
pgxl;60;1440226044;eth0;16.83;13.67;4.57;1.65;0.00;0.00;0.00
pgxl;60;1440226044;lo;7.63;7.63;1.72;1.72;0.00;0.00;0.00
pgxl;60;1440226104;eth0;15.77;17.47;4.51;1.99;0.00;0.00;0.00
pgxl;60;1440226104;lo;9.12;9.12;1.91;1.91;0.00;0.00;0.00
pgxl;60;1440226164;eth0;11.32;12.55;4.15;1.38;0.00;0.00;0.00
pgxl;60;1440226164;lo;7.62;7.62;1.67;1.67;0.00;0.00;0.00
pgxl;60;1440226224;eth0;14.62;15.07;4.48;1.60;0.00;0.00;0.00
pgxl;60;1440226224;lo;15.50;15.50;2.84;2.84;0.00;0.00;0.00
pgxl;60;1440226284;eth0;14.52;14.92;4.50;1.54;0.00;0.00;0.00
pgxl;60;1440226284;lo;16.67;16.67;2.96;2.96;0.00;0.00;0.00
pgxl;60;1440226344;eth0;16.38;17.65;4.59;1.83;0.00;0.00;0.00
pgxl;60;1440226344;lo;8.97;8.97;1.99;1.99;0.00;0.00;0.00
pgxl;60;1440226404;eth0;13.45;14.95;4.82;2.10;0.00;0.00;0.00
pgxl;60;1440226404;lo;7.83;7.83;1.70;1.70;0.00;0.00;0.00
pgxl;60;1440226464;eth0;10.62;12.23;4.19;1.23;0.00;0.00;0.00
pgxl;60;1440226464;lo;6.97;6.97;1.58;1.58;0.00;0.00;0.00
pgxl;60;1440226524;eth0;10.92;13.08;4.19;1.30;0.00;0.00;0.00
pgxl;60;1440226524;lo;7.20;7.20;1.63;1.63;0.00;0.00;0.00
pgxl;60;1440226584;eth0;10.75;12.40;4.09;1.25;0.00;0.00;0.00
pgxl;60;1440226584;lo;6.98;6.98;1.59;1.59;0.00;0.00;0.00
pgxl;60;1440226644;eth0;11.13;12.83;4.09;1.29;0.00;0.00;0.00
pgxl;60;1440226644;lo;6.98;6.98;1.59;1.59;0.00;0.00;0.00
