# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
pgxl2;60;1440226796;-5036.83;0.00;4999.97
pgxl2;60;1440226856;-24250.15;0.00;23339.90
pgxl2;60;1440226916;2594.20;0.00;-2688.40
pgxl2;60;1440226976;-431.27;0.00;44.12
pgxl2;60;1440227036;-403.55;0.00;1.25
pgxl2;60;1440227096;-412.78;0.00;6.65
pgxl2;60;1440227156;-458.38;0.00;46.60
pgxl2;60;1440227216;-450.03;0.00;45.38
pgxl2;60;1440227276;-417.47;0.00;6.95
pgxl2;60;1440227336;-133.35;0.00;-279.30
pgxl2;60;1440227396;53.62;0.00;-524.85
pgxl2;60;1440227456;7.45;0.00;-459.17
pgxl2;60;1440227516;17.17;0.00;-449.85
pgxl2;60;1440227576;-10.57;0.00;-409.00
pgxl2;60;1440227636;-43.22;0.00;-68.47
pgxl2;60;1440227696;41.38;0.00;-189.20
pgxl2;60;1440227756;-18.25;0.00;-2087.38
pgxl2;60;1440227816;3656.53;0.00;3759.33
pgxl2;60;1440227876;-3656.77;0.00;3532.53
pgxl2;60;1440227936;-22.63;0.00;-55.72
pgxl2;60;1440227996;75.60;0.00;-49.10
pgxl2;60;1440228056;-13.82;0.00;-476.20
pgxl2;60;1440228116;-76.93;0.00;-2340.15
pgxl2;60;1440228176;22.50;0.00;-3495.62
pgxl2;60;1440228236;28.08;0.00;-33.37
pgxl2;60;1440228296;1958.92;0.00;-1839.32
pgxl2;60;1440228356;8424.72;0.00;-5587.67
pgxl2;60;1440228416;-10391.07;0.00;10358.47
pgxl2;60;1440228476;31.90;0.00;8.67
pgxl2;60;1440228536;-36.00;0.00;46.03
pgxl2;60;1440228596;7187.75;0.00;-7145.93
pgxl2;60;1440228656;-192.67;0.00;154.58
pgxl2;60;1440228716;-1141.40;0.00;1078.15
pgxl2;60;1440228776;2769.72;0.00;-651.20
pgxl2;60;1440228836;-1697.67;0.00;1485.47
pgxl2;60;1440228896;-6925.15;0.00;7112.55
pgxl2;60;1440228956;1.68;0.00;156.07
pgxl2;60;1440229016;2957.93;0.00;-2973.75
pgxl2;60;1440229076;472.78;0.00;0.18
pgxl2;60;1440229136;-3464.32;0.00;3460.55
pgxl2;60;1440229196;7027.97;0.00;-7778.23
pgxl2;60;1440229256;-3041.23;0.00;3825.77
pgxl2;60;1440229316;-1003.75;0.00;997.13
