ctime,pid,usesysid,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
946684800,23659,10,pgxc,10.93.131.148,38116,2015-08-22 02:14:40.298838-04,2015-08-22 02:14:44.747842-04,2015-08-22 02:14:44.754651-04,f,COPY public.orders FROM STDIN DELIMITER AS '|',active,2015-08-22 02:14:44.803-04
946684800,23660,10,pgxc,10.93.131.148,38199,2015-08-22 02:14:44.761061-04,2015-08-22 02:14:44.747333-04,2015-08-22 02:14:44.753486-04,f,COPY public.part FROM STDIN DELIMITER AS '|',active,2015-08-22 02:14:44.802286-04
946684800,23662,10,psql,10.93.131.148,38218,2015-08-22 02:14:44.810537-04,,2015-08-22 02:14:44.837669-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-22 02:14:44.837671-04
946684800,23663,10,psql,10.93.131.148,38219,2015-08-22 02:14:44.811591-04,,,f,"",idle,2015-08-22 02:14:44.8375-04
946684800,23665,10,psql,10.93.131.148,38229,2015-08-22 02:14:44.819054-04,,2015-08-22 02:14:44.8281-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-22 02:14:44.828103-04
946684800,23664,10,pgxc,10.93.131.148,38225,2015-08-22 02:14:44.81524-04,,,f,"",idle,2015-08-22 02:14:44.838778-04
946684800,23666,10,psql,10.93.131.148,38235,2015-08-22 02:14:44.822771-04,,2015-08-22 02:14:44.834664-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-22 02:14:44.834667-04
946684800,23659,10,pgxc,10.93.131.148,38116,2015-08-22 02:14:40.298838-04,2015-08-22 02:14:44.747842-04,2015-08-22 02:14:44.754651-04,f,COPY public.orders FROM STDIN DELIMITER AS '|',active,2015-08-22 02:14:44.803-04
946684800,23660,10,pgxc,10.93.131.148,38199,2015-08-22 02:14:44.761061-04,2015-08-22 02:14:44.766197-04,2015-08-22 02:14:45.959327-04,f,COPY public.partsupp FROM STDIN DELIMITER AS '|',active,2015-08-22 02:15:26.162981-04
946684800,23667,10,pgxc,10.93.131.148,38268,2015-08-22 02:14:44.908761-04,2015-08-22 02:14:44.763087-04,2015-08-22 02:14:45.695061-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-22 02:15:03.639734-04
946684800,23668,10,pgxc,10.93.131.148,38276,2015-08-22 02:14:44.985967-04,2015-08-22 02:14:44.751773-04,2015-08-22 02:14:44.757881-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-22 02:14:45.074554-04
946684800,23669,10,pgxc,10.93.131.148,38284,2015-08-22 02:14:45.116959-04,2015-08-22 02:14:44.763246-04,2015-08-22 02:14:45.830841-04,f,COPY public.partsupp FROM STDIN DELIMITER AS '|',active,2015-08-22 02:15:14.902377-04
