ctime,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,341,0,428,15658,154499,4357,0,0,0
946684800,4,6447,6,84591920,176284422,3576032679,521770548,122546939,48,283684
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,343,0,433,15728,155501,4368,0,0,0
946684800,19,6542,6,84608872,176332157,3576040181,521774331,123234511,99,283685
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,345,0,433,15803,156503,4379,0,0,0
946684800,30,6594,6,84626141,176357991,3576045585,521776170,123359703,99,283685
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,347,0,433,15878,157505,4390,0,0,0
946684800,39,6646,6,84635203,176380092,3576050282,521777757,123797309,99,283685
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,349,0,433,15953,158507,4401,0,0,0
946684800,46,6702,6,84654144,176407062,3576059355,521780998,124109789,115,284251
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,351,0,433,16028,159509,4412,0,0,0
946684800,49,6784,6,84680965,176474807,3576066674,521784197,125170121,124,284637
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,353,0,433,16103,160511,4423,0,0,0
946684800,46,6831,7,84742518,176535280,3578570399,521786975,125920542,124,284637
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,355,0,433,16178,161513,4434,0,0,0
946684800,48,6870,8,84749994,176706906,3586068263,521789804,125920560,143,284637
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,357,0,433,16253,162515,4445,0,0,0
946684800,45,6922,8,84758087,176756518,3588075142,521792652,126045571,143,284637
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,359,0,433,16328,163517,4456,0,0,0
946684800,47,6979,8,84877367,177264608,3595078579,521796546,128544175,161,285213
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,361,0,433,16403,164519,4467,0,0,0
946684800,47,7007,8,84957427,177474672,3595083047,521798139,131036551,161,285213
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,363,0,433,16478,165521,4478,0,0,0
946684800,50,7089,8,85094445,177803970,3595089205,521799993,139001970,161,285213
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,365,0,433,16553,166523,4489,0,0,0
946684800,49,7124,9,85212842,177978923,3595094385,521801573,142127394,161,285213
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,367,0,433,16628,167525,4500,0,0,0
946684800,48,7157,9,85493548,178185668,3605087707,521803558,146344775,161,285213
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,369,0,433,16703,168527,4511,0,0,0
946684800,51,7226,9,85927337,180108306,3625070168,521805461,161345390,163,285213
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,371,0,433,16778,169529,4522,0,0,0
946684800,42,7292,11,86343573,180363867,3640080568,521809504,167908654,163,285213
946684800,0,0,0,0,0,0,0,0,0,0
