Linux 3.10.0-229.el7.x86_64 (pgxl4) 	08/22/2015 	_x86_64_	(4 CPU)

02:58:56 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:59:56 AM     all      1.11      0.00      1.08     10.17      0.09     87.56
03:00:56 AM     all      3.45      0.00      2.94     16.19      0.11     77.30
03:01:56 AM     all     24.00      0.00      2.58      5.14      0.16     68.12
03:02:56 AM     all     11.12      0.00      0.63      2.20      0.08     85.96
03:03:56 AM     all     11.83      0.00      0.60      0.00      0.06     87.51
03:04:56 AM     all     12.00      0.00      0.62      0.01      0.07     87.30
03:05:56 AM     all     11.76      0.00      0.62      0.00      0.06     87.55
03:06:56 AM     all     11.46      0.00      0.61      0.01      0.06     87.85
03:07:56 AM     all     11.78      0.00      0.63      0.01      0.06     87.52
03:08:56 AM     all     12.17      0.00      0.58      0.02      0.07     87.16
03:09:56 AM     all     14.47      0.00      0.67      0.06      0.07     84.73
03:10:56 AM     all     14.77      0.00      0.73      0.57      0.07     83.86
03:11:56 AM     all     14.13      0.00      0.84      2.33      0.08     82.62
03:12:56 AM     all     13.36      0.00      0.83      2.16      0.08     83.57
03:13:56 AM     all      3.22      0.00      0.35     17.99      0.12     78.31
03:14:56 AM     all      1.69      0.00      0.52     22.44      0.18     75.18
03:15:56 AM     all     29.71      0.00      1.25      1.73      0.08     67.23
03:16:56 AM     all     31.59      0.00      3.36      5.76      0.30     58.99
03:17:56 AM     all     43.09      0.00      4.90      5.45      0.37     46.19
03:18:56 AM     all     44.09      0.00      5.09      3.61      0.35     46.85
03:19:56 AM     all     44.35      0.00      5.06      5.44      0.35     44.80
03:20:56 AM     all     12.04      0.00      3.50     11.64      0.16     72.66
03:21:56 AM     all     31.76      0.00      9.91      7.71      0.20     50.42
03:22:56 AM     all     14.25      0.00      1.55      9.72      0.03     74.45
03:23:56 AM     all     24.14      0.00      0.81      1.31      0.01     73.73
03:24:56 AM     all      8.44      0.00      2.71     13.72      0.04     75.09
03:25:56 AM     all     10.63      0.00      2.23     10.71      0.14     76.29
03:26:56 AM     all      5.74      0.00      2.68     19.36      0.36     71.86
03:27:56 AM     all      3.72      0.00      1.65     18.24      0.14     76.26
03:28:56 AM     all      5.88      0.00      2.42     15.71      0.10     75.89
03:29:56 AM     all      9.50      0.00      2.22      6.11      0.04     82.13
03:30:56 AM     all      1.16      0.00      0.26      0.01      0.03     98.55
03:31:56 AM     all     13.97      0.08      1.82      0.43      0.09     83.61
03:32:56 AM     all     19.50      0.00      1.39      1.97      0.02     77.12
03:33:56 AM     all     11.23      0.00      1.53      1.26      0.09     85.90
03:34:56 AM     all      4.43      0.00      0.98     13.86      0.08     80.65
03:35:56 AM     all      7.62      0.00      1.46      0.03      0.01     90.89
03:36:56 AM     all      8.43      0.00      3.29      2.46      0.05     85.76
03:37:56 AM     all     18.23      0.00      1.77      0.00      0.01     79.99
03:38:56 AM     all     21.52      0.00      1.57      0.53      0.00     76.37
03:39:56 AM     all      4.96      0.00      2.41     11.71      0.05     80.86
03:40:56 AM     all      9.34      0.00      1.79     13.55      0.23     75.09
03:41:56 AM     all     16.53      0.00      4.50      0.38      0.00     78.59
