# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl4;60;1440226796;5970704;25017116;80.73;0;24100324;9543892;30.80;20932140;3229680;83952
pgxl4;60;1440226856;244328;30743492;99.21;0;29574504;9805172;31.64;13008236;16863524;65872
pgxl4;60;1440226916;907024;30080796;97.07;0;28963796;9769196;31.53;11010120;18210908;117200
pgxl4;60;1440226976;808340;30179480;97.39;0;28969440;9859404;31.82;11617644;17699388;12
pgxl4;60;1440227036;709736;30278084;97.71;0;28969532;9960080;32.14;12266660;17147876;16
pgxl4;60;1440227096;612080;30375740;98.02;0;28969880;10054156;32.45;12918088;16593860;2544
pgxl4;60;1440227156;503532;30484288;98.38;0;28980976;10150540;32.76;13575052;16044148;4796
pgxl4;60;1440227216;393868;30593952;98.73;0;28991984;10249828;33.08;14233836;15493244;3564
pgxl4;60;1440227276;294176;30693644;99.05;0;28995264;10343012;33.38;14887784;14938632;24
pgxl4;60;1440227336;213156;30774664;99.31;0;28975372;10442844;33.70;15505188;14401064;12
pgxl4;60;1440227396;220132;30767688;99.29;0;28854956;10555992;34.06;15941744;13957404;12
pgxl4;60;1440227456;226472;30761348;99.27;0;28740888;10662968;34.41;15882740;14009104;12
pgxl4;60;1440227516;230168;30757652;99.26;0;28633904;10765544;34.74;14605360;15281988;12
pgxl4;60;1440227576;226304;30761516;99.27;0;28539820;10863656;35.06;13879952;16011728;20
pgxl4;60;1440227636;237312;30750508;99.23;0;28492624;10898296;35.17;12019788;17856160;7228
pgxl4;60;1440227696;212548;30775272;99.31;0;28467844;10981756;35.44;11313812;18612260;12
pgxl4;60;1440227756;208964;30778856;99.33;0;27954916;11509780;37.14;11583064;18362572;222428
pgxl4;60;1440227816;1109748;29878072;96.42;0;28862768;9657128;31.16;10928288;18079064;12
pgxl4;60;1440227876;208304;30779516;99.33;0;29732272;9657264;31.16;11694572;18182256;24
pgxl4;60;1440227936;234972;30752848;99.24;0;29692168;9657256;31.16;11362220;18475024;12
pgxl4;60;1440227996;223616;30764204;99.28;0;29708180;9657672;31.17;11086080;18768212;24
pgxl4;60;1440228056;222828;30764992;99.28;0;29606560;9833796;31.73;11041692;18785372;12
pgxl4;60;1440228116;222644;30765176;99.28;0;28994896;10165980;32.81;10685344;18867468;166032
pgxl4;60;1440228176;229828;30757992;99.26;0;28152012;11036500;35.62;12011896;17565308;0
pgxl4;60;1440228236;230888;30756932;99.25;0;28148284;11036500;35.62;12181548;17391964;96
pgxl4;60;1440228296;836816;30151004;97.30;0;27585688;11021864;35.57;11292368;17704368;301772
pgxl4;60;1440228356;2680740;28307080;91.35;0;26420840;10255156;33.09;11945384;15121064;12
pgxl4;60;1440228416;228100;30759720;99.26;0;28868176;10249692;33.08;13670856;15839812;43844
pgxl4;60;1440228476;230168;30757652;99.26;0;28876544;10249688;33.08;12092112;17426580;365328
pgxl4;60;1440228536;229540;30758280;99.26;0;28877488;10249700;33.08;13525264;15994508;91464
pgxl4;60;1440228596;1861568;29126252;93.99;0;27256120;10249692;33.08;16243468;11655052;24
pgxl4;60;1440228656;1815456;29172364;94.14;0;27293544;10260460;33.11;16255028;11689756;18688
pgxl4;60;1440228716;1513064;29474756;95.12;0;27573236;10465972;33.77;21419560;7080972;46076
pgxl4;60;1440228776;2181276;28806544;92.96;0;27417120;10025904;32.35;22285992;5645964;20
pgxl4;60;1440228836;1766332;29221488;94.30;0;27783220;10076768;32.52;22572184;5771744;47640
pgxl4;60;1440228896;244960;30742860;99.21;0;29357488;10027236;32.36;22075164;7798508;16
pgxl4;60;1440228956;226016;30761804;99.27;0;29400704;10027228;32.36;20555308;9360792;593656
pgxl4;60;1440229016;923756;30064064;97.02;0;28698484;10131536;32.70;22736904;6574204;20
pgxl4;60;1440229076;1038832;29948988;96.65;0;28698572;10017596;32.33;23041460;6176092;12
pgxl4;60;1440229136;223536;30764284;99.28;0;29509780;10017660;32.33;21168996;8859288;1915088
pgxl4;60;1440229196;1837828;29149992;94.07;0;27715068;10217004;32.97;21019624;7401668;12
pgxl4;60;1440229256;1163092;29824728;96.25;0;28576768;10017268;32.33;24957388;4138180;12
pgxl4;60;1440229316;941512;30046308;96.96;0;28797064;10017272;32.33;25180324;4135576;20
