ctime,pid,usesysid,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
946684800,8141,10,pgxc,10.93.131.148,60964,2015-08-22 02:14:40.337289-04,2015-08-22 02:14:44.747842-04,2015-08-22 02:14:44.753599-04,f,COPY public.orders FROM STDIN DELIMITER AS '|',active,2015-08-22 02:14:44.801831-04
946684800,8142,10,pgxc,10.93.131.148,32814,2015-08-22 02:14:44.778559-04,2015-08-22 02:14:44.747333-04,2015-08-22 02:14:44.751834-04,f,COPY public.part FROM STDIN DELIMITER AS '|',active,2015-08-22 02:14:44.801141-04
946684800,8147,10,psql,10.93.131.148,32869,2015-08-22 02:14:44.851101-04,,2015-08-22 02:14:44.862968-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-22 02:14:44.86297-04
946684800,8141,10,pgxc,10.93.131.148,60964,2015-08-22 02:14:40.337289-04,2015-08-22 02:14:44.747842-04,2015-08-22 02:14:44.753599-04,f,COPY public.orders FROM STDIN DELIMITER AS '|',active,2015-08-22 02:14:44.801831-04
946684800,8142,10,pgxc,10.93.131.148,32814,2015-08-22 02:14:44.778559-04,2015-08-22 02:14:44.766197-04,2015-08-22 02:14:45.486633-04,f,COPY public.partsupp FROM STDIN DELIMITER AS '|',active,2015-08-22 02:15:26.161654-04
946684800,8148,10,pgxc,10.93.131.148,32870,2015-08-22 02:14:44.859416-04,2015-08-22 02:14:44.766867-04,2015-08-22 02:14:45.497287-04,f,COPY public.partsupp FROM STDIN DELIMITER AS '|',active,2015-08-22 02:15:26.162009-04
946684800,8149,10,pgxc,10.93.131.148,32883,2015-08-22 02:14:44.93815-04,2015-08-22 02:14:44.763087-04,2015-08-22 02:14:45.361447-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-22 02:15:03.638532-04
946684800,8150,10,pgxc,10.93.131.148,32891,2015-08-22 02:14:45.014953-04,2015-08-22 02:14:44.751773-04,2015-08-22 02:14:44.755767-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-22 02:14:45.073598-04
946684800,8151,10,pgxc,10.93.131.148,32899,2015-08-22 02:14:45.36701-04,2015-08-22 02:14:44.763246-04,2015-08-22 02:14:45.403577-04,f,COPY public.partsupp FROM STDIN DELIMITER AS '|',active,2015-08-22 02:15:14.901151-04
946684800,8152,10,pgxc,10.93.131.148,32907,2015-08-22 02:14:48.310053-04,2015-08-22 02:14:44.756021-04,2015-08-22 02:14:45.422993-04,f,COPY public.lineitem FROM STDIN DELIMITER AS '|',active,2015-08-22 02:14:51.221734-04
946684800,8153,10,pgxc,10.93.131.148,32915,2015-08-22 02:14:52.904668-04,2015-08-22 02:14:44.762662-04,2015-08-22 02:14:45.136606-04,f,COPY public.lineitem FROM STDIN DELIMITER AS '|',active,2015-08-22 02:14:55.215618-04
946684800,8154,10,pgxc,10.93.131.148,32923,2015-08-22 02:14:56.262285-04,2015-08-22 02:14:44.762676-04,2015-08-22 02:14:45.271131-04,f,COPY public.lineitem FROM STDIN DELIMITER AS '|',active,2015-08-22 02:14:58.663359-04
946684800,8155,10,pgxc,10.93.131.148,32931,2015-08-22 02:14:59.922552-04,2015-08-22 02:14:44.763205-04,2015-08-22 02:14:45.380013-04,f,COPY public.lineitem FROM STDIN DELIMITER AS '|',active,2015-08-22 02:15:03.755476-04
946684800,8161,10,pgxc,10.93.131.148,32981,2015-08-22 02:15:27.795056-04,2015-08-22 02:14:44.767757-04,2015-08-22 02:14:45.499379-04,f,COPY public.orders FROM STDIN DELIMITER AS '|',active,2015-08-22 02:15:32.087858-04
946684800,8157,10,pgxc,10.93.131.148,32939,2015-08-22 02:15:05.384874-04,2015-08-22 02:14:44.76385-04,2015-08-22 02:14:45.98589-04,f,COPY public.lineitem FROM STDIN DELIMITER AS '|',active,2015-08-22 02:15:09.994216-04
946684800,8158,10,pgxc,10.93.131.148,32957,2015-08-22 02:15:10.940452-04,2015-08-22 02:14:44.765746-04,2015-08-22 02:14:45.404525-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-22 02:15:14.898716-04
946684800,8159,10,pgxc,10.93.131.148,32965,2015-08-22 02:15:16.381884-04,2015-08-22 02:14:44.766626-04,2015-08-22 02:14:45.477034-04,f,COPY public.supplier FROM STDIN DELIMITER AS '|',active,2015-08-22 02:15:20.728832-04
946684800,8160,10,pgxc,10.93.131.148,32973,2015-08-22 02:15:22.049498-04,2015-08-22 02:14:44.765962-04,2015-08-22 02:14:46.850603-04,f,COPY public.part FROM STDIN DELIMITER AS '|',active,2015-08-22 02:15:27.538243-04
946684800,8166,10,pgxc,10.93.131.148,33000,2015-08-22 02:15:42.987704-04,,2015-08-22 02:15:46.771272-04,f,SET global_session TO coordinator_21353;,idle,2015-08-22 02:15:46.771638-04
946684800,8165,10,pgxc,10.93.131.148,32989,2015-08-22 02:15:35.668515-04,2015-08-22 02:14:44.767987-04,2015-08-22 02:14:45.481377-04,f,COPY public.partsupp FROM STDIN DELIMITER AS '|',active,2015-08-22 02:15:40.142233-04
