# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl6;60;1440226796;5966128;25021692;80.75;0;24094140;9535452;30.77;20926012;3227936;85348
pgxl6;60;1440226856;213900;30773920;99.31;0;29610268;9767884;31.52;13664156;16210404;133868
pgxl6;60;1440226916;871056;30116764;97.19;0;28953760;9795708;31.61;11067220;18177308;64344
pgxl6;60;1440226976;765460;30222360;97.53;0;28966796;9885928;31.90;11678776;17670888;12
pgxl6;60;1440227036;667100;30320720;97.85;0;28966880;9982464;32.21;12326828;17119336;12
pgxl6;60;1440227096;569232;30418588;98.16;0;28967268;10079304;32.53;12977212;16566124;1276
pgxl6;60;1440227156;462276;30525544;98.51;0;28977300;10175720;32.84;13633908;16015924;4188
pgxl6;60;1440227216;353488;30634332;98.86;0;28988152;10271992;33.15;14287172;15469884;4972
pgxl6;60;1440227276;251028;30736792;99.19;0;28992428;10369248;33.46;14943540;14915032;12
pgxl6;60;1440227336;216972;30770848;99.30;0;28926112;10469476;33.79;15458064;14434008;16
pgxl6;60;1440227396;228048;30759772;99.26;0;28800704;10582788;34.15;15895588;13984368;12
pgxl6;60;1440227456;218888;30768932;99.29;0;28703372;10689600;34.50;15646284;14243488;12
pgxl6;60;1440227516;229260;30758560;99.26;0;28587688;10793280;34.83;14458804;15418860;12
pgxl6;60;1440227576;220940;30766880;99.29;0;28496764;10891396;35.15;13800116;16085228;12
pgxl6;60;1440227636;212724;30775096;99.31;0;28475764;10916472;35.23;12157140;17732252;5604
pgxl6;60;1440227696;219916;30767904;99.29;0;28458496;10954392;35.35;11295796;18603904;12
pgxl6;60;1440227756;222316;30765504;99.28;0;27924148;11504248;37.13;11580936;18336496;117192
pgxl6;60;1440227816;1077376;29910444;96.52;0;28848204;9679264;31.24;10922888;18099888;12
pgxl6;60;1440227876;218956;30768864;99.29;0;29671292;9679536;31.24;11632668;18213336;20
pgxl6;60;1440227936;233776;30754044;99.25;0;29643704;9679400;31.24;11321424;18496928;24
pgxl6;60;1440227996;246420;30741400;99.20;0;29636100;9679672;31.24;11020080;18790060;24
pgxl6;60;1440228056;264384;30723436;99.15;0;29513316;9863004;31.83;10950872;18819032;12
pgxl6;60;1440228116;217788;30770032;99.30;0;28981120;10157724;32.78;10676704;18861232;166256
pgxl6;60;1440228176;228172;30759648;99.26;0;28132604;11028028;35.59;12039324;17518576;137544
pgxl6;60;1440228236;220480;30767340;99.29;0;28138820;11028032;35.59;11982080;17582352;272884
pgxl6;60;1440228296;1069916;29917904;96.55;0;27350844;11013476;35.54;11191568;17571012;95716
pgxl6;60;1440228356;2708928;28278892;91.26;0;26389012;10246672;33.07;11939428;15095576;12
pgxl6;60;1440228416;233100;30754720;99.25;0;28858056;10241212;33.05;13656804;15844164;372704
pgxl6;60;1440228476;213724;30774096;99.31;0;28888168;10241172;33.05;12207608;17323132;117984
pgxl6;60;1440228536;211116;30776704;99.32;0;28891544;10241216;33.05;13389216;16145084;70636
pgxl6;60;1440228596;1853816;29134004;94.02;0;27259936;10241208;33.05;16253964;11648728;20
pgxl6;60;1440228656;1767952;29219868;94.29;0;27297500;10292120;33.21;16654352;11334740;17956
pgxl6;60;1440228716;1499916;29487904;95.16;0;27555312;10496288;33.87;21927904;6591064;42044
pgxl6;60;1440228776;2203564;28784256;92.89;0;27398952;10017080;32.33;22763124;5150512;36
pgxl6;60;1440228836;1700848;29286972;94.51;0;27851212;10068444;32.49;23068020;5342916;39784
pgxl6;60;1440228896;228100;30759720;99.26;0;29383244;10019020;32.33;22345732;7554156;16
pgxl6;60;1440228956;226548;30761272;99.27;0;29405916;10019024;32.33;20750052;9171588;595152
pgxl6;60;1440229016;928948;30058872;97.00;0;28703512;10115040;32.64;22952404;6359888;12
pgxl6;60;1440229076;1041008;29946812;96.64;0;28703544;10009312;32.30;23144932;6078104;12
pgxl6;60;1440229136;208916;30778904;99.33;0;29531704;10009304;32.30;21411624;8639276;1636320
pgxl6;60;1440229196;2229096;28758724;92.81;0;27329528;10208712;32.94;21215748;6819896;12
pgxl6;60;1440229256;1551708;29436112;94.99;0;28192528;10008996;32.30;24938988;3772784;12
pgxl6;60;1440229316;938664;30049156;96.97;0;28805312;10008976;32.30;25178628;4146404;80
