# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
pgxl6;60;1440226796;-4955.93;0.00;4919.40
pgxl6;60;1440226856;-23967.62;0.00;22983.87
pgxl6;60;1440226916;2738.15;0.00;-2735.45
pgxl6;60;1440226976;-439.98;0.00;54.32
pgxl6;60;1440227036;-409.83;0.00;0.35
pgxl6;60;1440227096;-407.78;0.00;1.62
pgxl6;60;1440227156;-445.65;0.00;41.80
pgxl6;60;1440227216;-453.28;0.00;45.22
pgxl6;60;1440227276;-426.92;0.00;17.82
pgxl6;60;1440227336;-141.88;0.00;-276.27
pgxl6;60;1440227396;46.15;0.00;-522.53
pgxl6;60;1440227456;-38.17;0.00;-405.55
pgxl6;60;1440227516;43.22;0.00;-482.02
pgxl6;60;1440227576;-34.67;0.00;-378.85
pgxl6;60;1440227636;-34.23;0.00;-87.50
pgxl6;60;1440227696;29.97;0.00;-71.95
pgxl6;60;1440227756;10.00;0.00;-2226.45
pgxl6;60;1440227816;3562.75;0.00;3850.23
pgxl6;60;1440227876;-3576.75;0.00;3429.53
pgxl6;60;1440227936;61.75;0.00;-114.95
pgxl6;60;1440227996;52.68;0.00;-31.68
pgxl6;60;1440228056;74.85;0.00;-511.60
pgxl6;60;1440228116;-194.15;0.00;-2217.48
pgxl6;60;1440228176;43.27;0.00;-3535.48
pgxl6;60;1440228236;-32.05;0.00;25.90
pgxl6;60;1440228296;3539.32;0.00;-3283.23
pgxl6;60;1440228356;6829.22;0.00;-4007.63
pgxl6;60;1440228416;-10315.95;0.00;10287.68
pgxl6;60;1440228476;-80.73;0.00;125.47
pgxl6;60;1440228536;-10.87;0.00;14.07
pgxl6;60;1440228596;6844.58;0.00;-6798.37
pgxl6;60;1440228656;-357.77;0.00;156.52
pgxl6;60;1440228716;-1116.82;0.00;1074.22
pgxl6;60;1440228776;2931.87;0.00;-651.50
pgxl6;60;1440228836;-2094.65;0.00;1884.42
pgxl6;60;1440228896;-6136.45;0.00;6383.47
pgxl6;60;1440228956;-6.47;0.00;94.47
pgxl6;60;1440229016;2926.67;0.00;-2926.68
pgxl6;60;1440229076;466.92;0.00;0.13
pgxl6;60;1440229136;-3467.05;0.00;3450.67
pgxl6;60;1440229196;8417.42;0.00;-9175.73
pgxl6;60;1440229256;-2822.45;0.00;3595.83
pgxl6;60;1440229316;-2554.35;0.00;2553.27
