ctime,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,517,0,626,23784,241931,6363,0,0,0
946684800,4,9787,11,131542509,244222376,5497514029,715463367,244974941,224,381067
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,519,0,637,23848,242933,6374,0,0,0
946684800,26,9853,11,131542580,244226121,5497519824,715464931,244974942,224,381067
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,521,0,637,23923,243935,6385,0,0,0
946684800,98,10019,11,132786167,244274559,5508945400,726875436,244974943,224,381067
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,523,0,652,23983,244937,6396,0,0,0
946684800,99,10039,11,133850446,245246468,5602825604,729721855,244974944,224,381067
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,525,0,683,24027,245939,6407,0,0,0
946684800,99,10205,11,133900755,247039596,5603418304,730310263,244974944,224,381067
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,527,0,683,24102,246941,6418,0,0,0
946684800,99,10256,11,134965099,249432362,5620449448,731336643,244974944,224,381067
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,529,0,683,24177,247943,6429,0,0,0
946684800,96,10267,11,134965099,249435329,5620454891,731337901,244974944,224,381067
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,531,0,683,24252,248945,6440,0,0,0
946684800,99,10323,11,135321620,249632811,5623865475,732243014,244974944,224,381067
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,533,0,683,24327,249947,6451,0,0,0
946684800,96,10334,11,135321620,249635778,5623870918,732244272,244974944,224,381067
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,535,0,683,24402,250949,6462,0,0,0
946684800,96,10385,11,136788639,250470690,5728153163,735491344,244974944,224,381067
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,537,0,683,24477,251951,6473,0,0,0
946684800,98,10426,11,136861514,250828873,5728966895,735532085,244974944,224,381067
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,539,0,683,24552,252953,6484,0,0,0
946684800,96,10447,11,139428263,262799070,5854471997,785958785,244974944,224,381067
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,541,0,683,24627,253955,6495,0,0,0
946684800,96,10464,11,139428263,262802009,5854477014,785959980,244974944,224,381067
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,543,0,683,24702,254957,6506,0,0,0
946684800,98,10506,11,141832293,274973803,5979993032,836396056,244974944,225,381067
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,545,0,683,24777,255959,6517,0,0,0
946684800,31,10657,11,144541417,278228647,6097353660,842471959,244974944,226,381067
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,547,0,698,24837,256961,6528,0,0,0
946684800,32,10717,11,146165528,278781868,6146341602,890637258,244974944,226,381067
946684800,0,0,0,0,0,0,0,0,0,0
