ctime,pid,usesysid,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
946684800,22586,10,psql,10.93.131.148,40527,2015-08-22 03:43:47.259345-04,,2015-08-22 03:43:47.273896-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:43:47.273899-04
946684800,22584,10,psql,10.93.131.148,40521,2015-08-22 03:43:47.252633-04,,2015-08-22 03:43:47.274279-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:43:47.274284-04
946684800,22588,10,psql,10.93.131.148,40535,2015-08-22 03:43:47.270944-04,,2015-08-22 03:43:47.275526-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:43:47.275528-04
946684800,22587,10,psql,10.93.131.148,40532,2015-08-22 03:43:47.266147-04,,2015-08-22 03:43:47.287908-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:43:47.287911-04
946684800,22538,10,pgxc,10.93.131.148,40275,2015-08-22 03:42:47.133742-04,2015-08-22 03:42:54.766765-04,2015-08-22 03:42:54.77059-04,f,Remote Subplan,active,2015-08-22 03:42:54.822341-04
946684800,22561,10,pgxc,10.93.131.148,40440,2015-08-22 03:42:55.02803-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:31.414156-04,f,Remote Subplan,active,2015-08-22 03:44:31.42359-04
946684800,22562,10,pgxc,10.93.131.148,40452,2015-08-22 03:42:55.203381-04,2015-08-22 03:42:55.14715-04,2015-08-22 03:42:55.460621-04,f,Remote Subplan,active,2015-08-22 03:42:55.533787-04
946684800,22563,10,pgxc,10.92.9.245,33517,2015-08-22 03:42:55.281143-04,2015-08-22 03:42:55.14715-04,2015-08-22 03:44:40.636856-04,f,Remote Subplan,active,2015-08-22 03:44:40.807892-04
946684800,22564,10,pgxc,10.87.3.232,44329,2015-08-22 03:42:55.281251-04,2015-08-22 03:42:55.14715-04,2015-08-22 03:44:46.454475-04,f,Remote Subplan,active,2015-08-22 03:44:46.629424-04
946684800,22565,10,pgxc,10.94.132.84,43992,2015-08-22 03:42:55.285296-04,2015-08-22 03:42:55.14715-04,2015-08-22 03:44:46.338342-04,f,Remote Subplan,active,2015-08-22 03:44:46.522339-04
946684800,22566,10,pgxc,10.223.4.4,37251,2015-08-22 03:42:55.28665-04,2015-08-22 03:42:55.14715-04,2015-08-22 03:44:46.694797-04,f,Remote Subplan,active,2015-08-22 03:44:46.868678-04
946684800,22567,10,pgxc,10.93.131.148,40460,2015-08-22 03:42:55.286938-04,2015-08-22 03:42:54.838978-04,2015-08-22 03:42:54.841821-04,f,Remote Subplan,active,2015-08-22 03:42:55.329364-04
946684800,22568,10,pgxc,10.87.3.185,51592,2015-08-22 03:42:55.289972-04,2015-08-22 03:42:55.14715-04,2015-08-22 03:44:45.935929-04,f,Remote Subplan,active,2015-08-22 03:44:46.123125-04
946684800,22569,10,pgxc,10.87.8.227,50614,2015-08-22 03:42:55.293072-04,2015-08-22 03:42:55.14715-04,2015-08-22 03:44:46.293516-04,f,Remote Subplan,active,2015-08-22 03:44:46.466183-04
946684800,22570,10,pgxc,10.87.3.206,38313,2015-08-22 03:42:55.500622-04,2015-08-22 03:42:55.14715-04,2015-08-22 03:44:46.733137-04,f,Remote Subplan,active,2015-08-22 03:44:47.118633-04
946684800,22571,10,pgxc,10.87.3.185,51607,2015-08-22 03:42:56.132327-04,2015-08-22 03:42:55.14715-04,2015-08-22 03:44:46.270168-04,f,Remote Subplan,active,2015-08-22 03:44:47.285642-04
946684800,22572,10,pgxc,10.87.8.227,50629,2015-08-22 03:42:56.133205-04,2015-08-22 03:42:55.14715-04,2015-08-22 03:44:46.26449-04,f,Remote Subplan,active,2015-08-22 03:44:47.280055-04
946684800,22573,10,pgxc,10.87.3.206,38322,2015-08-22 03:42:56.134291-04,2015-08-22 03:42:55.14715-04,2015-08-22 03:44:46.258254-04,f,Remote Subplan,active,2015-08-22 03:44:47.284504-04
946684800,22574,10,pgxc,10.92.9.245,33532,2015-08-22 03:42:56.134922-04,2015-08-22 03:42:55.14715-04,2015-08-22 03:44:46.264886-04,f,Remote Subplan,active,2015-08-22 03:44:47.283471-04
946684800,22575,10,pgxc,10.223.4.4,37266,2015-08-22 03:42:56.135072-04,2015-08-22 03:42:55.14715-04,2015-08-22 03:44:46.258222-04,f,Remote Subplan,active,2015-08-22 03:44:47.286753-04
946684800,22576,10,pgxc,10.87.3.232,44344,2015-08-22 03:42:56.136458-04,2015-08-22 03:42:55.14715-04,2015-08-22 03:44:46.270405-04,f,Remote Subplan,active,2015-08-22 03:44:47.287848-04
946684800,22577,10,pgxc,10.94.132.84,44008,2015-08-22 03:42:56.136634-04,2015-08-22 03:42:55.14715-04,2015-08-22 03:44:46.265795-04,f,Remote Subplan,active,2015-08-22 03:44:47.27969-04
946684800,22578,10,pgxc,10.95.141.120,60650,2015-08-22 03:42:56.286637-04,2015-08-22 03:42:55.14715-04,2015-08-22 03:44:44.868631-04,f,Remote Subplan,active,2015-08-22 03:44:46.05484-04
946684800,22579,10,pgxc,10.95.141.120,60666,2015-08-22 03:42:56.425262-04,2015-08-22 03:42:55.14715-04,2015-08-22 03:44:45.930936-04,f,Remote Subplan,active,2015-08-22 03:44:47.277576-04
946684800,22580,10,pgxc,10.93.131.148,40469,2015-08-22 03:42:57.569078-04,2015-08-22 03:42:57.441668-04,2015-08-22 03:42:57.46261-04,f,COPY public.lineitem FROM STDIN DELIMITER AS '|',active,2015-08-22 03:42:57.636314-04
946684800,22582,10,pgxc,10.93.131.148,40481,2015-08-22 03:43:15.311076-04,,2015-08-22 03:43:15.974869-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-22 03:43:16.11527-04
946684800,22590,10,pgxc,10.223.4.4,37293,2015-08-22 03:44:31.380954-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:47.168363-04,f,Remote Subplan,active,2015-08-22 03:44:47.265769-04
946684800,22591,10,pgxc,10.94.132.84,44034,2015-08-22 03:44:31.381028-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:47.167351-04,f,Remote Subplan,active,2015-08-22 03:44:47.261626-04
946684800,22592,10,pgxc,10.92.9.245,33559,2015-08-22 03:44:31.381762-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:47.179134-04,f,Remote Subplan,active,2015-08-22 03:44:47.275604-04
946684800,22593,10,pgxc,10.95.141.120,60693,2015-08-22 03:44:31.385952-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:47.168514-04,f,Remote Subplan,active,2015-08-22 03:44:47.265512-04
946684800,22594,10,pgxc,10.87.8.227,50656,2015-08-22 03:44:31.386164-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:47.170693-04,f,Remote Subplan,active,2015-08-22 03:44:47.264448-04
946684800,22595,10,pgxc,10.87.3.185,51634,2015-08-22 03:44:31.38661-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:47.178932-04,f,Remote Subplan,active,2015-08-22 03:44:47.274127-04
946684800,22596,10,pgxc,10.87.3.206,38355,2015-08-22 03:44:31.392628-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:47.150967-04,f,Remote Subplan,active,2015-08-22 03:44:47.258084-04
946684800,22597,10,pgxc,10.87.3.232,44371,2015-08-22 03:44:31.397313-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:47.168093-04,f,Remote Subplan,active,2015-08-22 03:44:47.272565-04
946684800,22598,10,pgxc,10.223.4.4,37309,2015-08-22 03:44:31.478484-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:47.093638-04,f,Remote Subplan,active,2015-08-22 03:44:47.286014-04
946684800,22599,10,pgxc,10.87.3.185,51650,2015-08-22 03:44:31.478902-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:47.084187-04,f,Remote Subplan,active,2015-08-22 03:44:47.276045-04
946684800,22600,10,pgxc,10.87.3.232,44387,2015-08-22 03:44:31.479124-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:47.083847-04,f,Remote Subplan,active,2015-08-22 03:44:47.272992-04
946684800,22601,10,pgxc,10.92.9.245,33575,2015-08-22 03:44:31.480119-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:47.073626-04,f,Remote Subplan,active,2015-08-22 03:44:47.273943-04
946684800,22602,10,pgxc,10.87.8.227,50672,2015-08-22 03:44:31.480308-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:47.081752-04,f,Remote Subplan,active,2015-08-22 03:44:47.27541-04
946684800,22603,10,pgxc,10.87.3.206,38368,2015-08-22 03:44:31.48073-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:47.085845-04,f,Remote Subplan,active,2015-08-22 03:44:47.274649-04
946684800,22604,10,pgxc,10.95.141.120,60709,2015-08-22 03:44:31.481737-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:47.084965-04,f,Remote Subplan,active,2015-08-22 03:44:47.274744-04
946684800,22605,10,pgxc,10.94.132.84,44052,2015-08-22 03:44:31.493006-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:47.069922-04,f,Remote Subplan,active,2015-08-22 03:44:47.27153-04
946684800,22606,10,pgxc,10.95.141.120,60724,2015-08-22 03:44:31.55292-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.996917-04,f,Remote Subplan,active,2015-08-22 03:44:47.262112-04
946684800,22607,10,pgxc,10.87.8.227,50688,2015-08-22 03:44:31.555636-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.994526-04,f,Remote Subplan,active,2015-08-22 03:44:47.262675-04
946684800,22608,10,pgxc,10.87.3.185,51666,2015-08-22 03:44:31.556082-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.989988-04,f,Remote Subplan,idle in transaction,2015-08-22 03:44:47.286302-04
946684800,22609,10,pgxc,10.87.3.206,38383,2015-08-22 03:44:31.556983-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.990902-04,f,Remote Subplan,active,2015-08-22 03:44:47.262193-04
946684800,22610,10,pgxc,10.92.9.245,33591,2015-08-22 03:44:31.557362-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.989855-04,f,Remote Subplan,active,2015-08-22 03:44:47.271492-04
946684800,22611,10,pgxc,10.87.3.232,44403,2015-08-22 03:44:31.55758-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:47.014882-04,f,Remote Subplan,active,2015-08-22 03:44:47.280035-04
946684800,22612,10,pgxc,10.223.4.4,37325,2015-08-22 03:44:31.558592-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.997338-04,f,Remote Subplan,idle in transaction,2015-08-22 03:44:47.287264-04
946684800,22613,10,pgxc,10.94.132.84,44068,2015-08-22 03:44:31.568974-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.984251-04,f,Remote Subplan,idle in transaction,2015-08-22 03:44:47.286598-04
946684800,22614,10,pgxc,10.87.3.232,44419,2015-08-22 03:44:31.632056-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.921018-04,f,Remote Subplan,active,2015-08-22 03:44:47.268065-04
946684800,22615,10,pgxc,10.87.8.227,50704,2015-08-22 03:44:31.6437-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.920373-04,f,Remote Subplan,idle in transaction,2015-08-22 03:44:47.287028-04
946684800,22616,10,pgxc,10.87.3.185,51682,2015-08-22 03:44:31.644706-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.907678-04,f,Remote Subplan,active,2015-08-22 03:44:47.272901-04
946684800,22617,10,pgxc,10.223.4.4,37341,2015-08-22 03:44:31.644933-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.917602-04,f,Remote Subplan,active,2015-08-22 03:44:47.278268-04
946684800,22618,10,pgxc,10.95.141.120,60741,2015-08-22 03:44:31.645365-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.908532-04,f,Remote Subplan,idle in transaction,2015-08-22 03:44:47.287441-04
946684800,22619,10,pgxc,10.87.3.206,38402,2015-08-22 03:44:31.646969-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.907467-04,f,Remote Subplan,active,2015-08-22 03:44:47.270262-04
946684800,22620,10,pgxc,10.94.132.84,44084,2015-08-22 03:44:31.657506-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.891499-04,f,Remote Subplan,idle in transaction,2015-08-22 03:44:47.287687-04
946684800,22621,10,pgxc,10.92.9.245,33608,2015-08-22 03:44:31.660052-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.888725-04,f,Remote Subplan,idle in transaction,2015-08-22 03:44:47.287189-04
946684800,22622,10,pgxc,10.87.3.185,51698,2015-08-22 03:44:31.722658-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.820482-04,f,Remote Subplan,active,2015-08-22 03:44:47.264823-04
946684800,22623,10,pgxc,10.87.3.232,44435,2015-08-22 03:44:31.723489-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.834788-04,f,Remote Subplan,active,2015-08-22 03:44:47.275006-04
946684800,22624,10,pgxc,10.87.8.227,50720,2015-08-22 03:44:31.735535-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.815464-04,f,Remote Subplan,active,2015-08-22 03:44:47.266908-04
946684800,22625,10,pgxc,10.87.3.206,38415,2015-08-22 03:44:31.735796-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.810833-04,f,Remote Subplan,active,2015-08-22 03:44:47.26497-04
946684800,22626,10,pgxc,10.94.132.84,44098,2015-08-22 03:44:31.737374-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.794116-04,f,Remote Subplan,idle in transaction,2015-08-22 03:44:47.265858-04
946684800,22627,10,pgxc,10.95.141.120,60757,2015-08-22 03:44:31.740507-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.806855-04,f,Remote Subplan,active,2015-08-22 03:44:47.265693-04
946684800,22628,10,pgxc,10.223.4.4,37358,2015-08-22 03:44:31.751096-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.805534-04,f,Remote Subplan,active,2015-08-22 03:44:47.268842-04
946684800,22629,10,pgxc,10.92.9.245,33625,2015-08-22 03:44:31.753508-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.790167-04,f,Remote Subplan,active,2015-08-22 03:44:47.265089-04
946684800,22630,10,pgxc,10.87.3.232,44451,2015-08-22 03:44:31.804008-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.764007-04,f,Remote Subplan,active,2015-08-22 03:44:47.280453-04
946684800,22631,10,pgxc,10.87.3.185,51714,2015-08-22 03:44:31.805967-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.743341-04,f,Remote Subplan,active,2015-08-22 03:44:47.271588-04
946684800,22632,10,pgxc,10.87.8.227,50736,2015-08-22 03:44:31.821393-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.728149-04,f,Remote Subplan,idle in transaction,2015-08-22 03:44:47.286933-04
946684800,22633,10,pgxc,10.223.4.4,37374,2015-08-22 03:44:31.828188-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.701015-04,f,Remote Subplan,idle in transaction,2015-08-22 03:44:47.270599-04
946684800,22634,10,pgxc,10.95.141.120,60773,2015-08-22 03:44:31.832499-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.700761-04,f,Remote Subplan,idle in transaction,2015-08-22 03:44:47.286973-04
946684800,22635,10,pgxc,10.87.3.206,38434,2015-08-22 03:44:31.843303-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.707861-04,f,Remote Subplan,active,2015-08-22 03:44:47.266329-04
946684800,22636,10,pgxc,10.92.9.245,33641,2015-08-22 03:44:31.846765-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.696893-04,f,Remote Subplan,active,2015-08-22 03:44:47.269537-04
946684800,22637,10,pgxc,10.94.132.84,44116,2015-08-22 03:44:31.848003-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.695112-04,f,Remote Subplan,active,2015-08-22 03:44:47.284149-04
946684800,22638,10,pgxc,10.87.3.185,51730,2015-08-22 03:44:31.886926-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.668669-04,f,Remote Subplan,active,2015-08-22 03:44:47.276626-04
946684800,22639,10,pgxc,10.87.3.232,44467,2015-08-22 03:44:31.889451-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.666334-04,f,Remote Subplan,idle in transaction,2015-08-22 03:44:47.287763-04
946684800,22640,10,pgxc,10.223.4.4,37390,2015-08-22 03:44:31.924423-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.597444-04,f,Remote Subplan,active,2015-08-22 03:44:47.267497-04
946684800,22641,10,pgxc,10.87.8.227,50753,2015-08-22 03:44:31.939118-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.627556-04,f,Remote Subplan,active,2015-08-22 03:44:47.281763-04
946684800,22642,10,pgxc,10.92.9.245,33657,2015-08-22 03:44:31.942617-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.599906-04,f,Remote Subplan,active,2015-08-22 03:44:47.276072-04
946684800,22643,10,pgxc,10.95.141.120,60789,2015-08-22 03:44:31.943526-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.600292-04,f,Remote Subplan,active,2015-08-22 03:44:47.271974-04
946684800,22645,10,pgxc,10.87.3.206,38451,2015-08-22 03:44:31.945709-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.606443-04,f,Remote Subplan,active,2015-08-22 03:44:47.273328-04
946684800,22644,10,pgxc,10.94.132.84,44132,2015-08-22 03:44:31.945852-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.61981-04,f,Remote Subplan,active,2015-08-22 03:44:47.283109-04
946684800,22646,10,pgxc,10.87.3.232,44478,2015-08-22 03:44:31.986214-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.580694-04,f,Remote Subplan,active,2015-08-22 03:44:47.285024-04
946684800,22647,10,pgxc,10.87.3.185,51746,2015-08-22 03:44:31.999589-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.528673-04,f,Remote Subplan,idle in transaction,2015-08-22 03:44:47.281583-04
946684800,22648,10,pgxc,10.223.4.4,37404,2015-08-22 03:44:32.034814-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.531877-04,f,Remote Subplan,active,2015-08-22 03:44:47.287675-04
946684800,22649,10,pgxc,10.94.132.84,44145,2015-08-22 03:44:32.056388-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.467354-04,f,Remote Subplan,idle in transaction,2015-08-22 03:44:47.283337-04
946684800,22650,10,pgxc,10.92.9.245,33674,2015-08-22 03:44:32.060742-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.465625-04,f,Remote Subplan,idle in transaction,2015-08-22 03:44:47.287356-04
946684800,22651,10,pgxc,10.95.141.120,60806,2015-08-22 03:44:32.072681-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.481783-04,f,Remote Subplan,active,2015-08-22 03:44:47.282413-04
946684800,22652,10,pgxc,10.87.3.206,38466,2015-08-22 03:44:32.073049-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.472152-04,f,Remote Subplan,idle in transaction,2015-08-22 03:44:47.27863-04
946684800,22653,10,pgxc,10.87.3.232,44493,2015-08-22 03:44:32.076252-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.474868-04,f,Remote Subplan,idle in transaction,2015-08-22 03:44:47.285423-04
946684800,22654,10,pgxc,10.87.8.227,50770,2015-08-22 03:44:32.083134-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.457354-04,f,Remote Subplan,idle in transaction,2015-08-22 03:44:47.283267-04
946684800,22655,10,pgxc,10.87.3.185,51763,2015-08-22 03:44:32.10713-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.452012-04,f,Remote Subplan,active,2015-08-22 03:44:47.288059-04
946684800,22656,10,pgxc,10.223.4.4,37420,2015-08-22 03:44:32.151691-04,2015-08-22 03:44:31.316084-04,2015-08-22 03:44:46.396792-04,f,Remote Subplan,active,2015-08-22 03:44:47.272389-04
