# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl7;60;1440224124;29322848;1664972;5.37;0;1168584;9218104;29.75;555672;815284;250824
pgxl7;60;1440224184;28360476;2627344;8.48;0;2063292;9282760;29.96;1175668;1139044;272144
pgxl7;60;1440224244;27593120;3394700;10.95;0;2950196;9110396;29.40;1673136;1379552;256768
pgxl7;60;1440224304;26463388;4524432;14.60;0;3821284;9376440;30.26;2499708;1651012;497796
pgxl7;60;1440224364;25494320;5493500;17.73;0;4635168;9506216;30.68;3245908;1847064;349888
pgxl7;60;1440224424;24495896;6491924;20.95;0;5364708;9746732;31.45;4378964;1687396;486500
pgxl7;60;1440224484;23294672;7693148;24.83;0;6836084;9434688;30.45;4947972;2277836;791544
pgxl7;60;1440224544;21470216;9517604;30.71;0;7626048;10460484;33.76;7219948;1802504;394440
pgxl7;60;1440224604;21916920;9070900;29.27;0;8356932;9228876;29.78;6746624;1812888;162500
pgxl7;60;1440224664;21105016;9882804;31.89;0;9071408;9338444;30.14;7524908;1827168;446584
pgxl7;60;1440224724;20090668;10897152;35.17;0;9776520;9642060;31.12;8650688;1691352;723552
pgxl7;60;1440224784;19100256;11887564;38.36;0;10458744;9936348;32.07;9643292;1671904;518552
pgxl7;60;1440224844;15675096;15312724;49.42;0;13188716;10583736;34.15;11440216;3257776;309128
pgxl7;60;1440224904;15627508;15360312;49.57;0;13886288;9902180;31.96;11466212;3260496;268924
pgxl7;60;1440224964;12064052;18923768;61.07;0;14704528;12704648;41.00;14647552;3591620;1077188
pgxl7;60;1440225024;13282748;17705072;57.14;0;16432768;9606760;31.00;12521712;4482440;981376
pgxl7;60;1440225084;9322120;21665700;69.92;0;17976628;12397592;40.01;15471168;5445976;760628
pgxl7;60;1440225144;8144324;22843496;73.72;0;18894660;12219992;39.43;19489708;2581392;297536
pgxl7;60;1440225204;8376684;22611136;72.97;0;19381456;11474964;37.03;19319128;2511496;325360
pgxl7;60;1440225264;8827284;22160536;71.51;0;19919476;10466832;33.78;18863348;2509428;302960
pgxl7;60;1440225324;9580488;21407332;69.08;0;20424948;9187708;29.65;18131480;2480864;325008
pgxl7;60;1440225384;9092672;21895148;70.66;0;20913436;9173124;29.60;18674428;2414292;307864
pgxl7;60;1440225444;8579984;22407836;72.31;0;21414784;9169448;29.59;19174464;2414232;276852
pgxl7;60;1440225504;7920124;23067696;74.44;0;21902888;9350636;30.18;19847272;2390932;251640
pgxl7;60;1440225564;6689084;24298736;78.41;0;22406832;10068116;32.49;21158248;2306312;180480
pgxl7;60;1440225624;5639292;25348528;81.80;0;22892948;10602612;34.22;22272548;2230344;134320
pgxl7;60;1440225684;4889264;26098556;84.22;0;23422092;10805024;34.87;23061116;2177116;7028
pgxl7;60;1440225744;4382724;26605096;85.86;0;23915988;10804640;34.87;23556532;2175276;365464
pgxl7;60;1440225804;3872548;27115272;87.50;0;24415704;10800964;34.86;24050256;2179404;84188
pgxl7;60;1440225864;3374764;27613056;89.11;0;24920332;10780076;34.79;24619984;2094784;371888
pgxl7;60;1440225924;2929664;28058156;90.55;0;25377372;10755036;34.71;25094496;2054372;2937268
pgxl7;60;1440225984;1509528;29478292;95.13;0;25377756;12355136;39.87;26530356;2039120;4710676
pgxl7;60;1440226044;240896;30746924;99.22;0;23981844;16255540;52.46;19150456;10709896;703548
pgxl7;60;1440226104;211484;30776336;99.32;0;18567832;21912788;70.71;21315432;8666992;76
pgxl7;60;1440226164;228768;30759052;99.26;0;6192460;39294248;126.81;26785296;3572160;76
pgxl7;60;1440226224;2203400;28784420;92.89;0;7384524;34831008;112.40;23244712;5099968;480344
pgxl7;60;1440226284;6567680;24420140;78.81;0;12247728;23020760;74.29;13922608;9911704;1600144
pgxl7;60;1440226344;14056860;16930960;54.64;0;14921128;11434444;36.90;3758132;12563512;628
pgxl7;60;1440226404;11755952;19231868;62.06;0;18505784;10143264;32.73;2481428;16145084;44
pgxl7;60;1440226464;8177328;22810492;73.61;0;22083888;10143280;32.73;2512896;19691512;76
pgxl7;60;1440226524;4599976;26387844;85.16;0;25664308;10140756;32.72;12165936;13618180;1340
pgxl7;60;1440226584;3488956;27498864;88.74;0;25711832;10162020;32.79;22948948;3943720;1324
pgxl7;60;1440226644;4552000;26435820;85.31;0;25708872;9093064;29.34;21890864;3939048;72
