# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl1;60;1440224124;29481104;1506716;4.86;0;1132756;9037536;29.16;409968;808956;104116
pgxl1;60;1440224184;28422788;2565032;8.28;0;2039616;9202140;29.70;1107888;1143556;342636
pgxl1;60;1440224244;27410000;3577820;11.55;0;2910544;9329596;30.11;1782128;1446952;308960
pgxl1;60;1440224304;26719548;4268272;13.77;0;3774444;9109668;29.40;2262148;1634684;511612
pgxl1;60;1440224364;25582736;5405084;17.44;0;4587936;9438864;30.46;3180708;1822208;383808
pgxl1;60;1440224424;24838788;6149032;19.84;0;5276764;9409796;30.37;4086708;1582764;99292
pgxl1;60;1440224484;23242528;7745292;24.99;0;6800408;9500952;30.66;5008568;2271392;691764
pgxl1;60;1440224544;21510568;9477252;30.58;0;7575772;10435628;33.68;7188832;1798176;324752
pgxl1;60;1440224604;21956168;9031652;29.15;0;8307472;9209288;29.72;6735028;1787400;160272
pgxl1;60;1440224664;21094528;9893292;31.93;0;9034404;9346960;30.16;7568364;1794296;474468
pgxl1;60;1440224724;20100080;10887740;35.14;0;9737732;9608984;31.01;8661364;1675204;625392
pgxl1;60;1440224784;19100412;11887408;38.36;0;10440408;9904100;31.96;9659124;1655168;398324
pgxl1;60;1440224844;15845244;15142576;48.87;0;13144188;10428956;33.66;11308204;3222316;492416
pgxl1;60;1440224904;15709496;15278324;49.30;0;13845676;9827532;31.71;11418660;3226268;465084
pgxl1;60;1440224964;12975552;18012268;58.13;0;14723684;11696876;37.75;13764268;3561124;1245836
pgxl1;60;1440225024;12731476;18256344;58.91;0;16374612;10153104;32.76;13068636;4461068;1138124
pgxl1;60;1440225084;9571204;21416616;69.11;0;17773532;12324560;39.77;15398572;5271220;665796
pgxl1;60;1440225144;9065868;21921952;70.74;0;18853172;11297420;36.46;18587536;2565112;287312
pgxl1;60;1440225204;8429068;22558752;72.80;0;19356292;11416128;36.84;19210844;2566296;354516
pgxl1;60;1440225264;8847508;22140312;71.45;0;19891568;10453112;33.73;18830924;2520536;333872
pgxl1;60;1440225324;9617848;21369972;68.96;0;20383248;9161612;29.57;18095068;2480760;310524
pgxl1;60;1440225384;9117196;21870624;70.58;0;20883384;9147036;29.52;18637148;2427380;291672
pgxl1;60;1440225444;8618928;22368892;72.19;0;21371228;9143556;29.51;19137504;2413196;265852
pgxl1;60;1440225504;8110456;22877364;73.83;0;21874116;9135300;29.48;19643924;2404828;215936
pgxl1;60;1440225564;7363752;23624068;76.24;0;22360788;9403352;30.35;20514772;2275616;163876
pgxl1;60;1440225624;6276952;24710868;79.74;0;22864584;9953672;32.12;21648188;2218932;110784
pgxl1;60;1440225684;5748352;25239468;81.45;0;23381972;9951204;32.11;22224516;2157696;61832
pgxl1;60;1440225744;5225476;25762344;83.14;0;23889808;9951204;32.11;22718392;2172068;8560
pgxl1;60;1440225804;4718512;26269308;84.77;0;24385868;9947916;32.10;23212540;2172524;374948
pgxl1;60;1440225864;4241612;26746208;86.31;0;24871464;9926532;32.03;23780252;2070092;351300
pgxl1;60;1440225924;3595360;27392460;88.40;0;25327824;10107832;32.62;24445828;2037488;2752288
pgxl1;60;1440225984;639652;30348168;97.94;0;25328216;13461580;43.44;27398680;2037892;5203348
pgxl1;60;1440226044;1516112;29471708;95.11;0;24384940;14529668;46.89;18111080;10465072;1724032
pgxl1;60;1440226104;236652;30751168;99.24;0;19867988;20349756;65.67;20815692;9081468;72
pgxl1;60;1440226164;712664;30275156;97.70;0;7345648;37119260;119.79;25698288;4123992;72
pgxl1;60;1440226224;3401764;27586056;89.02;0;12236668;27202056;87.78;18040088;8968680;1763092
pgxl1;60;1440226284;221844;30765976;99.28;0;15327076;27200540;87.78;18100268;11999484;268112
pgxl1;60;1440226344;13854224;17133596;55.29;0;16351860;10110604;32.63;4388544;12084744;938892
pgxl1;60;1440226404;11141672;19846148;64.04;0;18988748;10119232;32.66;7038848;12079460;552528
pgxl1;60;1440226464;7860036;23127784;74.64;0;22187192;10119232;32.66;10228912;12087976;1466020
pgxl1;60;1440226524;5658036;25329784;81.74;0;24316204;10116724;32.65;11814392;12630272;1063148
pgxl1;60;1440226584;3496348;27491472;88.72;0;25633964;9954732;32.12;22821648;3778220;4796
pgxl1;60;1440226644;4335220;26652600;86.01;0;25636128;9069028;29.27;21986988;3778744;76
