Linux 3.10.0-229.el7.x86_64 (pgxl4) 	08/22/2015 	_x86_64_	(4 CPU)

03:42:46 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:43:46 AM     all     26.36      0.00     11.28     30.10      0.21     32.05
03:44:46 AM     all     21.07      0.00      6.96     42.01      0.33     29.63
03:45:46 AM     all     44.85      0.00     13.44     24.48      0.27     16.96
03:46:46 AM     all     37.51      0.00     13.61     11.65      0.13     37.09
03:47:46 AM     all      6.23      0.00      2.03     16.07      0.04     75.63
03:48:46 AM     all      4.66      0.00      0.84      0.00      0.01     94.49
03:49:46 AM     all      1.91      0.00      1.01      6.69      0.02     90.37
03:50:46 AM     all      3.59      0.00      0.29      1.29      0.01     94.82
03:51:46 AM     all      6.83      0.00      2.96     16.86      0.12     73.24
03:52:46 AM     all      1.85      0.00      1.72     64.51      0.41     31.52
03:53:46 AM     all      2.18      0.00      1.89     56.95      0.23     38.76
03:54:46 AM     all      4.35      0.00      2.07     42.56      0.23     50.78
03:55:46 AM     all      6.89      0.00      3.15     58.26      0.26     31.45
03:56:46 AM     all     21.10      0.00      6.33     32.38      0.49     39.70
03:57:46 AM     all     32.18      0.00      3.87     27.78      0.28     35.89
03:58:46 AM     all     68.51      0.00     10.21      2.28      0.13     18.87
03:59:46 AM     all     63.36      0.00      7.91      4.93      0.14     23.66
04:00:46 AM     all     13.82      0.00      3.04     46.72      0.10     36.33
04:01:46 AM     all     48.89      0.00      9.46     20.65      0.27     20.73
04:02:46 AM     all     43.20      0.00      9.50     13.93      0.32     33.05
04:03:46 AM     all     21.16      0.00      2.95     26.51      0.22     49.15
04:04:46 AM     all     12.05      0.00      0.87     23.02      0.18     63.88
04:05:46 AM     all     13.35      0.00      0.96     22.97      0.19     62.53
04:06:46 AM     all      9.80      0.00      1.08     32.62      0.25     56.24
04:07:46 AM     all     23.03      0.00      3.04     41.12      0.26     32.55
04:08:46 AM     all     28.83      0.00      2.25     31.03      0.28     37.61
04:09:46 AM     all     50.26      0.00      3.80     24.37      0.15     21.42
04:10:46 AM     all     40.86      0.00      4.77     29.21      0.17     24.99
04:11:46 AM     all     35.21      0.00      4.62     32.84      0.19     27.14
04:12:46 AM     all     17.35      0.00      3.11     28.43      0.39     50.72
04:13:46 AM     all      9.93      0.00      1.46     32.47      0.40     55.75
04:14:46 AM     all      8.31      0.00      0.99     29.56      0.38     60.76
04:15:46 AM     all     18.02      0.00      2.58     23.57      0.05     55.79
04:16:46 AM     all      6.76      0.00      2.36     52.28      0.26     38.35
04:17:46 AM     all      4.40      0.00      1.41     24.61      0.29     69.29
04:18:46 AM     all      1.81      0.00      0.94     24.68      0.30     72.28
04:19:46 AM     all     14.12      0.00      3.41     39.30      0.31     42.87
04:20:46 AM     all     39.37      0.00     11.13     35.41      0.46     13.62
04:21:46 AM     all     32.57      0.00      7.03      9.97      0.31     50.12
04:22:46 AM     all     35.31      0.00      6.19      8.50      0.30     49.70
04:23:46 AM     all     43.63      0.00      6.07     31.10      0.32     18.87
04:24:46 AM     all     49.49      0.00      6.89     27.44      0.27     15.90
04:25:46 AM     all     51.55      0.00      4.68      7.51      0.20     36.06
04:26:46 AM     all     50.52      0.00      4.52      3.75      0.19     41.02
04:27:46 AM     all     48.33      0.00      6.49      4.68      0.20     40.29
04:28:46 AM     all     39.36      0.00      4.41     23.78      0.31     32.14
04:29:46 AM     all     51.42      0.00      4.69     15.60      0.24     28.05
04:30:46 AM     all     57.72      0.00      8.32      9.58      0.21     24.17
04:31:46 AM     all     63.85      0.00      8.86      1.96      0.18     25.14
04:32:46 AM     all     58.72      0.00      7.12     11.62      0.16     22.39
04:33:46 AM     all     30.36      0.00      3.23     26.54      0.28     39.58
04:34:46 AM     all     46.26      0.00      3.53     19.52      0.19     30.49
04:35:46 AM     all     28.58      0.00      2.37     22.80      0.24     46.02
04:36:46 AM     all     17.17      0.00      2.13     31.38      0.44     48.89
04:37:46 AM     all     31.12      0.00      3.28     29.11      0.34     36.16
04:38:46 AM     all     16.62      0.00      3.56     41.43      0.24     38.15
04:39:46 AM     all      1.31      0.00      1.31     60.66      0.43     36.29
04:40:46 AM     all      4.67      0.00      1.86     40.13      0.37     52.97
04:41:46 AM     all      5.70      0.00      1.28     13.46      0.14     79.43
04:42:46 AM     all     12.59      0.00      2.49      7.80      0.09     77.03
04:43:46 AM     all     14.83      0.00      7.59     43.57      0.74     33.27
04:44:46 AM     all     54.78      0.00      8.82     29.87      0.23      6.31
04:45:46 AM     all     10.11      0.00      4.40     52.24      0.21     33.04
04:46:46 AM     all      7.05      0.00      2.35     72.23      0.32     18.04
04:47:46 AM     all      9.32      0.00      1.59     65.90      0.32     22.87
04:48:46 AM     all     13.57      0.00      2.89     39.41      0.23     43.91
04:49:46 AM     all     20.98      0.00      3.07     48.62      0.16     27.16
04:50:46 AM     all     15.71      0.00      4.38     20.57      0.12     59.22
04:51:46 AM     all     27.17      0.00      5.16     35.97      0.26     31.44
04:52:46 AM     all     46.15      0.00      6.23     25.58      0.20     21.85
04:53:46 AM     all     68.73      0.00      4.82      6.47      0.12     19.85
04:54:46 AM     all     83.85      0.00      4.27      1.57      0.05     10.26
04:55:46 AM     all     29.14      0.00      6.49     33.78      0.15     30.44
04:56:46 AM     all     12.01      0.00      3.25     60.67      0.34     23.73
04:57:46 AM     all     22.23      0.00      4.52     50.71      0.43     22.11
04:58:46 AM     all     25.68      0.00      5.11     39.91      0.28     29.01
04:59:46 AM     all     31.90      0.00      4.02      7.85      0.36     55.87
05:00:46 AM     all     44.47      0.00      4.48     18.22      0.25     32.58
05:01:46 AM     all     70.80      0.00      7.02      6.70      0.13     15.34
05:02:46 AM     all     45.87      0.00      5.63     29.97      0.16     18.36
05:03:46 AM     all     22.04      0.00      4.94     47.29      0.39     25.34
05:04:46 AM     all     35.71      0.00      7.37     35.28      0.37     21.26
05:05:46 AM     all     43.41      0.00      9.11     21.40      0.41     25.67
05:06:46 AM     all     54.83      0.00      7.25     15.75      0.24     21.92
05:07:46 AM     all     26.55      0.00      5.27     38.65      0.40     29.13
05:08:46 AM     all     44.43      0.00      9.70     26.70      0.35     18.82
05:09:46 AM     all     47.36      0.00      8.50      9.52      0.17     34.46
05:10:46 AM     all     16.51      0.00      2.25     28.21      0.31     52.71
05:11:46 AM     all     24.22      0.00      2.61     13.81      0.15     59.21
05:12:46 AM     all     37.50      0.00      3.45      1.70      0.12     57.23
05:13:46 AM     all     44.73      0.00      3.80      2.82      0.10     48.55
05:14:46 AM     all     22.82      0.00      3.33     25.89      0.15     47.80
05:15:46 AM     all     24.96      0.00      4.89     40.48      0.23     29.43
05:16:46 AM     all     16.59      0.00      2.44     46.39      0.34     34.23
05:17:46 AM     all     25.07      0.00      2.99     38.07      0.34     33.52
05:18:46 AM     all     21.14      0.00      2.10     22.89      0.28     53.59
05:19:46 AM     all     23.02      0.00      4.85     30.35      0.64     41.14
05:20:46 AM     all     66.75      0.00      9.49     15.04      0.18      8.54
05:21:46 AM     all     48.09      0.00      6.26     25.52      0.34     19.78
05:22:46 AM     all     54.40      0.00      7.45     17.77      0.30     20.07
05:23:46 AM     all     46.62      0.00      5.41     15.12      0.38     32.47
05:24:46 AM     all     45.86      0.00      5.90      7.43      0.29     40.53
05:25:46 AM     all      2.92      0.00      0.92      0.35      0.05     95.76
05:26:46 AM     all      8.55      0.00      0.78      0.02      0.01     90.65
05:27:46 AM     all     24.56      0.00      0.99      0.07      0.00     74.38
05:28:46 AM     all      7.75      0.00      2.63     13.24      0.06     76.33
05:29:46 AM     all      2.39      0.00      0.83      7.21      0.05     89.52
05:30:46 AM     all      0.06      0.00      2.87      0.05      0.00     97.01
