Linux 3.10.0-229.el7.x86_64 (pgxl) 	08/22/2015 	_x86_64_	(4 CPU)

03:42:45 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:43:45 AM     all     15.92      0.00     18.58      0.09      0.00     65.40
03:44:45 AM     all      2.16      0.00     22.95      0.00      0.00     74.88
03:45:45 AM     all      2.30      0.00     22.94      0.00      0.00     74.76
03:46:45 AM     all      2.12      0.00     23.00      0.00      0.00     74.88
03:47:45 AM     all      2.11      0.00     23.03      0.00      0.00     74.86
03:48:45 AM     all      2.14      0.00     22.96      0.01      0.00     74.89
03:49:45 AM     all      2.17      0.00     22.95      0.00      0.00     74.87
03:50:45 AM     all      2.15      0.00     22.97      0.00      0.00     74.88
03:51:45 AM     all     12.26      0.00     23.64      0.00      0.02     64.08
03:52:45 AM     all      2.16      0.00     22.97      0.00      0.00     74.87
03:53:45 AM     all      2.24      0.00     22.97      0.00      0.00     74.79
03:54:46 AM     all      2.21      0.00     22.90      0.00      0.00     74.89
03:55:45 AM     all      2.27      0.00     22.93      0.00      0.00     74.80
03:56:46 AM     all      9.32      0.00     24.17      0.00      0.01     66.49
03:57:45 AM     all      2.20      0.00     22.94      0.00      0.00     74.85
03:58:45 AM     all      2.13      0.00     23.00      0.00      0.00     74.87
03:59:46 AM     all      4.12      0.00     20.33      0.00      0.00     75.54
04:00:45 AM     all      3.41      0.00     21.59      0.09      0.00     74.91
04:01:45 AM     all      2.11      0.00     23.03      0.00      0.00     74.86
04:02:46 AM     all      2.11      0.00     23.01      0.00      0.00     74.87
04:03:45 AM     all      2.09      0.00     23.00      0.01      0.00     74.89
04:04:45 AM     all      2.13      0.00     22.98      0.00      0.00     74.89
04:05:46 AM     all      2.14      0.00     22.96      0.00      0.00     74.90
04:06:46 AM     all      2.13      0.00     22.98      0.01      0.00     74.88
04:07:46 AM     all      2.12      0.00     23.00      0.00      0.00     74.87
04:08:46 AM     all      2.13      0.00     22.99      0.00      0.00     74.88
04:09:46 AM     all      2.16      0.00     22.95      0.00      0.00     74.88
04:10:46 AM     all      2.31      0.00     23.01      0.00      0.00     74.67
04:11:46 AM     all      2.19      0.00     22.95      0.00      0.00     74.86
04:12:46 AM     all      2.09      0.00     23.03      0.00      0.00     74.87
04:13:46 AM     all      1.99      0.00     23.09      0.01      0.00     74.91
04:14:46 AM     all      2.13      0.00     22.97      0.00      0.00     74.90
04:15:46 AM     all      2.17      0.00     22.96      0.00      0.00     74.87
04:16:46 AM     all      5.27      0.00     18.40      0.01      0.00     76.32
04:17:46 AM     all      2.20      0.00     22.92      0.07      0.00     74.80
04:18:46 AM     all      2.20      0.00     22.91      0.01      0.00     74.88
04:19:46 AM     all      2.16      0.00     22.99      0.00      0.00     74.84
04:20:46 AM     all      2.13      0.00     23.00      0.00      0.00     74.87
04:21:46 AM     all      3.50      0.00     22.89      0.00      0.00     73.61
04:22:46 AM     all      2.23      0.00     22.91      0.00      0.00     74.86
04:23:46 AM     all      2.19      0.00     22.90      0.00      0.00     74.89
04:24:46 AM     all      3.38      0.00     23.01      0.00      0.00     73.60
04:25:46 AM     all      1.99      0.00     23.11      0.00      0.00     74.90
04:26:46 AM     all      2.04      0.00     23.06      0.00      0.00     74.89
04:27:46 AM     all      2.22      0.00     22.90      0.00      0.00     74.88
04:28:46 AM     all      2.16      0.00     22.94      0.00      0.00     74.90
04:29:46 AM     all      2.24      0.00     22.87      0.00      0.00     74.89
04:30:46 AM     all      2.24      0.00     22.95      0.00      0.00     74.80
04:31:46 AM     all      2.05      0.00     23.08      0.00      0.00     74.88
04:32:46 AM     all      2.18      0.00     22.94      0.00      0.00     74.87
04:33:46 AM     all      5.44      0.00     17.30      0.06      0.00     77.20
04:34:46 AM     all      2.16      0.00     22.96      0.00      0.00     74.87
04:35:46 AM     all      2.16      0.00     22.97      0.00      0.00     74.87
04:36:46 AM     all      2.17      0.00     22.93      0.00      0.00     74.90
04:37:46 AM     all      2.15      0.00     22.96      0.00      0.00     74.88
04:38:46 AM     all      2.13      0.00     22.99      0.01      0.00     74.86
04:39:46 AM     all      2.18      0.00     22.93      0.00      0.00     74.89
04:40:46 AM     all      2.15      0.00     22.97      0.00      0.00     74.88
04:41:46 AM     all      2.15      0.00     22.98      0.00      0.00     74.86
04:42:46 AM     all      7.87      0.00     23.71      0.00      0.00     68.42
04:43:46 AM     all     32.53      0.00     24.56      0.01      0.06     42.84
04:44:46 AM     all      2.30      0.00     23.01      0.00      0.00     74.69
04:45:46 AM     all      2.15      0.00     22.98      0.00      0.00     74.86
04:46:46 AM     all      2.10      0.00     23.00      0.00      0.00     74.90
04:47:46 AM     all      2.17      0.00     22.93      0.00      0.00     74.89
04:48:46 AM     all      2.18      0.00     22.95      0.01      0.00     74.87
04:49:46 AM     all      2.15      0.00     22.95      0.00      0.00     74.90
04:50:46 AM     all      0.71      0.00      5.36      0.01      0.00     93.92
04:51:46 AM     all      5.95      0.00      1.24      0.00      0.00     92.81
04:52:46 AM     all      0.04      0.00      0.08      0.00      0.00     99.88
04:53:46 AM     all      0.03      0.00      0.06      0.01      0.00     99.90
04:54:46 AM     all      0.03      0.00      0.07      0.00      0.00     99.90
04:55:46 AM     all      0.05      0.00      0.08      0.00      0.00     99.87
04:56:46 AM     all      0.03      0.00      0.07      0.00      0.00     99.90
04:57:46 AM     all      0.04      0.00      0.08      0.00      0.00     99.88
04:58:46 AM     all      0.03      0.00      0.07      0.00      0.00     99.89
