# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
pgxl;60;1440229425;xvda;20.02;11.95;3243.57;162.64;0.62;31.04;0.32;0.65
pgxl;60;1440229425;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440229485;xvda;2.68;0.00;36.20;13.49;0.01;2.37;0.14;0.04
pgxl;60;1440229485;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440229545;xvda;2.12;0.00;35.15;16.61;0.00;1.69;0.14;0.03
pgxl;60;1440229545;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440229605;xvda;3.08;0.00;44.50;14.43;0.00;1.57;0.11;0.03
pgxl;60;1440229605;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440229665;xvda;2.17;0.00;31.52;14.55;0.00;1.49;0.15;0.03
pgxl;60;1440229665;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440229725;xvda;2.83;0.00;46.52;16.42;0.01;1.89;0.26;0.07
pgxl;60;1440229725;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440229785;xvda;1.30;0.00;24.18;18.60;0.00;1.42;0.19;0.03
pgxl;60;1440229785;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440229845;xvda;2.22;0.00;33.30;15.02;0.00;1.47;0.14;0.03
pgxl;60;1440229845;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440229905;xvda;2.35;0.00;33.37;14.20;0.00;1.63;0.14;0.03
pgxl;60;1440229905;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl;60;1440229965;xvda;2.67;0.00;93.33;35.00;0.00;1.87;0.18;0.05
