Linux 3.10.0-229.el7.x86_64 (pgxl3) 	08/22/2015 	_x86_64_	(4 CPU)

02:58:56 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:59:56 AM     all      1.13      0.00      1.11      8.83      0.05     88.89
03:00:56 AM     all      3.82      0.00      3.45     15.33      0.16     77.24
03:01:56 AM     all     23.20      0.00      2.47      4.48      0.11     69.74
03:02:56 AM     all     11.73      0.00      0.56      2.77      0.05     84.89
03:03:56 AM     all     11.07      0.00      0.48      0.00      0.03     88.41
03:04:56 AM     all     11.02      0.00      0.50      0.00      0.03     88.45
03:05:56 AM     all     10.79      0.00      0.49      0.03      0.04     88.66
03:06:56 AM     all     10.89      0.00      0.50      0.01      0.03     88.56
03:07:56 AM     all     10.99      0.00      0.50      0.01      0.03     88.48
03:08:56 AM     all     11.20      0.00      0.51      0.00      0.04     88.24
03:09:56 AM     all     13.76      0.00      0.65      0.62      0.04     84.93
03:10:56 AM     all     14.02      0.00      0.76      1.90      0.05     83.28
03:11:56 AM     all     13.27      0.00      0.68      1.43      0.05     84.57
03:12:56 AM     all     12.59      0.00      0.66      1.55      0.05     85.15
03:13:56 AM     all      3.01      0.00      0.31     18.31      0.06     78.31
03:14:56 AM     all      2.07      0.00      0.66     22.37      0.10     74.81
03:15:56 AM     all     30.46      0.00      1.19      0.91      0.05     67.39
03:16:56 AM     all     29.06      0.00      3.30      2.83      0.22     64.59
03:17:56 AM     all     42.08      0.00      4.98      3.91      0.30     48.72
03:18:56 AM     all     43.43      0.00      5.19      4.19      0.30     46.89
03:19:56 AM     all     43.45      0.00      5.14      4.06      0.29     47.05
03:20:56 AM     all     12.57      0.00      3.76      1.21      0.06     82.40
03:21:56 AM     all     32.16      0.00     10.25      7.13      0.17     50.28
03:22:56 AM     all     14.54      0.00      1.61      9.68      0.02     74.16
03:23:56 AM     all     24.45      0.00      0.83      1.94      0.01     72.77
03:24:56 AM     all      8.86      0.00      2.97     13.65      0.02     74.50
03:25:56 AM     all      9.02      0.00      2.06      9.66      0.07     79.19
03:26:56 AM     all      6.87      0.00      3.32     18.59      0.31     70.92
03:27:56 AM     all      3.52      0.00      1.65     19.26      0.06     75.52
03:28:56 AM     all      5.40      0.00      2.33     17.02      0.04     75.20
03:29:56 AM     all      9.04      0.00      2.19     12.84      0.05     75.89
03:30:56 AM     all      1.80      0.00      0.43      0.21      0.02     97.54
03:31:56 AM     all     12.86      0.00      2.25      0.21      0.05     84.63
03:32:56 AM     all     19.28      0.00      1.49      1.98      0.01     77.24
03:33:56 AM     all     11.48      0.00      1.46      1.04      0.06     85.97
03:34:56 AM     all      3.61      0.00      0.92     14.71      0.04     80.72
03:35:56 AM     all      7.20      0.00      1.18      1.12      0.01     90.49
03:36:56 AM     all      9.06      0.00      3.63      1.28      0.01     86.02
03:37:56 AM     all     24.30      0.00      2.18      0.14      0.02     73.37
03:38:56 AM     all     22.66      0.00      1.60      0.50      0.00     75.24
03:39:56 AM     all      4.69      0.00      2.34     10.50      0.02     82.45
03:40:56 AM     all      9.23      0.00      1.91     12.52      0.18     76.17
03:41:56 AM     all     14.86      0.00      4.65      2.79      0.01     77.69
