# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
pgxl3;60;1440226796;xvda;1024.40;1004.85;51755.72;51.50;41.46;40.47;0.38;38.61
pgxl3;60;1440226796;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440226856;xvda;1246.77;81517.87;10196.53;73.56;27.77;22.27;0.56;69.47
pgxl3;60;1440226856;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440226916;xvda;573.38;15236.27;17719.10;57.48;16.35;28.51;0.39;22.36
pgxl3;60;1440226916;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440226976;xvda;369.80;731.60;5848.65;17.79;14.12;38.18;0.31;11.46
pgxl3;60;1440226976;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440227036;xvda;0.42;3.20;4.08;17.48;0.00;0.96;0.68;0.03
pgxl3;60;1440227036;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440227096;xvda;0.67;2.93;6.87;14.70;0.00;1.02;0.50;0.03
pgxl3;60;1440227096;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440227156;xvda;26.92;45.07;455.27;18.59;0.13;4.93;0.07;0.18
pgxl3;60;1440227156;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440227216;xvda;10.90;1.07;209.93;19.36;0.06;5.58;0.08;0.09
pgxl3;60;1440227216;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440227276;xvda;9.62;0.00;262.18;27.26;0.04;4.30;0.10;0.09
pgxl3;60;1440227276;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440227336;xvda;0.23;0.00;4.17;17.86;0.00;1.36;0.71;0.02
pgxl3;60;1440227336;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440227396;xvda;43.75;3893.20;3.90;89.08;0.05;1.07;0.86;3.77
pgxl3;60;1440227396;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440227456;xvda;161.28;21537.60;4.42;133.57;0.19;1.16;0.89;14.39
pgxl3;60;1440227456;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440227516;xvda;103.67;9929.60;5.42;95.84;0.11;1.06;0.85;8.83
pgxl3;60;1440227516;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440227576;xvda;123.78;11574.40;4.38;93.54;0.13;1.08;0.79;9.78
pgxl3;60;1440227576;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440227636;xvda;1140.10;33764.53;7.23;29.62;0.97;0.85;0.67;76.86
pgxl3;60;1440227636;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440227696;xvda;1983.00;65875.20;243.90;33.34;1.84;0.93;0.48;95.97
pgxl3;60;1440227696;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440227756;xvda;95.47;1037.87;8936.42;104.48;1.88;19.68;0.49;4.66
pgxl3;60;1440227756;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440227816;xvda;422.17;15119.73;9.20;35.84;0.37;0.89;0.50;21.30
pgxl3;60;1440227816;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440227876;xvda;617.27;22738.53;4.03;36.84;0.56;0.90;0.50;30.99
pgxl3;60;1440227876;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440227936;xvda;665.30;26759.47;5.23;40.23;0.60;0.90;0.50;33.20
pgxl3;60;1440227936;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440227996;xvda;673.13;26450.40;91.92;39.43;0.60;0.89;0.49;32.77
pgxl3;60;1440227996;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440228056;xvda;181.97;10372.13;11.90;57.07;0.18;0.97;0.59;10.79
pgxl3;60;1440228056;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440228116;xvda;264.48;49793.07;8.32;188.30;0.66;2.50;1.37;36.12
pgxl3;60;1440228116;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440228176;xvda;335.87;47343.60;23782.72;211.77;6.75;19.32;1.34;45.02
pgxl3;60;1440228176;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440228236;xvda;126.15;65.60;30987.73;246.16;12.02;97.38;0.72;9.06
pgxl3;60;1440228236;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440228296;xvda;459.18;85216.03;18888.23;226.72;8.40;18.30;1.41;64.60
pgxl3;60;1440228296;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440228356;xvda;380.58;40155.07;2411.27;111.84;1.39;3.65;0.82;31.23
pgxl3;60;1440228356;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440228416;xvda;1889.47;79149.87;14039.27;49.32;5.18;2.74;0.42;79.33
pgxl3;60;1440228416;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440228476;xvda;2096.08;110179.47;26048.08;64.99;12.82;6.11;0.43;90.78
pgxl3;60;1440228476;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440228536;xvda;1276.13;70054.13;27229.68;76.23;8.04;6.30;0.60;76.96
pgxl3;60;1440228536;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440228596;xvda;1395.53;56204.00;3380.90;42.70;1.70;1.22;0.44;61.76
pgxl3;60;1440228596;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440228656;xvda;24.00;1505.73;622.67;88.68;0.09;3.70;0.55;1.33
pgxl3;60;1440228656;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440228716;xvda;31.62;0.40;7955.87;251.65;1.57;49.50;0.39;1.23
pgxl3;60;1440228716;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440228776;xvda;147.80;4719.47;9685.50;97.46;2.08;14.04;0.65;9.54
pgxl3;60;1440228776;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440228836;xvda;86.10;760.53;10229.42;127.64;2.18;25.29;0.56;4.86
pgxl3;60;1440228836;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440228896;xvda;663.60;68904.93;12.55;103.85;1.04;1.56;1.02;67.79
pgxl3;60;1440228896;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440228956;xvda;65.95;1539.07;5.35;23.42;0.05;0.80;0.79;5.18
pgxl3;60;1440228956;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440229016;xvda;110.92;10162.00;9.38;91.70;0.11;0.99;0.73;8.13
pgxl3;60;1440229016;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
pgxl3;60;1440229076;xvda;7.72;142.93;5.72;19.26;0.01;0.91;0.84;0.65
pgxl3;60;1440229076;xvdb;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
