# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit;kbactive;kbinact;kbdirty
pgxl7;60;1440229426;212400;30775420;99.31;0;29086296;10613432;34.25;12723056;17417824;530288
pgxl7;60;1440229486;231948;30755872;99.25;0;28574836;10741068;34.66;11738104;17893132;5708
pgxl7;60;1440229546;216280;30771540;99.30;0;28123436;10657972;34.39;10696312;18402204;42128
pgxl7;60;1440229606;246796;30741024;99.20;0;27889500;10816584;34.91;12990516;16031044;194056
pgxl7;60;1440229666;217168;30770652;99.30;0;27846904;10915636;35.23;12318456;16757060;23732
pgxl7;60;1440229726;942288;30045532;96.96;0;27077912;10993384;35.48;14583380;13800060;1236
pgxl7;60;1440229786;785416;30202404;97.47;0;27320472;10905808;35.19;14786156;13758636;12
pgxl7;60;1440229846;225728;30762092;99.27;0;27713320;11091736;35.79;12541984;16560408;12
pgxl7;60;1440229906;222628;30765192;99.28;0;27963640;10793480;34.83;13708492;15363604;920004
pgxl7;60;1440229966;252188;30735632;99.19;0;27820008;10904780;35.19;12809588;16218428;175520
pgxl7;60;1440230026;221636;30766184;99.28;0;27671500;11065468;35.71;10912432;18127044;421092
pgxl7;60;1440230086;342220;30645600;98.90;0;27273828;11334512;36.58;14458120;14452816;20
pgxl7;60;1440230146;508360;30479460;98.36;0;27002284;11504688;37.13;16648044;12150856;4968
pgxl7;60;1440230206;325644;30662176;98.95;0;27800288;11699720;37.76;17972224;11953328;383156
pgxl7;60;1440230266;209920;30777900;99.32;0;27811600;11796536;38.07;15665568;14347992;601812
pgxl7;60;1440230326;230256;30757564;99.26;0;26706504;12204844;39.39;14672268;14514240;2740
pgxl7;60;1440230386;232584;30755236;99.25;0;26324428;12370272;39.92;12467636;16496756;236752
pgxl7;60;1440230446;219276;30768544;99.29;0;26050464;12639424;40.79;14147960;14816940;203112
pgxl7;60;1440230506;229088;30758732;99.26;0;26194404;12377620;39.94;13283268;15599568;14720
pgxl7;60;1440230566;250604;30737216;99.19;0;26015480;12513188;40.38;12894028;15940384;85492
pgxl7;60;1440230626;216340;30771480;99.30;0;25797008;12758408;41.17;13578972;15282828;772
pgxl7;60;1440230686;232084;30755736;99.25;0;25682988;12854248;41.48;13086308;15757600;2904
pgxl7;60;1440230746;232220;30755600;99.25;0;25596188;12952496;41.80;12992336;15863112;5792
pgxl7;60;1440230806;225800;30762020;99.27;0;25539484;13026836;42.04;12697924;16175832;596
pgxl7;60;1440230866;209672;30778148;99.32;0;26250280;12342424;39.83;14838488;14063880;188
pgxl7;60;1440230926;1176372;29811448;96.20;0;25480776;12156468;39.23;14690344;13261860;32
pgxl7;60;1440230986;227208;30760612;99.27;0;26136532;12481436;40.28;13728704;15185664;16
pgxl7;60;1440231046;226084;30761736;99.27;0;25941996;12651304;40.83;15170592;13738208;120976
pgxl7;60;1440231106;225296;30762524;99.27;0;26065764;12509864;40.37;13998688;14898636;487992
pgxl7;60;1440231166;437400;30550420;98.59;0;26428044;12149296;39.21;16592028;12317872;355084
pgxl7;60;1440231226;221300;30766520;99.29;0;27472304;12009224;38.75;17572132;12323680;275968
pgxl7;60;1440231286;840016;30147804;97.29;0;26912460;11943680;38.54;14969692;14300368;175948
pgxl7;60;1440231346;228992;30758828;99.26;0;27177140;12303964;39.71;15467824;14401048;83704
pgxl7;60;1440231406;231180;30756640;99.25;0;27394512;12059492;38.92;15277544;14574024;119088
pgxl7;60;1440231466;222868;30764952;99.28;0;27366468;12079560;38.98;15185048;14659192;102180
pgxl7;60;1440231526;216272;30771548;99.30;0;27359576;12096108;39.04;15200272;14653512;63084
pgxl7;60;1440231586;2815944;28171876;90.91;0;26055944;10750240;34.69;16214512;11011204;304
pgxl7;60;1440231646;208236;30779584;99.33;0;28334908;10987024;35.46;17007456;12718300;33968
pgxl7;60;1440231706;219148;30768672;99.29;0;28321860;10971476;35.41;15699260;13968300;172
pgxl7;60;1440231766;213608;30774212;99.31;0;28139052;11149356;35.98;17446456;12210504;8520
pgxl7;60;1440231826;223964;30763856;99.28;0;27999788;11276292;36.39;18783304;10862032;4488
pgxl7;60;1440231886;538388;30449432;98.26;0;27846428;11103188;35.83;19049964;10273180;2080
pgxl7;60;1440231946;226284;30761536;99.27;0;27817056;11446764;36.94;18799432;10836692;30880
pgxl7;60;1440232006;228136;30759684;99.26;0;27611976;11650168;37.60;18556492;11076332;55968
pgxl7;60;1440232066;209808;30778012;99.32;0;27491144;11796236;38.07;17628820;12026136;708884
pgxl7;60;1440232126;398104;30589716;98.72;0;27147352;11952836;38.57;19026072;10441640;7664
pgxl7;60;1440232186;208748;30779072;99.33;0;27143820;12144792;39.19;17978624;11677792;321560
pgxl7;60;1440232246;230312;30757508;99.26;0;26467116;12496188;40.33;16356032;12890768;255020
pgxl7;60;1440232306;1098664;29889156;96.45;0;25113744;12691776;40.96;15047328;13042132;3216
pgxl7;60;1440232366;310636;30677184;99.00;0;25476016;13046524;42.10;15599116;13207396;393432
pgxl7;60;1440232426;221532;30766288;99.29;0;25445324;13174032;42.51;20861552;8034096;21972
pgxl7;60;1440232486;213636;30774184;99.31;0;24807096;13810844;44.57;20480544;8418912;54636
pgxl7;60;1440232546;1277612;29710208;95.88;0;25356188;12162980;39.25;19002520;8804116;4972
pgxl7;60;1440232606;295032;30692788;99.05;0;26071600;12349804;39.85;19687488;9022512;5668
pgxl7;60;1440232666;316408;30671412;98.98;0;25490436;12890960;41.60;20151348;8518904;59304
pgxl7;60;1440232726;219668;30768152;99.29;0;26972100;11471152;37.02;19375596;9355244;798832
pgxl7;60;1440232786;216004;30771816;99.30;0;26923412;11515976;37.16;19376084;9351708;10896
pgxl7;60;1440232846;502228;30485592;98.38;0;26570372;11591408;37.41;19465128;8976088;2856
pgxl7;60;1440232906;374884;30612936;98.79;0;26778124;11573572;37.35;20264700;8347232;440
