Linux 3.10.0-229.el7.x86_64 (pgxl6) 	08/22/2015 	_x86_64_	(4 CPU)

03:42:46 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:43:46 AM     all     29.80      0.00     11.62     32.18      0.20     26.20
03:44:46 AM     all     17.28      0.09      5.89     50.05      0.27     26.42
03:45:46 AM     all     40.57      0.00     12.29     29.80      0.33     17.00
03:46:46 AM     all     14.29      0.00      5.00     24.41      0.25     56.05
03:47:46 AM     all     24.32      0.00      6.55     36.95      0.04     32.14
03:48:46 AM     all     12.37      0.00      2.28     13.53      0.02     71.80
03:49:46 AM     all      1.83      0.00      1.28      6.79      0.01     90.09
03:50:46 AM     all      3.81      0.00      0.36      1.77      0.00     94.05
03:51:46 AM     all      7.63      0.00      2.80      2.80      0.05     86.72
03:52:46 AM     all      3.56      0.00      1.34     32.06      0.21     62.83
03:53:46 AM     all      6.84      0.00      3.07     22.15      0.08     67.87
03:54:46 AM     all     11.06      0.00      3.27     18.58      0.09     67.00
03:55:46 AM     all      1.17      0.00      0.68      1.68      0.02     96.45
03:56:46 AM     all      7.76      0.00      2.92     20.40      0.15     68.77
03:57:46 AM     all     51.79      0.00      7.66     23.09      0.41     17.05
03:58:46 AM     all     62.27      0.00     10.51     17.40      0.21      9.61
03:59:46 AM     all     67.54      0.00     11.59     12.21      0.24      8.42
04:00:46 AM     all     22.58      0.00      7.69     48.80      0.81     20.12
04:01:46 AM     all     51.43      0.00     14.44     13.21      0.84     20.07
04:02:46 AM     all     43.23      0.00      9.46     15.20      0.30     31.81
04:03:46 AM     all     27.50      0.00      3.89     20.96      0.17     47.48
04:04:46 AM     all     13.13      0.00      1.10     21.29      0.26     64.21
04:05:46 AM     all     13.43      0.00      1.10     21.33      0.26     63.88
04:06:46 AM     all     10.94      0.00      1.01     21.50      0.25     66.30
04:07:46 AM     all     22.91      0.00      6.43     14.55      0.09     56.01
04:08:46 AM     all     33.81      0.00      1.79      7.71      0.09     56.60
04:09:46 AM     all     41.41      0.00      2.34     13.06      0.09     43.11
04:10:46 AM     all     44.17      0.00      4.92     30.84      0.15     19.92
04:11:46 AM     all     24.03      0.00      4.34     48.59      0.16     22.88
04:12:46 AM     all     23.10      0.00      6.16     41.10      0.27     29.37
04:13:46 AM     all      4.87      0.00      1.31     31.68      0.25     61.89
04:14:46 AM     all     23.30      0.00      1.49      1.80      0.00     73.41
04:15:46 AM     all     19.55      0.00      3.38     21.52      0.05     55.51
04:16:46 AM     all     13.88      0.00      4.80     54.19      0.16     26.96
04:17:46 AM     all      6.36      0.00      1.24     24.21      0.08     68.11
04:18:46 AM     all      2.38      0.00      1.27     19.80      0.10     76.45
04:19:46 AM     all      8.10      0.00      2.05     19.60      0.13     70.12
04:20:46 AM     all     36.92      0.00      6.64     16.45      0.36     39.62
04:21:46 AM     all     30.73      0.00      5.56     16.62      0.47     46.62
04:22:46 AM     all     45.02      0.00      8.67     12.46      0.27     33.58
04:23:46 AM     all     37.10      0.00      4.50     23.01      0.32     35.06
04:24:46 AM     all     55.77      0.00      6.84      6.73      0.19     30.48
04:25:46 AM     all     51.27      0.00      4.53      1.61      0.17     42.42
04:26:46 AM     all     51.78      0.00      4.89      4.69      0.18     38.47
04:27:46 AM     all     48.72      0.00      6.78     23.55      0.23     20.72
04:28:46 AM     all     44.73      0.00      6.25     31.62      0.27     17.14
04:29:46 AM     all     52.40      0.00      5.08     15.51      0.24     26.77
04:30:46 AM     all     58.44      0.00      8.70     12.51      0.17     20.16
04:31:46 AM     all     65.95      0.00      9.06      2.28      0.17     22.54
04:32:46 AM     all     60.44      0.00      7.18     12.61      0.14     19.63
04:33:46 AM     all     31.41      0.00      3.78     28.37      0.26     36.17
04:34:46 AM     all     47.08      0.00      4.02     21.10      0.18     27.62
04:35:46 AM     all     28.38      0.00      2.47     25.09      0.22     43.84
04:36:46 AM     all     17.10      0.00      2.12     37.68      0.37     42.72
04:37:46 AM     all     30.60      0.00      2.94     29.29      0.31     36.86
04:38:46 AM     all     17.03      0.00      3.29     40.91      0.22     38.55
04:39:46 AM     all      1.42      0.00      1.31     59.86      0.29     37.12
04:40:46 AM     all      3.70      0.00      1.93     55.51      0.30     38.56
04:41:46 AM     all      8.05      0.00      1.66     24.03      0.13     66.13
04:42:46 AM     all     31.06      0.00     13.57      7.91      0.96     46.51
04:43:46 AM     all     10.69      0.00      2.82     17.49      0.14     68.86
