# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl6;60;1440229426;eth0;1331.42;1322.63;331.58;343.17;0.00;0.00;0.00
pgxl6;60;1440229426;lo;202.83;202.83;47.50;47.50;0.00;0.00;0.00
pgxl6;60;1440229486;eth0;5031.48;5041.90;6062.39;6197.93;0.00;0.00;0.00
pgxl6;60;1440229486;lo;669.22;669.22;867.49;867.49;0.00;0.00;0.00
pgxl6;60;1440229546;eth0;13087.32;12987.77;17402.89;17480.14;0.00;0.00;0.00
pgxl6;60;1440229546;lo;1639.40;1639.40;2470.91;2470.91;0.00;0.00;0.00
pgxl6;60;1440229606;eth0;2771.13;2740.75;2994.78;3039.29;0.00;0.00;0.00
pgxl6;60;1440229606;lo;373.28;373.28;431.42;431.42;0.00;0.00;0.00
pgxl6;60;1440229666;eth0;33.70;33.73;94.38;109.10;0.00;0.00;0.00
pgxl6;60;1440229666;lo;17.22;17.22;16.02;16.02;0.00;0.00;0.00
pgxl6;60;1440229726;eth0;24.35;24.08;73.25;78.11;0.00;0.00;0.00
pgxl6;60;1440229726;lo;9.92;9.92;11.63;11.63;0.00;0.00;0.00
pgxl6;60;1440229786;eth0;33.80;33.17;102.79;103.35;0.00;0.00;0.00
pgxl6;60;1440229786;lo;11.02;11.02;16.05;16.05;0.00;0.00;0.00
pgxl6;60;1440229846;eth0;1.75;1.62;0.15;1.76;0.00;0.00;0.00
pgxl6;60;1440229846;lo;4.22;4.22;0.98;0.98;0.00;0.00;0.00
pgxl6;60;1440229906;eth0;428.63;537.68;48.10;1536.36;0.00;0.00;0.00
pgxl6;60;1440229906;lo;54.11;54.11;7.24;7.24;0.00;0.00;0.00
pgxl6;60;1440229966;eth0;1130.38;1136.35;129.51;145.76;0.00;0.00;0.00
pgxl6;60;1440229966;lo;172.38;172.38;20.43;20.43;0.00;0.00;0.00
pgxl6;60;1440230026;eth0;3.20;4.57;0.87;19.40;0.00;0.00;0.00
pgxl6;60;1440230026;lo;7.18;7.18;1.47;1.47;0.00;0.00;0.00
pgxl6;60;1440230086;eth0;1.72;1.53;0.15;2.53;0.00;0.00;0.00
pgxl6;60;1440230086;lo;7.70;7.70;1.44;1.44;0.00;0.00;0.00
pgxl6;60;1440230146;eth0;36.22;37.92;122.65;141.09;0.00;0.00;0.00
pgxl6;60;1440230146;lo;10.05;10.05;18.52;18.52;0.00;0.00;0.00
pgxl6;60;1440230206;eth0;1107.90;1330.35;574.19;2684.89;0.00;0.00;0.00
pgxl6;60;1440230206;lo;165.32;165.32;76.12;76.12;0.00;0.00;0.00
