# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl7;60;1440229426;eth0;1327.33;1334.80;333.10;341.05;0.00;0.00;0.00
pgxl7;60;1440229426;lo;204.47;204.47;48.87;48.87;0.00;0.00;0.00
pgxl7;60;1440229486;eth0;5051.82;5037.13;6150.84;6181.57;0.00;0.00;0.00
pgxl7;60;1440229486;lo;672.85;672.85;878.11;878.11;0.00;0.00;0.00
pgxl7;60;1440229546;eth0;12983.20;13038.90;17300.95;17508.94;0.00;0.00;0.00
pgxl7;60;1440229546;lo;1625.67;1625.67;2459.65;2459.65;0.00;0.00;0.00
pgxl7;60;1440229606;eth0;2773.68;2770.65;2995.23;3049.84;0.00;0.00;0.00
pgxl7;60;1440229606;lo;377.77;377.77;433.09;433.09;0.00;0.00;0.00
pgxl7;60;1440229666;eth0;33.12;33.12;90.68;109.71;0.00;0.00;0.00
pgxl7;60;1440229666;lo;15.13;15.13;15.28;15.28;0.00;0.00;0.00
pgxl7;60;1440229726;eth0;24.77;24.48;76.80;77.53;0.00;0.00;0.00
pgxl7;60;1440229726;lo;14.02;14.02;12.64;12.64;0.00;0.00;0.00
pgxl7;60;1440229786;eth0;34.08;33.40;103.74;103.82;0.00;0.00;0.00
pgxl7;60;1440229786;lo;11.17;11.17;16.15;16.15;0.00;0.00;0.00
pgxl7;60;1440229846;eth0;1.72;1.48;0.15;1.76;0.00;0.00;0.00
pgxl7;60;1440229846;lo;5.78;5.78;1.19;1.19;0.00;0.00;0.00
pgxl7;60;1440229906;eth0;417.23;540.13;47.41;1544.02;0.00;0.00;0.00
pgxl7;60;1440229906;lo;54.67;54.67;7.29;7.29;0.00;0.00;0.00
pgxl7;60;1440229966;eth0;1131.67;1133.92;129.66;145.44;0.00;0.00;0.00
pgxl7;60;1440229966;lo;171.20;171.20;20.30;20.30;0.00;0.00;0.00
pgxl7;60;1440230026;eth0;3.12;4.42;0.70;19.31;0.00;0.00;0.00
pgxl7;60;1440230026;lo;7.77;7.77;1.51;1.51;0.00;0.00;0.00
pgxl7;60;1440230086;eth0;1.57;1.27;0.14;0.84;0.00;0.00;0.00
pgxl7;60;1440230086;lo;8.65;8.65;1.57;1.57;0.00;0.00;0.00
pgxl7;60;1440230146;eth0;36.48;38.90;120.46;143.21;0.00;0.00;0.00
pgxl7;60;1440230146;lo;11.47;11.47;18.30;18.30;0.00;0.00;0.00
pgxl7;60;1440230206;eth0;1108.22;1331.75;529.64;2682.68;0.00;0.00;0.00
pgxl7;60;1440230206;lo;167.73;167.73;77.59;77.59;0.00;0.00;0.00
pgxl7;60;1440230266;eth0;1604.83;1454.32;5937.64;5993.37;0.00;0.00;0.00
pgxl7;60;1440230266;lo;232.02;232.02;856.52;856.52;0.00;0.00;0.00
pgxl7;60;1440230326;eth0;9937.32;9904.00;18094.57;18888.28;0.00;0.00;0.00
pgxl7;60;1440230326;lo;1267.65;1267.65;2593.10;2593.10;0.00;0.00;0.00
pgxl7;60;1440230386;eth0;9785.70;9718.53;18734.96;18756.29;0.00;0.00;0.00
