Linux 3.10.0-229.el7.x86_64 (pgxl7) 	08/22/2015 	_x86_64_	(4 CPU)

03:42:46 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:43:46 AM     all     36.25      0.00     12.50     25.23      0.11     25.91
03:44:46 AM     all     10.87      0.00      4.64     48.31      0.37     35.82
03:45:46 AM     all     41.11      0.00     12.27     25.23      0.31     21.09
03:46:46 AM     all     13.98      0.00      5.06     24.33      0.28     56.34
03:47:46 AM     all     14.17      0.00      5.16     46.19      0.05     34.43
03:48:46 AM     all     24.85      0.00      5.21     21.14      0.04     48.76
03:49:46 AM     all      0.59      0.00      1.27      8.30      0.05     89.79
03:50:46 AM     all      4.87      0.00      0.85      8.20      0.02     86.06
03:51:46 AM     all      7.55      0.00      2.92      2.56      0.05     86.92
03:52:46 AM     all      2.09      0.00      1.61     34.40      0.32     61.59
03:53:46 AM     all      4.59      0.00      3.22     22.07      0.10     70.02
03:54:46 AM     all      8.44      0.00      2.10     23.95      0.16     65.36
03:55:46 AM     all      7.19      0.00      1.67      7.07      0.05     84.02
03:56:46 AM     all      7.67      0.00      2.57      5.78      0.12     83.85
03:57:46 AM     all     56.67      0.00      7.90      1.79      0.34     33.29
03:58:46 AM     all     67.35      0.00     10.02      5.44      0.12     17.08
03:59:46 AM     all     54.07      0.00     10.51     18.31      0.37     16.74
04:00:46 AM     all     29.43      0.00      5.57     26.10      0.22     38.68
04:01:46 AM     all     34.31      0.00      6.06     18.91      0.27     40.45
04:02:46 AM     all     43.63      0.00      9.53     13.41      0.30     33.14
04:03:46 AM     all     18.33      0.00      2.43     20.47      0.13     58.64
04:04:46 AM     all     12.07      0.00      0.87     23.20      0.16     63.71
04:05:46 AM     all     13.72      0.00      1.00     22.75      0.15     62.37
04:06:46 AM     all     10.62      0.00      0.98     22.85      0.15     65.40
04:07:46 AM     all     23.99      0.00      2.82     28.94      0.20     44.05
04:08:46 AM     all     31.00      0.00      2.97      3.56      0.08     62.39
04:09:46 AM     all     44.21      0.00      2.71     10.47      0.14     42.47
04:10:46 AM     all     42.10      0.00      4.64     17.58      0.09     35.59
04:11:46 AM     all     25.81      0.00      3.85     26.04      0.08     44.22
04:12:46 AM     all     40.44      0.00      5.41     26.08      0.19     27.88
04:13:46 AM     all     26.82      0.00      2.49     32.72      0.12     37.85
04:14:46 AM     all      4.11      0.00      2.58     41.34      0.13     51.83
04:15:46 AM     all     10.05      0.00      2.91     31.88      0.13     55.03
04:16:46 AM     all      5.11      0.00      1.55     40.32      0.34     52.69
04:17:46 AM     all      1.99      0.00      0.96     33.75      0.41     62.89
04:18:46 AM     all      0.57      0.00      0.63     32.83      0.41     65.57
04:19:46 AM     all     14.37      0.00      4.31     35.74      0.25     45.33
04:20:46 AM     all     33.12      0.00      6.04     22.04      0.37     38.43
04:21:46 AM     all     27.97      0.00      4.36      8.08      0.32     59.27
04:22:46 AM     all     36.41      0.00      6.15      8.40      0.28     48.75
04:23:46 AM     all     46.87      0.00      5.66     16.27      0.26     30.93
04:24:46 AM     all     42.47      0.00      4.25      1.52      0.22     51.53
04:25:46 AM     all     52.09      0.00      4.26      1.04      0.17     42.43
04:26:46 AM     all     51.34      0.00      4.22      0.72      0.17     43.55
04:27:46 AM     all     47.77      0.00      5.11      2.22      0.16     44.74
04:28:46 AM     all     43.01      0.00      4.94     17.67      0.22     34.15
04:29:46 AM     all     53.62      0.00      5.22     15.95      0.22     24.99
04:30:46 AM     all     55.17      0.00      7.15     16.06      0.21     21.40
04:31:46 AM     all     67.44      0.00      9.33      3.36      0.17     19.70
04:32:46 AM     all     61.98      0.00      7.01     11.18      0.15     19.68
04:33:46 AM     all     29.51      0.00      2.92     27.39      0.28     39.90
04:34:46 AM     all     48.53      0.00      3.61     19.62      0.18     28.06
04:35:46 AM     all     27.60      0.00      2.03     26.37      0.22     43.77
04:36:46 AM     all     17.66      0.00      2.38     44.71      0.36     34.90
04:37:46 AM     all     31.10      0.00      3.22     29.70      0.32     35.66
04:38:46 AM     all     16.98      0.00      3.42     41.35      0.23     38.02
04:39:46 AM     all      1.58      0.00      1.42     61.78      0.32     34.91
04:40:46 AM     all      3.81      0.00      1.68     53.24      0.33     40.94
04:41:46 AM     all      6.66      0.00      1.48     21.31      0.18     70.36
04:42:46 AM     all     12.21      0.00      2.25      2.96      0.05     82.53
04:43:46 AM     all     11.46      0.00      2.91     19.59      0.19     65.85
