# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl1;60;1440229426;eth0;1348.30;1333.67;349.69;348.09;0.00;0.00;0.00
pgxl1;60;1440229426;lo;205.90;205.90;46.95;46.95;0.00;0.00;0.00
pgxl1;60;1440229486;eth0;5040.70;5053.60;6072.20;6196.96;0.00;0.00;0.00
pgxl1;60;1440229486;lo;672.18;672.18;863.94;863.94;0.00;0.00;0.00
pgxl1;60;1440229546;eth0;13061.37;13027.60;17303.58;17514.47;0.00;0.00;0.00
pgxl1;60;1440229546;lo;1634.83;1634.83;2454.01;2454.01;0.00;0.00;0.00
pgxl1;60;1440229606;eth0;2804.12;2787.75;3119.60;3036.14;0.00;0.00;0.00
pgxl1;60;1440229606;lo;384.65;384.65;441.00;441.00;0.00;0.00;0.00
pgxl1;60;1440229666;eth0;46.83;44.95;214.55;92.93;0.00;0.00;0.00
pgxl1;60;1440229666;lo;18.37;18.37;31.95;31.95;0.00;0.00;0.00
pgxl1;60;1440229726;eth0;24.57;26.48;76.93;77.64;0.00;0.00;0.00
pgxl1;60;1440229726;lo;12.33;12.33;12.57;12.57;0.00;0.00;0.00
pgxl1;60;1440229786;eth0;32.52;35.65;96.60;105.04;0.00;0.00;0.00
pgxl1;60;1440229786;lo;14.17;14.17;16.59;16.59;0.00;0.00;0.00
pgxl1;60;1440229846;eth0;1.50;1.23;0.14;0.84;0.00;0.00;0.00
pgxl1;60;1440229846;lo;8.92;8.92;1.60;1.60;0.00;0.00;0.00
pgxl1;60;1440229906;eth0;396.50;537.30;46.30;1542.37;0.00;0.00;0.00
pgxl1;60;1440229906;lo;61.50;61.50;8.16;8.16;0.00;0.00;0.00
pgxl1;60;1440229966;eth0;1146.85;1130.95;130.39;145.90;0.00;0.00;0.00
pgxl1;60;1440229966;lo;173.48;173.48;20.52;20.52;0.00;0.00;0.00
pgxl1;60;1440230026;eth0;3.07;4.53;0.70;19.89;0.00;0.00;0.00
pgxl1;60;1440230026;lo;10.03;10.03;1.78;1.78;0.00;0.00;0.00
pgxl1;60;1440230086;eth0;1.63;1.37;0.15;0.83;0.00;0.00;0.00
pgxl1;60;1440230086;lo;10.17;10.17;1.68;1.68;0.00;0.00;0.00
pgxl1;60;1440230146;eth0;36.42;39.17;122.07;151.81;0.00;0.00;0.00
pgxl1;60;1440230146;lo;12.40;12.40;19.23;19.23;0.00;0.00;0.00
pgxl1;60;1440230206;eth0;1119.53;1330.12;524.25;2678.41;0.00;0.00;0.00
pgxl1;60;1440230206;lo;169.75;169.75;76.34;76.34;0.00;0.00;0.00
pgxl1;60;1440230266;eth0;1515.00;1509.88;5953.00;6026.34;0.00;0.00;0.00
pgxl1;60;1440230266;lo;223.98;223.98;855.50;855.50;0.00;0.00;0.00
pgxl1;60;1440230326;eth0;9900.52;9885.12;18054.82;18800.44;0.00;0.00;0.00
pgxl1;60;1440230326;lo;1274.85;1274.85;2583.71;2583.71;0.00;0.00;0.00
pgxl1;60;1440230386;eth0;9739.77;9727.58;18587.15;18744.25;0.00;0.00;0.00
pgxl1;60;1440230386;lo;1264.68;1264.68;2666.29;2666.29;0.00;0.00;0.00
pgxl1;60;1440230446;eth0;793.57;759.65;4228.90;4197.74;0.00;0.00;0.00
pgxl1;60;1440230446;lo;112.32;112.32;592.92;592.92;0.00;0.00;0.00
pgxl1;60;1440230506;eth0;6830.20;7069.83;14961.52;15609.94;0.00;0.00;0.00
pgxl1;60;1440230506;lo;876.43;876.43;2129.93;2129.93;0.00;0.00;0.00
pgxl1;60;1440230566;eth0;12498.85;12621.20;21381.12;21419.98;0.00;0.00;0.00
pgxl1;60;1440230566;lo;1577.97;1577.97;3023.19;3023.19;0.00;0.00;0.00
pgxl1;60;1440230626;eth0;1224.08;1091.78;6338.09;6264.61;0.00;0.00;0.00
pgxl1;60;1440230626;lo;201.32;201.32;905.00;905.00;0.00;0.00;0.00
pgxl1;60;1440230686;eth0;1001.88;977.47;5910.59;5958.34;0.00;0.00;0.00
pgxl1;60;1440230686;lo;197.68;197.68;877.33;877.33;0.00;0.00;0.00
pgxl1;60;1440230746;eth0;1061.60;1030.10;6108.23;6114.12;0.00;0.00;0.00
