ctime,relname,pid,mode,granted
946684800,pg_locks,22544,AccessShareLock,t
946684800,customer,22565,AccessShareLock,t
946684800,customer,22566,AccessShareLock,t
946684800,customer,22568,AccessShareLock,t
946684800,customer,22569,AccessShareLock,t
946684800,customer,22570,AccessShareLock,t
946684800,customer,22571,AccessShareLock,t
946684800,customer,22572,AccessShareLock,t
946684800,customer,22573,AccessShareLock,t
946684800,customer,22574,AccessShareLock,t
946684800,customer,22575,AccessShareLock,t
946684800,customer,22576,AccessShareLock,t
946684800,customer,22577,AccessShareLock,t
946684800,customer,22578,AccessShareLock,t
946684800,customer,22579,AccessShareLock,t
946684800,customer,22538,AccessShareLock,t
946684800,customer,22563,AccessShareLock,t
946684800,customer,22562,AccessShareLock,t
946684800,customer,22564,AccessShareLock,t
946684800,lineitem,22563,AccessShareLock,t
946684800,lineitem,22561,AccessShareLock,t
946684800,lineitem,22538,AccessShareLock,t
946684800,lineitem,22562,AccessShareLock,t
946684800,lineitem,22580,RowExclusiveLock,t
946684800,lineitem,22579,AccessShareLock,t
946684800,lineitem,22578,AccessShareLock,t
946684800,lineitem,22577,AccessShareLock,t
946684800,lineitem,22576,AccessShareLock,t
946684800,lineitem,22575,AccessShareLock,t
946684800,lineitem,22574,AccessShareLock,t
946684800,lineitem,22573,AccessShareLock,t
946684800,lineitem,22572,AccessShareLock,t
946684800,lineitem,22571,AccessShareLock,t
946684800,lineitem,22570,AccessShareLock,t
946684800,lineitem,22569,AccessShareLock,t
946684800,lineitem,22568,AccessShareLock,t
946684800,lineitem,22567,AccessShareLock,t
946684800,lineitem,22566,AccessShareLock,t
946684800,lineitem,22565,AccessShareLock,t
946684800,lineitem,22564,AccessShareLock,t
946684800,lineitem_l_orderkey_idx,22580,RowExclusiveLock,t
946684800,lineitem_l_orderkey_idx_l_returnflag,22580,RowExclusiveLock,t
946684800,lineitem_l_orderkey_idx_part1,22580,RowExclusiveLock,t
946684800,lineitem_l_orderkey_idx_part1,22567,AccessShareLock,t
946684800,lineitem_l_orderkey_idx_part2,22580,RowExclusiveLock,t
946684800,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,22580,RowExclusiveLock,t
946684800,lineitem_l_partkey_l_quantity_l_shipmode_idx,22577,AccessShareLock,t
946684800,lineitem_l_partkey_l_quantity_l_shipmode_idx,22579,AccessShareLock,t
946684800,lineitem_l_partkey_l_quantity_l_shipmode_idx,22573,AccessShareLock,t
946684800,lineitem_l_partkey_l_quantity_l_shipmode_idx,22571,AccessShareLock,t
946684800,lineitem_l_partkey_l_quantity_l_shipmode_idx,22572,AccessShareLock,t
946684800,lineitem_l_partkey_l_quantity_l_shipmode_idx,22574,AccessShareLock,t
946684800,lineitem_l_partkey_l_quantity_l_shipmode_idx,22575,AccessShareLock,t
946684800,lineitem_l_partkey_l_quantity_l_shipmode_idx,22576,AccessShareLock,t
946684800,lineitem_l_partkey_l_quantity_l_shipmode_idx,22580,RowExclusiveLock,t
946684800,lineitem_l_shipdate_l_suppkey__idx,22580,RowExclusiveLock,t
946684800,lineitem_l_shipdate_l_suppkey__idx,22561,AccessShareLock,t
946684800,nation,22569,AccessShareLock,t
946684800,nation,22538,AccessShareLock,t
946684800,nation,22563,AccessShareLock,t
946684800,nation,22562,AccessShareLock,t
946684800,nation,22564,AccessShareLock,t
946684800,nation,22565,AccessShareLock,t
946684800,nation,22566,AccessShareLock,t
946684800,nation,22567,AccessShareLock,t
946684800,nation,22568,AccessShareLock,t
946684800,nation,22570,AccessShareLock,t
946684800,nation,22571,AccessShareLock,t
946684800,nation,22572,AccessShareLock,t
946684800,nation,22573,AccessShareLock,t
946684800,nation,22574,AccessShareLock,t
946684800,nation,22575,AccessShareLock,t
946684800,nation,22576,AccessShareLock,t
946684800,nation,22577,AccessShareLock,t
946684800,nation,22578,AccessShareLock,t
946684800,nation,22579,AccessShareLock,t
946684800,orders,22574,AccessShareLock,t
946684800,orders,22576,AccessShareLock,t
946684800,orders,22579,AccessShareLock,t
946684800,orders,22578,AccessShareLock,t
946684800,orders,22577,AccessShareLock,t
946684800,orders,22575,AccessShareLock,t
946684800,orders,22538,AccessShareLock,t
946684800,orders,22563,AccessShareLock,t
946684800,orders,22562,AccessShareLock,t
946684800,orders,22564,AccessShareLock,t
946684800,orders,22565,AccessShareLock,t
946684800,orders,22566,AccessShareLock,t
946684800,orders,22567,AccessShareLock,t
946684800,orders,22568,AccessShareLock,t
946684800,orders,22569,AccessShareLock,t
946684800,orders,22570,AccessShareLock,t
946684800,orders,22571,AccessShareLock,t
946684800,orders,22572,AccessShareLock,t
946684800,orders,22573,AccessShareLock,t
946684800,orders_o_orderdate_o_orderkey_idx,22538,AccessShareLock,t
946684800,part,22574,AccessShareLock,t
946684800,part,22566,AccessShareLock,t
946684800,part,22568,AccessShareLock,t
946684800,part,22569,AccessShareLock,t
946684800,part,22570,AccessShareLock,t
946684800,part,22571,AccessShareLock,t
946684800,part,22572,AccessShareLock,t
946684800,part,22573,AccessShareLock,t
946684800,part,22579,AccessShareLock,t
946684800,part,22578,AccessShareLock,t
946684800,part,22577,AccessShareLock,t
946684800,part,22576,AccessShareLock,t
946684800,part,22575,AccessShareLock,t
946684800,part,22563,AccessShareLock,t
946684800,part,22562,AccessShareLock,t
946684800,part,22564,AccessShareLock,t
946684800,part,22565,AccessShareLock,t
946684800,part_p_type_p_partkey_idx,22568,AccessShareLock,t
946684800,pg_index,22584,AccessShareLock,t
946684800,pg_index,22587,AccessShareLock,t
946684800,pg_index_indexrelid_index,22584,AccessShareLock,t
946684800,pg_index_indexrelid_index,22587,AccessShareLock,t
946684800,pg_index_indrelid_index,22584,AccessShareLock,t
946684800,pg_index_indrelid_index,22587,AccessShareLock,t
946684800,pg_locks,22585,AccessShareLock,t
946684800,pg_namespace,22584,AccessShareLock,t
946684800,pg_namespace,22587,AccessShareLock,t
946684800,pg_namespace_nspname_index,22584,AccessShareLock,t
946684800,pg_namespace_nspname_index,22587,AccessShareLock,t
946684800,pg_namespace_oid_index,22587,AccessShareLock,t
946684800,pg_namespace_oid_index,22584,AccessShareLock,t
946684800,pg_stat_all_indexes,22587,AccessShareLock,t
946684800,pg_stat_all_tables,22584,AccessShareLock,t
946684800,pg_stat_database,22586,AccessShareLock,t
946684800,pg_statio_all_indexes,22587,AccessShareLock,t
946684800,pg_statio_all_tables,22584,AccessShareLock,t
946684800,pk_lineitem,22580,RowExclusiveLock,t
946684800,pk_orders,22567,AccessShareLock,t
946684800,pk_orders,22562,AccessShareLock,t
946684800,region,22569,AccessShareLock,t
946684800,region,22576,AccessShareLock,t
946684800,region,22577,AccessShareLock,t
946684800,region,22578,AccessShareLock,t
946684800,region,22579,AccessShareLock,t
946684800,region,22538,AccessShareLock,t
946684800,region,22563,AccessShareLock,t
946684800,region,22562,AccessShareLock,t
946684800,region,22564,AccessShareLock,t
946684800,region,22565,AccessShareLock,t
946684800,region,22566,AccessShareLock,t
946684800,region,22568,AccessShareLock,t
946684800,region,22570,AccessShareLock,t
946684800,region,22571,AccessShareLock,t
946684800,region,22572,AccessShareLock,t
946684800,region,22573,AccessShareLock,t
946684800,region,22574,AccessShareLock,t
946684800,region,22575,AccessShareLock,t
946684800,supplier,22576,AccessShareLock,t
946684800,supplier,22579,AccessShareLock,t
946684800,supplier,22538,AccessShareLock,t
946684800,supplier,22563,AccessShareLock,t
946684800,supplier,22562,AccessShareLock,t
946684800,supplier,22564,AccessShareLock,t
946684800,supplier,22565,AccessShareLock,t
946684800,supplier,22577,AccessShareLock,t
946684800,supplier,22566,AccessShareLock,t
946684800,supplier,22567,AccessShareLock,t
946684800,supplier,22568,AccessShareLock,t
946684800,supplier,22569,AccessShareLock,t
946684800,supplier,22570,AccessShareLock,t
946684800,supplier,22571,AccessShareLock,t
946684800,supplier,22572,AccessShareLock,t
946684800,supplier,22578,AccessShareLock,t
946684800,supplier,22573,AccessShareLock,t
946684800,supplier,22574,AccessShareLock,t
946684800,supplier,22575,AccessShareLock,t
946684800,supplier_s_nationkey_s_suppkey_idx,22567,AccessShareLock,t
946684800,customer,22538,AccessShareLock,t
946684800,customer,22563,AccessShareLock,t
946684800,customer,22566,AccessShareLock,t
946684800,customer,22568,AccessShareLock,t
946684800,customer,22562,AccessShareLock,t
946684800,customer,22564,AccessShareLock,t
946684800,customer,22565,AccessShareLock,t
946684800,customer,22579,AccessShareLock,t
946684800,customer,22578,AccessShareLock,t
946684800,customer,22577,AccessShareLock,t
946684800,customer,22576,AccessShareLock,t
946684800,customer,22575,AccessShareLock,t
946684800,customer,22574,AccessShareLock,t
946684800,customer,22573,AccessShareLock,t
946684800,customer,22572,AccessShareLock,t
946684800,customer,22571,AccessShareLock,t
946684800,customer,22570,AccessShareLock,t
946684800,customer,22569,AccessShareLock,t
946684800,lineitem,22645,AccessShareLock,t
946684800,lineitem,22643,AccessShareLock,t
946684800,lineitem,22642,AccessShareLock,t
946684800,lineitem,22641,AccessShareLock,t
946684800,lineitem,22640,AccessShareLock,t
946684800,lineitem,22639,AccessShareLock,t
946684800,lineitem,22638,AccessShareLock,t
946684800,lineitem,22637,AccessShareLock,t
946684800,lineitem,22636,AccessShareLock,t
946684800,lineitem,22635,AccessShareLock,t
946684800,lineitem,22634,AccessShareLock,t
946684800,lineitem,22633,AccessShareLock,t
946684800,lineitem,22632,AccessShareLock,t
946684800,lineitem,22631,AccessShareLock,t
946684800,lineitem,22630,AccessShareLock,t
946684800,lineitem,22629,AccessShareLock,t
946684800,lineitem,22628,AccessShareLock,t
946684800,lineitem,22627,AccessShareLock,t
946684800,lineitem,22626,AccessShareLock,t
946684800,lineitem,22625,AccessShareLock,t
946684800,lineitem,22624,AccessShareLock,t
946684800,lineitem,22623,AccessShareLock,t
946684800,lineitem,22622,AccessShareLock,t
946684800,lineitem,22621,AccessShareLock,t
946684800,lineitem,22620,AccessShareLock,t
946684800,lineitem,22619,AccessShareLock,t
946684800,lineitem,22618,AccessShareLock,t
946684800,lineitem,22617,AccessShareLock,t
946684800,lineitem,22616,AccessShareLock,t
946684800,lineitem,22615,AccessShareLock,t
946684800,lineitem,22614,AccessShareLock,t
