Linux 3.10.0-229.el7.x86_64 (pgxl3) 	08/22/2015 	_x86_64_	(4 CPU)

02:14:24 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:15:24 AM     all      7.44      0.00      2.53      1.36      0.05     88.61
02:16:24 AM     all      6.01      0.00      1.28      2.09      0.06     90.56
02:17:24 AM     all     12.55      0.00      1.31      2.92      0.06     83.16
02:18:24 AM     all     14.63      0.00      1.37      3.37      0.06     80.57
02:19:24 AM     all      9.71      0.00      1.38      3.70      0.06     85.16
02:20:24 AM     all     11.92      0.00      1.66      7.12      0.06     79.25
02:21:24 AM     all     44.35      0.00      2.61      3.92      0.05     49.07
02:22:24 AM     all     41.88      0.00      2.06      2.99      0.06     53.01
02:23:24 AM     all     32.39      0.00      1.72      6.76      0.05     59.07
02:24:24 AM     all      5.49      0.00      1.46      6.08      0.06     86.90
02:25:24 AM     all      5.34      0.00      1.48      3.51      0.07     89.59
02:26:24 AM     all      5.75      0.00      1.55      6.94      0.08     85.69
02:27:24 AM     all     14.17      0.00      2.37      2.74      0.07     80.65
02:28:24 AM     all     24.93      0.00      1.46      3.68      0.07     69.86
02:29:24 AM     all     42.60      0.00      3.59      9.53      0.10     44.18
02:30:24 AM     all     50.05      0.00      3.16     19.37      0.05     27.36
02:31:24 AM     all     63.76      0.00      4.55     10.38      0.06     21.25
02:32:24 AM     all     56.57      0.00      3.40      5.44      0.06     34.53
02:33:24 AM     all     57.90      0.00      1.24      1.06      0.07     39.73
02:34:24 AM     all     32.37      0.00      1.11      2.76      0.08     63.68
02:35:24 AM     all      7.76      0.00      0.86      1.66      0.08     89.63
02:36:24 AM     all      5.17      0.00      0.81      1.88      0.08     92.06
02:37:24 AM     all      5.33      0.00      0.83      2.14      0.08     91.61
02:38:24 AM     all      5.21      0.00      0.80      1.94      0.08     91.97
02:39:24 AM     all      5.30      0.00      0.85      2.15      0.08     91.60
02:40:24 AM     all      5.35      0.00      0.94      1.90      0.09     91.73
02:41:24 AM     all      5.87      0.00      0.97      2.14      0.09     90.92
02:42:24 AM     all      5.63      0.00      0.88      1.63      0.09     91.78
02:43:24 AM     all      5.57      0.00      0.84      1.48      0.08     92.04
02:44:24 AM     all      5.47      0.00      0.85      2.27      0.09     91.32
02:45:24 AM     all      5.88      0.00      1.49      2.67      0.09     89.88
02:46:24 AM     all      6.40      0.00      2.63     39.68      0.03     51.25
02:47:24 AM     all     14.35      0.00      2.07     27.49      0.05     56.04
02:48:24 AM     all     47.73      0.00      7.84      8.84      0.02     35.57
02:49:24 AM     all     52.98      0.00      8.95     11.68      0.02     26.37
02:50:24 AM     all     81.36      0.00      2.71      4.73      0.01     11.20
02:51:24 AM     all     73.67      0.00      4.20     20.68      0.03      1.42
02:52:24 AM     all     29.69      0.00      1.77     27.97      0.03     40.54
02:53:24 AM     all     36.13      0.00      0.51     23.65      0.03     39.69
02:54:24 AM     all     13.67      0.00      0.24     23.49      0.02     62.58
02:55:24 AM     all      0.45      0.00      0.93     22.73      0.03     75.87
02:56:24 AM     all     20.13      0.00      1.35      3.50      0.00     75.01
02:57:24 AM     all      9.86      0.00      0.08      0.00      0.00     90.05
