# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl7;60;1440224124;eth0;930.83;607.38;7861.33;40.88;0.00;0.00;0.00
pgxl7;60;1440224124;lo;14.02;14.02;3.09;3.09;0.00;0.00;0.00
pgxl7;60;1440224184;eth0;1265.37;863.15;10816.32;57.86;0.00;0.00;0.00
pgxl7;60;1440224184;lo;14.00;14.00;2.63;2.63;0.00;0.00;0.00
pgxl7;60;1440224244;eth0;1256.12;903.43;10785.59;61.12;0.00;0.00;0.00
pgxl7;60;1440224244;lo;14.67;14.67;2.79;2.79;0.00;0.00;0.00
pgxl7;60;1440224304;eth0;1250.30;935.57;10776.11;63.58;0.00;0.00;0.00
pgxl7;60;1440224304;lo;12.92;12.92;2.43;2.43;0.00;0.00;0.00
pgxl7;60;1440224364;eth0;1225.75;962.27;10539.63;132.19;0.00;0.00;0.00
pgxl7;60;1440224364;lo;13.92;13.92;2.80;2.80;0.00;0.00;0.00
pgxl7;60;1440224424;eth0;1248.05;925.28;10772.78;91.04;0.00;0.00;0.00
pgxl7;60;1440224424;lo;13.35;13.35;2.34;2.34;0.00;0.00;0.00
pgxl7;60;1440224484;eth0;1235.47;876.42;10693.56;59.74;0.00;0.00;0.00
pgxl7;60;1440224484;lo;10.62;10.62;2.06;2.06;0.00;0.00;0.00
pgxl7;60;1440224544;eth0;1217.10;839.42;10539.77;85.34;0.00;0.00;0.00
pgxl7;60;1440224544;lo;7.80;7.80;1.69;1.69;0.00;0.00;0.00
pgxl7;60;1440224604;eth0;1253.15;907.70;10801.63;100.71;0.00;0.00;0.00
pgxl7;60;1440224604;lo;6.42;6.42;1.48;1.48;0.00;0.00;0.00
pgxl7;60;1440224664;eth0;1247.98;907.62;10715.82;89.41;0.00;0.00;0.00
pgxl7;60;1440224664;lo;5.37;5.37;1.19;1.19;0.00;0.00;0.00
pgxl7;60;1440224724;eth0;1237.88;897.30;10580.40;60.66;0.00;0.00;0.00
pgxl7;60;1440224724;lo;13.62;13.62;2.38;2.38;0.00;0.00;0.00
pgxl7;60;1440224784;eth0;1230.50;877.63;10443.80;59.02;0.00;0.00;0.00
pgxl7;60;1440224784;lo;10.80;10.80;1.92;1.92;0.00;0.00;0.00
pgxl7;60;1440224844;eth0;1244.52;869.80;10592.67;58.48;0.00;0.00;0.00
pgxl7;60;1440224844;lo;7.10;7.10;1.56;1.56;0.00;0.00;0.00
pgxl7;60;1440224904;eth0;1236.20;873.13;10522.13;64.11;0.00;0.00;0.00
pgxl7;60;1440224904;lo;6.08;6.08;1.46;1.46;0.00;0.00;0.00
pgxl7;60;1440224964;eth0;950.25;782.88;7727.56;103.82;0.00;0.00;0.00
pgxl7;60;1440224964;lo;6.75;6.75;1.59;1.59;0.00;0.00;0.00
pgxl7;60;1440225024;eth0;986.52;627.05;8074.23;41.07;0.00;0.00;0.00
pgxl7;60;1440225024;lo;13.40;13.40;2.47;2.47;0.00;0.00;0.00
pgxl7;60;1440225084;eth0;1013.88;797.27;8187.56;52.07;0.00;0.00;0.00
pgxl7;60;1440225084;lo;15.68;15.68;2.58;2.58;0.00;0.00;0.00
pgxl7;60;1440225144;eth0;984.50;931.93;7839.66;60.76;0.00;0.00;0.00
pgxl7;60;1440225144;lo;11.30;11.30;1.91;1.91;0.00;0.00;0.00
pgxl7;60;1440225204;eth0;981.27;944.50;7818.11;61.45;0.00;0.00;0.00
pgxl7;60;1440225204;lo;5.23;5.23;1.16;1.16;0.00;0.00;0.00
pgxl7;60;1440225264;eth0;1052.37;1016.42;8378.16;96.65;0.00;0.00;0.00
pgxl7;60;1440225264;lo;5.03;5.03;1.24;1.24;0.00;0.00;0.00
pgxl7;60;1440225324;eth0;980.43;948.15;7798.70;103.52;0.00;0.00;0.00
pgxl7;60;1440225324;lo;8.27;8.27;1.62;1.62;0.00;0.00;0.00
pgxl7;60;1440225384;eth0;980.02;946.08;7811.25;61.47;0.00;0.00;0.00
pgxl7;60;1440225384;lo;4.20;4.20;0.99;0.99;0.00;0.00;0.00
pgxl7;60;1440225444;eth0;977.50;944.68;7791.30;61.36;0.00;0.00;0.00
pgxl7;60;1440225444;lo;4.15;4.15;0.99;0.99;0.00;0.00;0.00
pgxl7;60;1440225504;eth0;979.63;936.40;7809.14;60.87;0.00;0.00;0.00
pgxl7;60;1440225504;lo;4.35;4.35;0.99;0.99;0.00;0.00;0.00
pgxl7;60;1440225564;eth0;980.98;948.37;7817.15;61.60;0.00;0.00;0.00
pgxl7;60;1440225564;lo;4.63;4.63;1.04;1.04;0.00;0.00;0.00
pgxl7;60;1440225624;eth0;978.87;945.57;7802.16;61.41;0.00;0.00;0.00
pgxl7;60;1440225624;lo;7.42;7.42;1.44;1.44;0.00;0.00;0.00
pgxl7;60;1440225684;eth0;1048.58;1015.40;8359.14;65.92;0.00;0.00;0.00
pgxl7;60;1440225684;lo;4.15;4.15;0.99;0.99;0.00;0.00;0.00
pgxl7;60;1440225744;eth0;982.38;951.13;7830.95;61.78;0.00;0.00;0.00
pgxl7;60;1440225744;lo;4.07;4.07;0.98;0.98;0.00;0.00;0.00
pgxl7;60;1440225804;eth0;981.37;950.07;7822.63;61.72;0.00;0.00;0.00
pgxl7;60;1440225804;lo;4.17;4.17;0.99;0.99;0.00;0.00;0.00
pgxl7;60;1440225864;eth0;980.68;951.62;7816.40;61.82;0.00;0.00;0.00
pgxl7;60;1440225864;lo;4.23;4.23;1.04;1.04;0.00;0.00;0.00
pgxl7;60;1440225924;eth0;912.20;880.32;7260.70;57.27;0.00;0.00;0.00
pgxl7;60;1440225924;lo;12.57;12.57;2.43;2.43;0.00;0.00;0.00
pgxl7;60;1440225984;eth0;1.42;1.35;0.14;0.53;0.00;0.00;0.00
pgxl7;60;1440225984;lo;7.93;7.93;1.39;1.39;0.00;0.00;0.00
pgxl7;60;1440226044;eth0;1.55;1.88;0.15;0.59;0.00;0.00;0.00
pgxl7;60;1440226044;lo;5.67;5.67;1.09;1.09;0.00;0.00;0.00
pgxl7;60;1440226104;eth0;2.85;2.75;0.28;0.78;0.00;0.00;0.00
pgxl7;60;1440226104;lo;5.40;5.40;1.25;1.25;0.00;0.00;0.00
pgxl7;60;1440226164;eth0;4.83;4.73;0.45;1.33;0.00;0.00;0.00
pgxl7;60;1440226164;lo;7.40;7.40;1.41;1.41;0.00;0.00;0.00
pgxl7;60;1440226224;eth0;1.95;2.03;0.18;0.62;0.00;0.00;0.00
pgxl7;60;1440226224;lo;12.41;12.41;2.11;2.11;0.00;0.00;0.00
pgxl7;60;1440226284;eth0;1.93;2.03;0.17;0.61;0.00;0.00;0.00
pgxl7;60;1440226284;lo;14.35;14.35;2.35;2.35;0.00;0.00;0.00
pgxl7;60;1440226344;eth0;2.42;2.35;0.21;0.64;0.00;0.00;0.00
pgxl7;60;1440226344;lo;12.63;12.63;2.26;2.26;0.00;0.00;0.00
pgxl7;60;1440226404;eth0;2.07;1.90;0.25;0.64;0.00;0.00;0.00
pgxl7;60;1440226404;lo;4.88;4.88;1.15;1.15;0.00;0.00;0.00
pgxl7;60;1440226464;eth0;1.55;1.28;0.14;0.54;0.00;0.00;0.00
pgxl7;60;1440226464;lo;3.90;3.90;0.93;0.93;0.00;0.00;0.00
pgxl7;60;1440226524;eth0;1.67;1.38;0.14;0.53;0.00;0.00;0.00
pgxl7;60;1440226524;lo;11.78;11.78;1.97;1.97;0.00;0.00;0.00
pgxl7;60;1440226584;eth0;1.73;1.58;0.16;0.59;0.00;0.00;0.00
pgxl7;60;1440226584;lo;13.87;13.87;2.25;2.25;0.00;0.00;0.00
pgxl7;60;1440226644;eth0;1.75;1.52;0.15;0.52;0.00;0.00;0.00
pgxl7;60;1440226644;lo;5.73;5.73;1.24;1.24;0.00;0.00;0.00
