Linux 3.10.0-229.el7.x86_64 (pgxl2) 	08/22/2015 	_x86_64_	(4 CPU)

02:58:56 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:59:56 AM     all      1.13      0.00      1.18      9.58      0.05     88.07
03:00:56 AM     all      3.24      0.00      2.85     14.97      0.09     78.85
03:01:56 AM     all     24.23      0.00      2.87      4.91      0.13     67.86
03:02:56 AM     all     11.13      0.00      0.67      2.00      0.06     86.13
03:03:56 AM     all     11.20      0.00      0.63      0.00      0.05     88.11
03:04:56 AM     all     11.68      0.00      0.61      0.00      0.05     87.66
03:05:56 AM     all     11.58      0.00      0.60      0.02      0.05     87.74
03:06:56 AM     all     11.08      0.00      0.60      0.01      0.05     88.26
03:07:56 AM     all     11.22      0.00      0.60      0.01      0.06     88.11
03:08:56 AM     all     11.84      0.00      0.68      0.01      0.06     87.40
03:09:56 AM     all     13.87      0.00      0.72      0.01      0.07     85.33
03:10:56 AM     all     13.62      0.00      0.86      1.40      0.06     84.06
03:11:56 AM     all     13.92      0.00      0.91      2.24      0.07     82.86
03:12:56 AM     all     13.33      0.00      0.83      1.73      0.06     84.05
03:13:56 AM     all      3.35      0.00      0.37     18.26      0.07     77.95
03:14:56 AM     all      1.92      0.00      0.66     22.55      0.10     74.76
03:15:56 AM     all     30.82      0.00      1.30      1.09      0.09     66.70
03:16:56 AM     all     30.27      0.00      3.35      5.20      0.27     60.92
03:17:56 AM     all     43.50      0.00      4.95      4.90      0.33     46.32
03:18:56 AM     all     44.83      0.10      5.36      3.55      0.33     45.84
03:19:56 AM     all     44.88      0.00      5.15      5.27      0.32     44.39
03:20:56 AM     all     12.07      0.00      3.65     11.66      0.11     72.52
03:21:56 AM     all     31.94      0.00     10.64      7.78      0.18     49.46
03:22:56 AM     all     14.77      0.00      1.65      8.99      0.01     74.58
03:23:56 AM     all     22.81      0.00      0.76      2.19      0.00     74.24
03:24:56 AM     all      9.10      0.00      2.51     13.66      0.02     74.71
03:25:56 AM     all      9.35      0.00      2.12     10.10      0.12     78.32
03:26:56 AM     all      6.31      0.00      3.07     17.69      0.35     72.58
03:27:56 AM     all      3.31      0.00      1.56     19.15      0.07     75.91
03:28:56 AM     all      6.36      0.00      2.72     15.21      0.05     75.66
03:29:56 AM     all      8.58      0.00      2.06      4.94      0.02     84.40
03:30:56 AM     all      1.17      0.00      0.30      0.01      0.03     98.49
03:31:56 AM     all     14.35      0.00      1.91      0.20      0.09     83.45
03:32:56 AM     all     19.18      0.00      1.49      1.98      0.01     77.34
03:33:56 AM     all     11.68      0.00      1.72      0.97      0.08     85.55
03:34:56 AM     all      4.45      0.00      0.98     14.09      0.05     80.43
03:35:56 AM     all      7.35      0.00      1.60      0.41      0.01     90.64
03:36:56 AM     all      8.35      0.00      3.44      2.83      0.04     85.34
03:37:56 AM     all     18.34      0.00      1.80      0.00      0.01     79.85
03:38:56 AM     all     22.36      0.00      1.58      0.49      0.00     75.56
03:39:56 AM     all      4.69      0.00      2.40     15.84      0.03     77.04
03:40:56 AM     all      8.79      0.00      1.72     16.75      0.20     72.55
03:41:56 AM     all     16.19      0.00      4.72      1.14      0.01     77.95
