Linux 3.10.0-229.el7.x86_64 (pgxl3) 	08/22/2015 	_x86_64_	(4 CPU)

03:42:46 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:16:46 AM     all      3.24      0.00      1.65     50.80      0.33     43.99
04:17:46 AM     all      4.66      0.00      1.59     45.53      0.33     47.90
04:18:46 AM     all      5.23      0.00      2.80     33.30      0.24     58.43
04:19:46 AM     all      9.43      0.00      2.68     21.08      0.11     66.70
04:20:46 AM     all     31.83      0.00      5.89     15.17      0.33     46.78
04:21:46 AM     all     29.24      0.00      5.47     21.95      0.29     43.05
04:22:46 AM     all     45.18      0.00     12.13     32.57      0.52      9.60
04:23:46 AM     all     64.22      0.00     14.37     12.08      0.73      8.60
04:24:46 AM     all     68.38      0.00     13.50      4.73      0.80     12.59
04:25:46 AM     all     51.34      0.00      4.35      1.26      0.14     42.91
04:26:46 AM     all     50.78      0.00      4.48      2.57      0.15     42.03
04:27:46 AM     all     47.31      0.00      5.87      2.47      0.14     44.21
04:28:46 AM     all     39.36      0.00      4.23     21.30      0.21     34.90
04:29:46 AM     all     51.14      0.00      4.52     16.29      0.21     27.84
04:30:46 AM     all     56.06      0.00      7.63     13.16      0.19     22.96
04:31:46 AM     all     73.74      0.00     12.80      2.10      0.15     11.21
04:32:46 AM     all     61.77      0.00      7.66      9.92      0.12     20.52
04:33:46 AM     all     29.49      0.00      3.25     28.09      0.22     38.95
04:34:46 AM     all     46.32      0.00      3.90     19.15      0.16     30.47
04:35:46 AM     all     29.02      0.00      2.46     21.78      0.19     46.55
04:36:46 AM     all     17.15      0.00      2.22     32.02      0.32     48.29
04:37:46 AM     all     31.40      0.00      3.58     29.98      0.28     34.76
04:38:46 AM     all     16.70      0.00      3.72     42.26      0.21     37.11
04:39:46 AM     all      1.27      0.00      1.50     72.02      0.22     25.00
04:40:46 AM     all      2.47      0.00      1.66     72.71      0.23     22.93
04:41:46 AM     all      2.65      0.00      1.89     56.45      0.17     38.84
04:42:46 AM     all     23.08      0.00      5.93     43.16      0.24     27.59
04:43:46 AM     all     21.77      0.00      6.50     21.95      0.36     49.41
04:44:46 AM     all     49.15      0.00      5.42     18.12      0.16     27.16
04:45:46 AM     all     13.37      0.00      4.44     40.46      0.10     41.64
04:46:46 AM     all      9.74      0.00      1.98     67.60      0.19     20.49
04:47:46 AM     all     11.53      0.00      1.88     46.28      0.15     40.15
04:48:46 AM     all     23.91      0.00      2.71     25.20      0.11     48.07
04:49:46 AM     all      8.29      0.00      3.80     55.28      0.13     32.50
04:50:46 AM     all     19.19      0.00      4.03     43.03      0.17     33.58
04:51:46 AM     all     65.54      0.00      6.84      6.69      0.07     20.86
04:52:46 AM     all     78.95      0.00      5.53      2.20      0.04     13.29
04:53:46 AM     all     93.08      0.00      6.00      0.43      0.01      0.49
04:54:46 AM     all     93.42      0.00      6.19      0.18      0.00      0.21
04:55:46 AM     all     74.65      0.00      6.08     16.24      0.03      3.00
04:56:46 AM     all     39.77      0.00      5.17     46.61      0.09      8.36
04:57:46 AM     all     42.21      0.00      4.28     31.80      0.26     21.45
04:58:46 AM     all     44.45      0.00      4.42     32.97      0.22     17.94
04:59:46 AM     all     65.78      0.00      7.59     18.08      0.15      8.40
05:00:46 AM     all     74.63      0.00      7.25     11.71      0.08      6.33
05:01:46 AM     all     72.01      0.00      7.81      6.24      0.11     13.83
05:02:46 AM     all     48.50      0.00      6.84     29.45      0.14     15.07
05:03:46 AM     all     33.66      0.00      6.49     28.00      0.27     31.58
05:04:46 AM     all     37.53      0.00      7.97     23.07      0.28     31.15
05:05:46 AM     all     40.40      0.00      7.59     22.04      0.33     29.64
05:06:46 AM     all     53.64      0.00      8.00     16.09      0.23     22.04
05:07:46 AM     all     37.34      0.00      9.81     22.91      0.23     29.72
05:08:46 AM     all     43.75      0.00      9.93      5.98      0.23     40.11
05:09:46 AM     all     31.82      0.00      3.31      5.02      0.17     59.67
05:10:46 AM     all     17.22      0.00      2.24     25.22      0.27     55.04
05:11:46 AM     all     15.46      0.00      1.71     20.52      0.20     62.10
05:12:46 AM     all     40.66      0.00      3.95     21.23      0.22     33.94
05:13:46 AM     all     68.62      0.00      8.79      8.52      0.18     13.89
05:14:46 AM     all     37.95      0.00      5.94     25.06      0.20     30.85
05:15:46 AM     all     34.00      0.00      6.59     27.85      0.14     31.42
05:16:46 AM     all     26.66      0.00      6.75     31.37      0.16     35.06
05:17:46 AM     all     21.85      0.00      3.92     15.96      0.09     58.17
05:18:46 AM     all     25.39      0.00      3.74      9.81      0.09     60.97
05:19:46 AM     all     22.27      0.00      1.85      0.78      0.05     75.05
05:20:46 AM     all     52.67      0.00      4.63      7.62      0.18     34.90
05:21:46 AM     all     28.40      0.00      3.64     21.84      0.39     45.74
05:22:46 AM     all     38.68      0.00      5.05     20.04      0.40     35.83
05:23:46 AM     all     39.04      0.00      4.94     20.46      0.40     35.16
05:24:46 AM     all     53.92      0.00      6.92      9.47      0.22     29.48
05:25:46 AM     all      3.72      0.00      1.21      1.49      0.03     93.55
05:26:46 AM     all      8.49      0.00      0.86      0.03      0.01     90.61
05:27:46 AM     all     24.59      0.00      1.11      0.01      0.00     74.30
05:28:46 AM     all      7.61      0.00      2.87     13.62      0.04     75.86
05:29:46 AM     all      2.64      0.00      1.08      8.02      0.02     88.23
05:30:46 AM     all      0.07      0.00      3.09      0.05      0.00     96.78
