Linux 3.10.0-229.el7.x86_64 (pgxl4) 	08/22/2015 	_x86_64_	(4 CPU)

02:14:24 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:15:24 AM     all      7.39      0.00      2.56      1.05      0.09     88.90
02:16:24 AM     all      5.65      0.00      1.27      2.42      0.12     90.54
02:17:24 AM     all     12.68      0.00      1.40      2.62      0.11     83.20
02:18:24 AM     all     15.39      0.00      1.35      3.47      0.09     79.70
02:19:24 AM     all      9.04      0.00      1.41      4.84      0.11     84.60
02:20:24 AM     all     13.15      0.00      1.63      7.44      0.11     77.68
02:21:24 AM     all     43.08      0.00      2.51      4.10      0.07     50.24
02:22:24 AM     all     41.71      0.00      2.00      4.79      0.07     51.43
02:23:24 AM     all     34.31      0.00      1.75      7.48      0.10     56.36
02:24:24 AM     all      5.20      0.00      1.39      6.51      0.12     86.78
02:25:24 AM     all      6.37      0.00      1.66      7.27      0.13     84.56
02:26:24 AM     all      6.06      0.00      1.54      7.83      0.14     84.43
02:27:24 AM     all     14.22      0.00      2.31      5.42      0.12     77.93
02:28:24 AM     all     24.79      0.00      1.42      2.25      0.10     71.44
02:29:24 AM     all     42.12      0.00      3.34     10.68      0.13     43.73
02:30:24 AM     all     47.56      0.00      3.41     25.69      0.08     23.26
02:31:24 AM     all     63.20      0.00      4.11     12.13      0.06     20.50
02:32:24 AM     all     58.83      0.00      3.54      5.24      0.07     32.31
02:33:24 AM     all     57.76      0.00      1.22      1.21      0.08     39.72
02:34:24 AM     all     32.55      0.00      1.10      2.41      0.10     63.84
02:35:24 AM     all      7.27      0.00      0.87      1.95      0.17     89.74
02:36:24 AM     all      5.36      0.00      0.79      1.84      0.18     91.83
02:37:24 AM     all      5.37      0.00      0.83      1.71      0.17     91.92
02:38:24 AM     all      5.48      0.00      0.80      2.34      0.18     91.20
02:39:24 AM     all      5.46      0.00      0.85      1.80      0.18     91.71
02:40:24 AM     all      5.51      0.00      0.92      2.17      0.18     91.22
02:41:24 AM     all      6.18      0.00      0.93      3.09      0.18     89.63
02:42:24 AM     all      5.66      0.00      0.86      2.10      0.17     91.21
02:43:24 AM     all      5.58      0.00      0.85      1.40      0.17     91.99
02:44:24 AM     all      5.55      0.00      0.84      1.74      0.17     91.70
02:45:24 AM     all     22.00      0.00      1.45      2.66      0.12     73.77
02:46:24 AM     all     30.22      0.00      2.02     35.01      0.04     32.71
02:47:24 AM     all     32.44      0.00      2.35     25.62      0.04     39.55
02:48:24 AM     all     48.77      0.00      8.54      9.37      0.03     33.29
02:49:24 AM     all     86.07      0.00     11.83      0.64      0.00      1.47
02:50:24 AM     all     72.85      0.00      3.05     19.26      0.02      4.83
02:51:24 AM     all     15.66      0.00      2.19     41.14      0.06     40.95
02:52:24 AM     all      0.25      0.00      0.75      8.45      0.03     90.53
02:53:24 AM     all      0.67      0.00      0.94     24.04      0.06     74.30
02:54:24 AM     all      0.72      0.00      1.05     23.94      0.06     74.22
02:55:24 AM     all      0.96      0.00      1.15     23.32      0.07     74.49
02:56:24 AM     all      7.05      0.00      1.88     15.45      0.04     75.58
02:57:24 AM     all     23.35      0.00      0.17      0.01      0.00     76.48
