# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
pgxl4;60;1440224124;69733.25;0.00;-69392.60
pgxl4;60;1440224184;-4373.20;0.00;3719.03
pgxl4;60;1440224244;-4155.85;0.00;3724.75
pgxl4;60;1440224304;-2971.40;0.00;3563.40
pgxl4;60;1440224364;-4773.22;0.00;3420.80
pgxl4;60;1440224424;-3055.12;0.00;3075.43
pgxl4;60;1440224484;-6727.77;0.00;6170.33
pgxl4;60;1440224544;-7306.47;0.00;3335.47
pgxl4;60;1440224604;2026.98;0.00;2891.60
pgxl4;60;1440224664;-3415.02;0.00;2804.92
pgxl4;60;1440224724;-4216.77;0.00;3096.57
pgxl4;60;1440224784;-4120.37;0.00;2896.30
pgxl4;60;1440224844;-13774.72;0.00;11336.95
pgxl4;60;1440224904;-452.60;0.00;2950.93
pgxl4;60;1440224964;-14459.12;0.00;3241.33
pgxl4;60;1440225024;2001.77;0.00;7352.02
pgxl4;60;1440225084;-12364.98;0.00;5235.57
pgxl4;60;1440225144;-2949.25;0.00;5055.43
pgxl4;60;1440225204;2235.88;0.00;2032.07
pgxl4;60;1440225264;-3073.20;0.00;2215.50
pgxl4;60;1440225324;3209.37;0.00;2044.27
pgxl4;60;1440225384;-2091.72;0.00;2091.85
pgxl4;60;1440225444;-2066.23;0.00;2025.32
pgxl4;60;1440225504;-2126.35;0.00;2103.62
pgxl4;60;1440225564;-2939.82;0.00;2029.35
pgxl4;60;1440225624;-4701.25;0.00;2087.53
pgxl4;60;1440225684;-2268.70;0.00;2221.42
pgxl4;60;1440225744;-2078.98;0.00;2019.40
pgxl4;60;1440225804;-2155.75;0.00;2111.35
pgxl4;60;1440225864;-2001.37;0.00;2032.67
pgxl4;60;1440225924;-2762.93;0.00;1967.05
pgxl4;60;1440225984;-6991.25;0.00;1.60
pgxl4;60;1440226044;-6953.17;0.00;1238.85
pgxl4;60;1440226104;-88.00;0.00;-23976.55
pgxl4;60;1440226164;375.93;0.00;-50580.43
pgxl4;60;1440226224;-303.42;0.00;14903.03
pgxl4;60;1440226284;25211.37;0.00;13540.72
pgxl4;60;1440226344;34771.10;0.00;4268.00
pgxl4;60;1440226404;-11405.38;0.00;11081.42
pgxl4;60;1440226464;-13647.72;0.00;13306.03
pgxl4;60;1440226524;-9304.58;0.00;9022.62
pgxl4;60;1440226584;-11885.98;0.00;8203.73
pgxl4;60;1440226644;3671.57;0.00;4.63
