Linux 3.10.0-229.el7.x86_64 (pgxl8) 	08/22/2015 	_x86_64_	(4 CPU)

02:58:56 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
02:59:56 AM     all      1.08      0.00      1.02     10.36      0.08     87.47
03:00:56 AM     all      3.79      0.00      2.72     14.91      0.09     78.49
03:01:56 AM     all     23.49      0.00      2.35      4.60      0.15     69.41
03:02:56 AM     all     11.48      0.00      0.64      3.07      0.07     84.73
03:03:56 AM     all     11.48      0.00      0.53      0.00      0.05     87.93
03:04:56 AM     all     11.04      0.00      0.51      0.00      0.05     88.39
03:05:56 AM     all     11.15      0.00      0.52      0.02      0.05     88.26
03:06:56 AM     all     11.09      0.00      0.51      0.01      0.05     88.34
03:07:56 AM     all     11.24      0.00      0.56      0.00      0.05     88.15
03:08:56 AM     all     11.44      0.00      0.58      0.00      0.05     87.93
03:09:56 AM     all     13.31      0.00      0.62      0.08      0.06     85.93
03:10:56 AM     all     14.36      0.00      0.71      0.84      0.06     84.03
03:11:56 AM     all     13.59      0.00      0.73      1.69      0.06     83.93
03:12:56 AM     all     13.48      0.00      0.87      1.95      0.06     83.63
03:13:56 AM     all      3.43      0.00      0.37     18.02      0.11     78.07
03:14:56 AM     all      3.16      0.00      0.81     20.14      0.17     75.72
03:15:56 AM     all     29.76      0.00      1.01      0.33      0.07     68.83
03:16:56 AM     all     29.37      0.00      3.09      2.40      0.27     64.88
03:17:56 AM     all     42.84      0.00      4.63      3.37      0.34     48.82
03:18:56 AM     all     44.48      0.11      4.95      4.12      0.34     45.99
03:19:56 AM     all     44.29      0.00      4.92      3.51      0.33     46.95
03:20:56 AM     all     12.36      0.00      3.52      1.35      0.09     82.67
03:21:56 AM     all     31.13      0.00      8.89      7.35      0.20     52.44
03:22:56 AM     all     14.49      0.00      1.84     10.22      0.03     73.43
03:23:56 AM     all     24.52      0.00      0.84      3.07      0.01     71.57
03:24:56 AM     all      9.69      0.00      2.73     12.52      0.03     75.02
03:25:56 AM     all      8.06      0.00      2.64     10.37      0.09     78.83
03:26:56 AM     all      6.81      0.00      3.01     17.29      0.35     72.54
03:27:56 AM     all      3.47      0.00      1.68     19.27      0.10     75.48
03:28:56 AM     all      6.29      0.00      2.41     15.52      0.08     75.71
03:29:56 AM     all      8.43      0.00      2.10     11.82      0.09     77.56
03:30:56 AM     all      1.08      0.00      0.35      0.03      0.02     98.52
03:31:56 AM     all     13.28      0.00      2.14      0.14      0.11     84.34
03:32:56 AM     all     19.53      0.00      1.58      1.88      0.02     76.99
03:33:56 AM     all     17.76      0.00      6.44      0.90      0.74     74.17
03:34:56 AM     all      6.61      0.00      2.50     14.28      0.26     76.35
03:35:56 AM     all      6.26      0.00      1.33      1.09      0.01     91.32
03:36:56 AM     all      9.12      0.00      3.57      1.23      0.01     86.07
03:37:56 AM     all     18.15      0.00      1.90      0.13      0.01     79.81
03:38:56 AM     all     23.01      0.00      1.49      1.73      0.01     73.77
03:39:56 AM     all      5.03      0.00      2.24      6.49      0.03     86.21
03:40:56 AM     all      9.36      0.00      1.81     12.37      0.20     76.26
03:41:56 AM     all     15.58      0.00      4.24      0.78      0.01     79.39
