# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl4;60;1440229426;eth0;1335.05;1337.58;337.98;343.78;0.00;0.00;0.00
pgxl4;60;1440229426;lo;205.70;205.70;49.23;49.23;0.00;0.00;0.00
pgxl4;60;1440229486;eth0;5047.00;5066.37;6125.20;6192.14;0.00;0.00;0.00
pgxl4;60;1440229486;lo;676.53;676.53;875.64;875.64;0.00;0.00;0.00
pgxl4;60;1440229546;eth0;13002.67;13079.78;17328.27;17505.86;0.00;0.00;0.00
pgxl4;60;1440229546;lo;1628.62;1628.62;2463.96;2463.96;0.00;0.00;0.00
pgxl4;60;1440229606;eth0;2783.98;2746.80;2996.36;3042.76;0.00;0.00;0.00
pgxl4;60;1440229606;lo;380.35;380.35;433.12;433.12;0.00;0.00;0.00
pgxl4;60;1440229666;eth0;33.25;33.48;90.96;112.60;0.00;0.00;0.00
pgxl4;60;1440229666;lo;11.22;11.22;14.82;14.82;0.00;0.00;0.00
pgxl4;60;1440229726;eth0;24.70;24.17;76.94;76.17;0.00;0.00;0.00
pgxl4;60;1440229726;lo;8.35;8.35;12.07;12.07;0.00;0.00;0.00
pgxl4;60;1440229786;eth0;33.97;33.30;103.83;102.97;0.00;0.00;0.00
pgxl4;60;1440229786;lo;11.02;11.02;15.81;15.81;0.00;0.00;0.00
pgxl4;60;1440229846;eth0;2.02;1.85;0.18;1.82;0.00;0.00;0.00
pgxl4;60;1440229846;lo;4.08;4.08;0.96;0.96;0.00;0.00;0.00
pgxl4;60;1440229906;eth0;426.63;546.62;105.85;1545.34;0.00;0.00;0.00
pgxl4;60;1440229906;lo;56.03;56.03;7.47;7.47;0.00;0.00;0.00
pgxl4;60;1440229966;eth0;1131.65;1154.53;176.27;147.19;0.00;0.00;0.00
pgxl4;60;1440229966;lo;176.47;176.47;21.00;21.00;0.00;0.00;0.00
pgxl4;60;1440230026;eth0;10.92;10.77;50.53;19.72;0.00;0.00;0.00
pgxl4;60;1440230026;lo;12.18;12.18;2.13;2.13;0.00;0.00;0.00
pgxl4;60;1440230086;eth0;1.87;1.67;1.63;0.88;0.00;0.00;0.00
pgxl4;60;1440230086;lo;8.83;8.83;1.60;1.60;0.00;0.00;0.00
pgxl4;60;1440230146;eth0;36.08;37.72;123.63;136.78;0.00;0.00;0.00
pgxl4;60;1440230146;lo;14.45;14.45;18.38;18.38;0.00;0.00;0.00
pgxl4;60;1440230206;eth0;1108.58;1315.93;524.51;2687.45;0.00;0.00;0.00
pgxl4;60;1440230206;lo;168.02;168.02;76.52;76.52;0.00;0.00;0.00
pgxl4;60;1440230266;eth0;1559.58;1541.13;6007.17;6043.54;0.00;0.00;0.00
pgxl4;60;1440230266;lo;214.12;214.12;853.30;853.30;0.00;0.00;0.00
pgxl4;60;1440230326;eth0;9929.93;9935.28;18123.00;18799.03;0.00;0.00;0.00
pgxl4;60;1440230326;lo;1269.50;1269.50;2587.85;2587.85;0.00;0.00;0.00
pgxl4;60;1440230386;eth0;9732.17;9729.35;18637.47;18726.64;0.00;0.00;0.00
pgxl4;60;1440230386;lo;1221.02;1221.02;2653.71;2653.71;0.00;0.00;0.00
pgxl4;60;1440230446;eth0;765.60;797.73;4177.64;4185.46;0.00;0.00;0.00
pgxl4;60;1440230446;lo;102.42;102.42;591.62;591.62;0.00;0.00;0.00
