ctime,pid,usesysid,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1440224084.83429,21342,10,psql,,-1,2015-08-22 02:14:44.731977-04,2015-08-22 02:14:44.742296-04,2015-08-22 02:14:44.776413-04,f,COPY partsupp FROM '/home/mark/stuff/dbt3/dss/partsupp.tbl.4' USING DELIMITERS '|';,active,2015-08-22 02:14:44.766658-04
1440224084.83429,21444,10,psql,,-1,2015-08-22 02:14:44.77772-04,2015-08-22 02:14:44.779049-04,2015-08-22 02:14:44.78127-04,f,"
ALTER TABLE nation
ADD CONSTRAINT pk_nation PRIMARY KEY (n_nationkey) ;",active,2015-08-22 02:14:44.780408-04
1440224084.83429,21332,10,psql,,-1,2015-08-22 02:14:44.716485-04,2015-08-22 02:14:44.73728-04,2015-08-22 02:14:44.790671-04,f,COPY region FROM '/home/mark/stuff/dbt3/dss/region.tbl' USING DELIMITERS '|';,active,2015-08-22 02:14:44.770438-04
1440224084.83429,21343,10,psql,,-1,2015-08-22 02:14:44.717778-04,2015-08-22 02:14:44.737483-04,2015-08-22 02:14:44.76637-04,f,COPY supplier FROM '/home/mark/stuff/dbt3/dss/supplier.tbl.7' USING DELIMITERS '|';,active,2015-08-22 02:14:44.74722-04
1440224084.83429,21346,10,psql,,-1,2015-08-22 02:14:44.718839-04,2015-08-22 02:14:44.738242-04,2015-08-22 02:14:44.781895-04,f,COPY partsupp FROM '/home/mark/stuff/dbt3/dss/partsupp.tbl.7' USING DELIMITERS '|';,active,2015-08-22 02:14:44.763041-04
1440224084.83429,21344,10,psql,,-1,2015-08-22 02:14:44.719058-04,2015-08-22 02:14:44.739243-04,2015-08-22 02:14:44.782498-04,f,COPY customer FROM '/home/mark/stuff/dbt3/dss/customer.tbl.1' USING DELIMITERS '|';,active,2015-08-22 02:14:44.762891-04
1440224084.83429,21347,10,psql,,-1,2015-08-22 02:14:44.719883-04,2015-08-22 02:14:44.737565-04,2015-08-22 02:14:44.783107-04,f,COPY partsupp FROM '/home/mark/stuff/dbt3/dss/partsupp.tbl.5' USING DELIMITERS '|';,active,2015-08-22 02:14:44.765993-04
1440224084.83429,21350,10,psql,,-1,2015-08-22 02:14:44.72061-04,2015-08-22 02:14:44.744121-04,2015-08-22 02:14:44.797342-04,f,COPY orders FROM '/home/mark/stuff/dbt3/dss/orders.tbl.2' USING DELIMITERS '|';,active,2015-08-22 02:14:44.774414-04
1440224084.83429,21353,10,psql,,-1,2015-08-22 02:14:44.720972-04,2015-08-22 02:14:44.737381-04,2015-08-22 02:14:44.773132-04,f,COPY customer FROM '/home/mark/stuff/dbt3/dss/customer.tbl.2' USING DELIMITERS '|';,active,2015-08-22 02:14:44.757289-04
1440224084.83429,21355,10,psql,,-1,2015-08-22 02:14:44.721702-04,2015-08-22 02:14:44.73853-04,2015-08-22 02:14:44.779901-04,f,COPY lineitem FROM '/home/mark/stuff/dbt3/dss/lineitem.tbl.3' USING DELIMITERS '|';,active,2015-08-22 02:14:44.76364-04
