ctime,pid,usesysid,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
946684800,21880,10,psql,10.93.131.148,37668,2015-08-22 02:58:57.340128-04,,2015-08-22 02:58:57.38474-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-22 02:58:57.384745-04
946684800,21881,10,psql,10.93.131.148,37675,2015-08-22 02:58:57.344144-04,,2015-08-22 02:58:57.381782-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-22 02:58:57.381792-04
946684800,21882,10,psql,10.93.131.148,37676,2015-08-22 02:58:57.3456-04,,2015-08-22 02:58:57.382205-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-22 02:58:57.382208-04
946684800,21883,10,psql,10.93.131.148,37681,2015-08-22 02:58:57.349467-04,,2015-08-22 02:58:57.384261-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-22 02:58:57.384263-04
946684800,21884,10,psql,10.93.131.148,37682,2015-08-22 02:58:57.349662-04,,2015-08-22 02:58:57.384376-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-22 02:58:57.384378-04
946684800,21903,10,pgxc,10.93.131.148,37697,2015-08-22 02:59:04.961787-04,2015-08-22 02:59:04.930893-04,2015-08-22 02:59:49.18163-04,f,COPY public.orders FROM STDIN DELIMITER AS '|',idle in transaction,2015-08-22 02:59:56.719516-04
946684800,21907,10,psql,10.93.131.148,37729,2015-08-22 02:59:57.337988-04,,2015-08-22 02:59:57.363405-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-08-22 02:59:57.363408-04
946684800,21906,10,psql,10.93.131.148,37726,2015-08-22 02:59:57.336207-04,,,f,"",idle,2015-08-22 02:59:57.364263-04
946684800,21908,10,psql,10.93.131.148,37734,2015-08-22 02:59:57.339945-04,,2015-08-22 02:59:57.358333-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2015-08-22 02:59:57.358335-04
946684800,21910,10,psql,10.93.131.148,37748,2015-08-22 02:59:57.347708-04,,2015-08-22 02:59:57.358204-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2015-08-22 02:59:57.358206-04
946684800,21909,10,psql,10.93.131.148,37741,2015-08-22 02:59:57.343648-04,,,f,"",idle,2015-08-22 02:59:57.364968-04
946684800,21903,10,pgxc,10.93.131.148,37697,2015-08-22 02:59:04.961787-04,2015-08-22 03:00:23.601824-04,2015-08-22 03:00:23.613952-04,f,Remote Subplan,active,2015-08-22 03:00:23.634526-04
946684800,21911,10,pgxc,10.87.3.232,43873,2015-08-22 02:59:58.684125-04,2015-08-22 03:00:23.601824-04,2015-08-22 03:00:23.602355-04,f,Remote Subplan,active,2015-08-22 03:00:23.633522-04
946684800,21912,10,pgxc,10.87.8.227,50149,2015-08-22 02:59:58.684243-04,2015-08-22 03:00:23.601824-04,2015-08-22 03:00:23.602361-04,f,Remote Subplan,active,2015-08-22 03:00:23.631831-04
946684800,21913,10,pgxc,10.87.3.206,37851,2015-08-22 02:59:58.900196-04,2015-08-22 03:00:23.601824-04,2015-08-22 03:00:23.601942-04,f,Remote Subplan,active,2015-08-22 03:00:23.633851-04
946684800,21914,10,pgxc,10.223.4.4,36793,2015-08-22 02:59:58.900885-04,2015-08-22 03:00:23.601824-04,2015-08-22 03:00:23.602458-04,f,Remote Subplan,active,2015-08-22 03:00:23.639483-04
946684800,21915,10,pgxc,10.95.141.120,60193,2015-08-22 02:59:58.901067-04,2015-08-22 03:00:23.601824-04,2015-08-22 03:00:23.604825-04,f,Remote Subplan,active,2015-08-22 03:00:23.662174-04
946684800,21916,10,pgxc,10.92.9.245,33063,2015-08-22 02:59:58.902014-04,2015-08-22 03:00:23.601824-04,2015-08-22 03:00:23.60254-04,f,Remote Subplan,active,2015-08-22 03:00:23.633448-04
946684800,21917,10,pgxc,10.87.3.185,51135,2015-08-22 02:59:58.902782-04,2015-08-22 03:00:23.601824-04,2015-08-22 03:00:23.602792-04,f,Remote Subplan,active,2015-08-22 03:00:23.6353-04
946684800,21918,10,pgxc,10.94.132.84,43535,2015-08-22 02:59:58.902974-04,2015-08-22 03:00:23.601824-04,2015-08-22 03:00:23.602394-04,f,Remote Subplan,active,2015-08-22 03:00:23.633034-04
946684800,21928,10,psql,10.93.131.148,37791,2015-08-22 03:00:57.3402-04,,2015-08-22 03:00:57.357881-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:00:57.357884-04
946684800,21930,10,psql,10.93.131.148,37798,2015-08-22 03:00:57.343202-04,,2015-08-22 03:00:57.355455-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:00:57.355458-04
946684800,21931,10,psql,10.93.131.148,37799,2015-08-22 03:00:57.344156-04,,2015-08-22 03:00:57.358587-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:00:57.358589-04
946684800,21932,10,psql,10.93.131.148,37806,2015-08-22 03:00:57.348058-04,,2015-08-22 03:00:57.359844-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:00:57.359847-04
946684800,21929,10,psql,10.93.131.148,37795,2015-08-22 03:00:57.342313-04,,2015-08-22 03:00:57.35965-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:00:57.359652-04
946684800,21903,10,pgxc,10.93.131.148,37697,2015-08-22 02:59:04.961787-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.783399-04,f,Remote Subplan,active,2015-08-22 03:01:36.82565-04
946684800,21911,10,pgxc,10.87.3.232,43873,2015-08-22 02:59:58.684125-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776488-04,f,Remote Subplan,active,2015-08-22 03:01:36.825809-04
946684800,21912,10,pgxc,10.87.8.227,50149,2015-08-22 02:59:58.684243-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776796-04,f,Remote Subplan,active,2015-08-22 03:01:36.827221-04
946684800,21913,10,pgxc,10.87.3.206,37851,2015-08-22 02:59:58.900196-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776186-04,f,Remote Subplan,active,2015-08-22 03:01:36.825836-04
946684800,21914,10,pgxc,10.223.4.4,36793,2015-08-22 02:59:58.900885-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.777379-04,f,Remote Subplan,active,2015-08-22 03:01:36.826501-04
946684800,21915,10,pgxc,10.95.141.120,60193,2015-08-22 02:59:58.901067-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776823-04,f,Remote Subplan,active,2015-08-22 03:01:36.827399-04
946684800,21916,10,pgxc,10.92.9.245,33063,2015-08-22 02:59:58.902014-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.777811-04,f,Remote Subplan,active,2015-08-22 03:01:36.828316-04
946684800,21917,10,pgxc,10.87.3.185,51135,2015-08-22 02:59:58.902782-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776752-04,f,Remote Subplan,active,2015-08-22 03:01:36.82693-04
946684800,21918,10,pgxc,10.94.132.84,43535,2015-08-22 02:59:58.902974-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.851891-04,f,Remote Subplan,active,2015-08-22 03:01:36.900507-04
946684800,21954,10,pgxc,10.87.3.206,37873,2015-08-22 03:01:36.873151-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:54.193517-04,f,Remote Subplan,active,2015-08-22 03:01:57.317994-04
946684800,21955,10,pgxc,10.92.9.245,33087,2015-08-22 03:01:36.873885-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:54.23111-04,f,Remote Subplan,active,2015-08-22 03:01:57.359141-04
946684800,21956,10,pgxc,10.87.3.185,51157,2015-08-22 03:01:36.877065-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:54.165291-04,f,Remote Subplan,active,2015-08-22 03:01:57.289856-04
946684800,21957,10,pgxc,10.223.4.4,36816,2015-08-22 03:01:36.877321-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:54.24559-04,f,Remote Subplan,active,2015-08-22 03:01:57.372393-04
946684800,21958,10,pgxc,10.95.141.120,60216,2015-08-22 03:01:36.878008-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:54.238256-04,f,Remote Subplan,active,2015-08-22 03:01:57.362854-04
946684800,21960,10,pgxc,10.87.3.232,43897,2015-08-22 03:01:36.885208-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:54.148677-04,f,Remote Subplan,active,2015-08-22 03:01:57.284455-04
946684800,21959,10,pgxc,10.87.8.227,50173,2015-08-22 03:01:36.885247-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:54.213374-04,f,Remote Subplan,active,2015-08-22 03:01:57.350103-04
946684800,21961,10,pgxc,10.94.132.84,43559,2015-08-22 03:01:37.882358-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:53.205128-04,f,Remote Subplan,active,2015-08-22 03:01:57.336251-04
946684800,21963,10,psql,10.93.131.148,37860,2015-08-22 03:01:57.358782-04,,2015-08-22 03:01:57.375225-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:01:57.375227-04
946684800,21965,10,psql,10.93.131.148,37863,2015-08-22 03:01:57.361745-04,,,f,"",idle,2015-08-22 03:01:57.375891-04
946684800,21967,10,psql,10.93.131.148,37866,2015-08-22 03:01:57.363589-04,,2015-08-22 03:01:57.376078-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:01:57.37608-04
946684800,21966,10,psql,10.93.131.148,37864,2015-08-22 03:01:57.361973-04,,2015-08-22 03:01:57.375773-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-08-22 03:01:57.375776-04
946684800,21964,10,psql,10.93.131.148,37861,2015-08-22 03:01:57.359669-04,,,f,"",idle,2015-08-22 03:01:57.377554-04
946684800,21903,10,pgxc,10.93.131.148,37697,2015-08-22 02:59:04.961787-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.783399-04,f,Remote Subplan,active,2015-08-22 03:01:36.82565-04
946684800,21911,10,pgxc,10.87.3.232,43873,2015-08-22 02:59:58.684125-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776488-04,f,Remote Subplan,active,2015-08-22 03:01:36.825809-04
946684800,21912,10,pgxc,10.87.8.227,50149,2015-08-22 02:59:58.684243-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776796-04,f,Remote Subplan,active,2015-08-22 03:01:36.827221-04
946684800,21913,10,pgxc,10.87.3.206,37851,2015-08-22 02:59:58.900196-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776186-04,f,Remote Subplan,active,2015-08-22 03:01:36.825836-04
946684800,21914,10,pgxc,10.223.4.4,36793,2015-08-22 02:59:58.900885-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.777379-04,f,Remote Subplan,active,2015-08-22 03:01:36.826501-04
946684800,21915,10,pgxc,10.95.141.120,60193,2015-08-22 02:59:58.901067-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776823-04,f,Remote Subplan,active,2015-08-22 03:01:36.827399-04
946684800,21916,10,pgxc,10.92.9.245,33063,2015-08-22 02:59:58.902014-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.777811-04,f,Remote Subplan,active,2015-08-22 03:01:36.828316-04
946684800,21917,10,pgxc,10.87.3.185,51135,2015-08-22 02:59:58.902782-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.776752-04,f,Remote Subplan,active,2015-08-22 03:01:36.82693-04
946684800,21918,10,pgxc,10.94.132.84,43535,2015-08-22 02:59:58.902974-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:01:33.851891-04,f,Remote Subplan,active,2015-08-22 03:01:36.900507-04
946684800,21954,10,pgxc,10.87.3.206,37873,2015-08-22 03:01:36.873151-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:02:54.254711-04,f,Remote Subplan,active,2015-08-22 03:02:57.379188-04
946684800,21955,10,pgxc,10.92.9.245,33087,2015-08-22 03:01:36.873885-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:02:54.23164-04,f,Remote Subplan,active,2015-08-22 03:02:57.359674-04
946684800,21956,10,pgxc,10.87.3.185,51157,2015-08-22 03:01:36.877065-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:02:54.200736-04,f,Remote Subplan,active,2015-08-22 03:02:57.325301-04
946684800,21957,10,pgxc,10.223.4.4,36816,2015-08-22 03:01:36.877321-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:02:54.238691-04,f,Remote Subplan,active,2015-08-22 03:02:57.365493-04
946684800,21958,10,pgxc,10.95.141.120,60216,2015-08-22 03:01:36.878008-04,2015-08-22 03:01:33.775578-04,2015-08-22 03:02:54.254638-04,f,Remote Subplan,active,2015-08-22 03:02:57.379236-04
