# hostname;interval;timestamp;IFACE;rxpck/s;txpck/s;rxkB/s;txkB/s;rxcmp/s;txcmp/s;rxmcst/s
pgxl2;60;1440224124;eth0;936.58;618.52;7872.99;41.66;0.00;0.00;0.00
pgxl2;60;1440224124;lo;14.95;14.95;3.27;3.27;0.00;0.00;0.00
pgxl2;60;1440224184;eth0;1263.68;841.27;10872.35;56.55;0.00;0.00;0.00
pgxl2;60;1440224184;lo;13.53;13.53;2.56;2.56;0.00;0.00;0.00
pgxl2;60;1440224244;eth0;1263.02;905.35;10831.39;61.17;0.00;0.00;0.00
pgxl2;60;1440224244;lo;14.05;14.05;2.69;2.69;0.00;0.00;0.00
pgxl2;60;1440224304;eth0;1286.93;964.47;11063.38;65.43;0.00;0.00;0.00
pgxl2;60;1440224304;lo;14.02;14.02;2.63;2.63;0.00;0.00;0.00
pgxl2;60;1440224364;eth0;1254.95;986.07;10729.92;114.95;0.00;0.00;0.00
pgxl2;60;1440224364;lo;13.02;13.02;2.68;2.68;0.00;0.00;0.00
pgxl2;60;1440224424;eth0;1255.80;941.27;10761.60;82.86;0.00;0.00;0.00
pgxl2;60;1440224424;lo;14.87;14.87;2.55;2.55;0.00;0.00;0.00
pgxl2;60;1440224484;eth0;1232.58;906.53;10552.60;89.41;0.00;0.00;0.00
pgxl2;60;1440224484;lo;9.30;9.30;1.94;1.94;0.00;0.00;0.00
pgxl2;60;1440224544;eth0;1236.45;896.23;10668.28;61.76;0.00;0.00;0.00
pgxl2;60;1440224544;lo;7.57;7.57;1.62;1.62;0.00;0.00;0.00
pgxl2;60;1440224604;eth0;1231.98;881.70;10580.35;126.73;0.00;0.00;0.00
pgxl2;60;1440224604;lo;6.47;6.47;1.53;1.53;0.00;0.00;0.00
pgxl2;60;1440224664;eth0;1211.53;870.30;10391.29;86.91;0.00;0.00;0.00
pgxl2;60;1440224664;lo;5.35;5.35;1.19;1.19;0.00;0.00;0.00
pgxl2;60;1440224724;eth0;1221.60;868.27;10471.75;58.63;0.00;0.00;0.00
pgxl2;60;1440224724;lo;14.43;14.43;2.57;2.57;0.00;0.00;0.00
pgxl2;60;1440224784;eth0;1222.03;799.92;10492.08;54.03;0.00;0.00;0.00
pgxl2;60;1440224784;lo;11.80;11.80;2.05;2.05;0.00;0.00;0.00
pgxl2;60;1440224844;eth0;1220.53;839.33;10392.92;56.50;0.00;0.00;0.00
pgxl2;60;1440224844;lo;6.90;6.90;1.51;1.51;0.00;0.00;0.00
pgxl2;60;1440224904;eth0;1254.69;884.30;10686.85;60.13;0.00;0.00;0.00
pgxl2;60;1440224904;lo;6.10;6.10;1.46;1.46;0.00;0.00;0.00
pgxl2;60;1440224964;eth0;1012.22;789.18;8286.72;108.86;0.00;0.00;0.00
pgxl2;60;1440224964;lo;6.63;6.63;1.59;1.59;0.00;0.00;0.00
pgxl2;60;1440225024;eth0;921.93;702.08;7504.76;45.91;0.00;0.00;0.00
pgxl2;60;1440225024;lo;13.72;13.72;2.51;2.51;0.00;0.00;0.00
pgxl2;60;1440225084;eth0;1014.03;806.10;8186.24;52.67;0.00;0.00;0.00
pgxl2;60;1440225084;lo;15.08;15.08;2.55;2.55;0.00;0.00;0.00
pgxl2;60;1440225144;eth0;982.20;947.65;7820.84;61.77;0.00;0.00;0.00
pgxl2;60;1440225144;lo;10.40;10.40;1.80;1.80;0.00;0.00;0.00
pgxl2;60;1440225204;eth0;981.50;950.73;7819.92;61.88;0.00;0.00;0.00
pgxl2;60;1440225204;lo;4.63;4.63;1.11;1.11;0.00;0.00;0.00
pgxl2;60;1440225264;eth0;1049.23;1015.93;8352.56;96.72;0.00;0.00;0.00
pgxl2;60;1440225264;lo;4.75;4.75;1.14;1.14;0.00;0.00;0.00
pgxl2;60;1440225324;eth0;981.10;948.88;7803.44;103.64;0.00;0.00;0.00
pgxl2;60;1440225324;lo;8.08;8.08;1.60;1.60;0.00;0.00;0.00
pgxl2;60;1440225384;eth0;979.28;947.20;7804.35;61.53;0.00;0.00;0.00
pgxl2;60;1440225384;lo;4.18;4.18;0.99;0.99;0.00;0.00;0.00
pgxl2;60;1440225444;eth0;979.05;948.53;7801.64;61.67;0.00;0.00;0.00
pgxl2;60;1440225444;lo;4.15;4.15;0.99;0.99;0.00;0.00;0.00
pgxl2;60;1440225504;eth0;978.88;947.80;7801.60;61.56;0.00;0.00;0.00
pgxl2;60;1440225504;lo;4.35;4.35;1.03;1.03;0.00;0.00;0.00
pgxl2;60;1440225564;eth0;978.43;944.10;7796.20;61.33;0.00;0.00;0.00
pgxl2;60;1440225564;lo;4.63;4.63;1.03;1.03;0.00;0.00;0.00
pgxl2;60;1440225624;eth0;979.55;948.05;7806.69;61.55;0.00;0.00;0.00
pgxl2;60;1440225624;lo;7.35;7.35;1.43;1.43;0.00;0.00;0.00
pgxl2;60;1440225684;eth0;1047.43;1014.32;8349.68;65.84;0.00;0.00;0.00
pgxl2;60;1440225684;lo;4.15;4.15;0.99;0.99;0.00;0.00;0.00
pgxl2;60;1440225744;eth0;979.75;947.67;7809.94;61.58;0.00;0.00;0.00
pgxl2;60;1440225744;lo;4.05;4.05;0.98;0.98;0.00;0.00;0.00
pgxl2;60;1440225804;eth0;983.07;952.77;7835.07;61.88;0.00;0.00;0.00
pgxl2;60;1440225804;lo;4.15;4.15;0.99;0.99;0.00;0.00;0.00
pgxl2;60;1440225864;eth0;982.47;950.33;7830.36;61.72;0.00;0.00;0.00
pgxl2;60;1440225864;lo;4.22;4.22;1.04;1.04;0.00;0.00;0.00
pgxl2;60;1440225924;eth0;914.70;884.28;7281.08;57.52;0.00;0.00;0.00
pgxl2;60;1440225924;lo;11.48;11.48;2.28;2.28;0.00;0.00;0.00
pgxl2;60;1440225984;eth0;1.58;1.47;0.16;0.55;0.00;0.00;0.00
pgxl2;60;1440225984;lo;4.22;4.22;0.98;0.98;0.00;0.00;0.00
pgxl2;60;1440226044;eth0;1.63;1.98;0.16;0.59;0.00;0.00;0.00
pgxl2;60;1440226044;lo;4.98;4.98;1.11;1.11;0.00;0.00;0.00
pgxl2;60;1440226104;eth0;2.15;1.80;0.21;0.57;0.00;0.00;0.00
pgxl2;60;1440226104;lo;4.80;4.80;1.14;1.14;0.00;0.00;0.00
pgxl2;60;1440226164;eth0;1.60;1.43;0.15;0.52;0.00;0.00;0.00
pgxl2;60;1440226164;lo;5.90;5.90;1.21;1.21;0.00;0.00;0.00
pgxl2;60;1440226224;eth0;2.05;1.98;0.19;0.64;0.00;0.00;0.00
pgxl2;60;1440226224;lo;12.38;12.38;2.13;2.13;0.00;0.00;0.00
pgxl2;60;1440226284;eth0;1.82;1.65;0.16;0.57;0.00;0.00;0.00
pgxl2;60;1440226284;lo;14.07;14.07;2.37;2.37;0.00;0.00;0.00
pgxl2;60;1440226344;eth0;2.10;1.85;0.18;0.59;0.00;0.00;0.00
pgxl2;60;1440226344;lo;10.48;10.48;1.93;1.93;0.00;0.00;0.00
pgxl2;60;1440226404;eth0;1.75;1.57;0.23;0.61;0.00;0.00;0.00
pgxl2;60;1440226404;lo;4.05;4.05;1.00;1.00;0.00;0.00;0.00
pgxl2;60;1440226464;eth0;1.47;1.23;0.13;0.53;0.00;0.00;0.00
pgxl2;60;1440226464;lo;3.93;3.93;0.93;0.93;0.00;0.00;0.00
pgxl2;60;1440226524;eth0;1.57;1.30;0.13;0.55;0.00;0.00;0.00
pgxl2;60;1440226524;lo;12.68;12.68;2.09;2.09;0.00;0.00;0.00
pgxl2;60;1440226584;eth0;1.63;1.37;0.14;0.52;0.00;0.00;0.00
pgxl2;60;1440226584;lo;13.73;13.73;2.24;2.24;0.00;0.00;0.00
pgxl2;60;1440226644;eth0;1.57;1.33;0.14;0.55;0.00;0.00;0.00
pgxl2;60;1440226644;lo;9.95;9.95;1.73;1.73;0.00;0.00;0.00
